timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,DE,scr8,wind,avaConv,0.200693632584446
h0050,DE,scr8,wind,avaConv,0.213704853862273
h0051,DE,scr8,wind,avaConv,0.230162573877577
h0052,DE,scr8,wind,avaConv,0.241151074559584
h0053,DE,scr8,wind,avaConv,0.260292310475818
h0054,DE,scr8,wind,avaConv,0.282583087755285
h0055,DE,scr8,wind,avaConv,0.306892443113447
h0056,DE,scr8,wind,avaConv,0.326465442634718
h0057,DE,scr8,wind,avaConv,0.361072439345689
h0058,DE,scr8,wind,avaConv,0.439255077392035
h0059,DE,scr8,wind,avaConv,0.502311621177058
h0060,DE,scr8,wind,avaConv,0.552455176813738
h0061,DE,scr8,wind,avaConv,0.566553879377455
h0062,DE,scr8,wind,avaConv,0.51126281695368
h0063,DE,scr8,wind,avaConv,0.412621475127688
h0064,DE,scr8,wind,avaConv,0.322392530407567
h0065,DE,scr8,wind,avaConv,0.338193940857148
h0066,DE,scr8,wind,avaConv,0.373062280299505
h0067,DE,scr8,wind,avaConv,0.39675378822155
h0068,DE,scr8,wind,avaConv,0.399243870696466
h0069,DE,scr8,wind,avaConv,0.394449993559663
h0070,DE,scr8,wind,avaConv,0.384659721947316
h0071,DE,scr8,wind,avaConv,0.363166215024866
h0072,DE,scr8,wind,avaConv,0.343314623851763
