timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,AT,scr7,wind,avaConv,0.19235071180576
h0002,AT,scr7,wind,avaConv,0.156983464381534
h0003,AT,scr7,wind,avaConv,0.110705621691739
h0004,AT,scr7,wind,avaConv,0.0706340660643366
h0005,AT,scr7,wind,avaConv,0.0396550533489526
h0006,AT,scr7,wind,avaConv,0.0240211383154824
h0007,AT,scr7,wind,avaConv,0.0162565508185351
h0008,AT,scr7,wind,avaConv,0.0191534674649087
h0009,AT,scr7,wind,avaConv,0.0130375901087559
h0010,AT,scr7,wind,avaConv,0.00489417148683907
h0011,AT,scr7,wind,avaConv,0.00382887753913606
h0012,AT,scr7,wind,avaConv,0.00478635016820385
h0013,AT,scr7,wind,avaConv,0.00370307721765939
h0014,AT,scr7,wind,avaConv,0.002200376903519
h0015,AT,scr7,wind,avaConv,0.0
h0016,AT,scr7,wind,avaConv,0.000303978124207575
h0017,AT,scr7,wind,avaConv,0.0140756409162642
h0018,AT,scr7,wind,avaConv,0.0276784265145811
h0019,AT,scr7,wind,avaConv,0.0401640607083334
h0020,AT,scr7,wind,avaConv,0.0394943193830016
h0021,AT,scr7,wind,avaConv,0.0218528126958364
h0022,AT,scr7,wind,avaConv,0.0161371217886324
h0023,AT,scr7,wind,avaConv,0.028572347283262
h0024,AT,scr7,wind,avaConv,0.034678977967203
