timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,DE,scr6,solar,avaConv,0.0
h0002,DE,scr6,solar,avaConv,0.0
h0003,DE,scr6,solar,avaConv,0.0
h0004,DE,scr6,solar,avaConv,0.0
h0005,DE,scr6,solar,avaConv,0.0
h0006,DE,scr6,solar,avaConv,0.0
h0007,DE,scr6,solar,avaConv,0.0
h0008,DE,scr6,solar,avaConv,0.0045112469668163
h0009,DE,scr6,solar,avaConv,0.0452425208656336
h0010,DE,scr6,solar,avaConv,0.102873435756603
h0011,DE,scr6,solar,avaConv,0.146290068854473
h0012,DE,scr6,solar,avaConv,0.169730976907754
h0013,DE,scr6,solar,avaConv,0.15539722212602
h0014,DE,scr6,solar,avaConv,0.1077719031099
h0015,DE,scr6,solar,avaConv,0.0394516929590716
h0016,DE,scr6,solar,avaConv,0.0010981943953865
h0017,DE,scr6,solar,avaConv,0.0
h0018,DE,scr6,solar,avaConv,0.0
h0019,DE,scr6,solar,avaConv,0.0
h0020,DE,scr6,solar,avaConv,0.0
h0021,DE,scr6,solar,avaConv,0.0
h0022,DE,scr6,solar,avaConv,0.0
h0023,DE,scr6,solar,avaConv,0.0
h0024,DE,scr6,solar,avaConv,0.0
