timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,CH,scr1,wind,avaConv,0.0424775135287472
h0050,CH,scr1,wind,avaConv,0.0467718171829267
h0051,CH,scr1,wind,avaConv,0.0415074935615893
h0052,CH,scr1,wind,avaConv,0.0402648886952312
h0053,CH,scr1,wind,avaConv,0.059584175222011
h0054,CH,scr1,wind,avaConv,0.0697495646337089
h0055,CH,scr1,wind,avaConv,0.0761221160558664
h0056,CH,scr1,wind,avaConv,0.0890625553581585
h0057,CH,scr1,wind,avaConv,0.143949195904444
h0058,CH,scr1,wind,avaConv,0.618486589214965
h0059,CH,scr1,wind,avaConv,0.614231159656751
h0060,CH,scr1,wind,avaConv,0.455433696358429
h0061,CH,scr1,wind,avaConv,0.456285261924626
h0062,CH,scr1,wind,avaConv,0.27514542754889
h0063,CH,scr1,wind,avaConv,0.107622448229636
h0064,CH,scr1,wind,avaConv,0.0602723165352946
h0065,CH,scr1,wind,avaConv,0.0602723165352946
h0066,CH,scr1,wind,avaConv,0.0927711496111254
h0067,CH,scr1,wind,avaConv,0.17728097370248
h0068,CH,scr1,wind,avaConv,0.273041630213756
h0069,CH,scr1,wind,avaConv,0.273041630213756
h0070,CH,scr1,wind,avaConv,0.211997828026809
h0071,CH,scr1,wind,avaConv,0.159922546540315
h0072,CH,scr1,wind,avaConv,0.0994573585921074
