timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,FR,scr12,electricity,dem,73.9019703228476
h0050,FR,scr12,electricity,dem,72.4125582349355
h0051,FR,scr12,electricity,dem,69.6562835096608
h0052,FR,scr12,electricity,dem,68.670618674496
h0053,FR,scr12,electricity,dem,70.5396461470234
h0054,FR,scr12,electricity,dem,74.8086955975729
h0055,FR,scr12,electricity,dem,79.2672010920784
h0056,FR,scr12,electricity,dem,81.2724208722982
h0057,FR,scr12,electricity,dem,82.4225307624081
h0058,FR,scr12,electricity,dem,82.6494263668036
h0059,FR,scr12,electricity,dem,82.7279153777927
h0060,FR,scr12,electricity,dem,82.7907725206498
h0061,FR,scr12,electricity,dem,81.0613549382322
h0062,FR,scr12,electricity,dem,78.9854483448256
h0063,FR,scr12,electricity,dem,76.998607685485
h0064,FR,scr12,electricity,dem,76.4381241690015
h0065,FR,scr12,electricity,dem,78.7859373558147
h0066,FR,scr12,electricity,dem,83.0566021909795
h0067,FR,scr12,electricity,dem,83.9670692239465
h0068,FR,scr12,electricity,dem,80.6644263668036
h0069,FR,scr12,electricity,dem,77.3282395536168
h0070,FR,scr12,electricity,dem,77.7189813118586
h0071,FR,scr12,electricity,dem,78.8155582349355
h0072,FR,scr12,electricity,dem,76.1337560371334
