timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,LU,scr11,solar,avaConv,0.0
h0002,LU,scr11,solar,avaConv,0.0
h0003,LU,scr11,solar,avaConv,0.0
h0004,LU,scr11,solar,avaConv,0.0
h0005,LU,scr11,solar,avaConv,0.0
h0006,LU,scr11,solar,avaConv,0.0
h0007,LU,scr11,solar,avaConv,0.0
h0008,LU,scr11,solar,avaConv,0.000460372885844094
h0009,LU,scr11,solar,avaConv,0.00898353229141207
h0010,LU,scr11,solar,avaConv,0.0192946953851535
h0011,LU,scr11,solar,avaConv,0.0534529890413439
h0012,LU,scr11,solar,avaConv,0.0480718814443332
h0013,LU,scr11,solar,avaConv,0.0243278741508332
h0014,LU,scr11,solar,avaConv,0.0169541153325567
h0015,LU,scr11,solar,avaConv,0.0100648603947661
h0016,LU,scr11,solar,avaConv,0.00150025747098198
h0017,LU,scr11,solar,avaConv,0.0
h0018,LU,scr11,solar,avaConv,0.0
h0019,LU,scr11,solar,avaConv,0.0
h0020,LU,scr11,solar,avaConv,0.0
h0021,LU,scr11,solar,avaConv,0.0
h0022,LU,scr11,solar,avaConv,0.0
h0023,LU,scr11,solar,avaConv,0.0
h0024,LU,scr11,solar,avaConv,0.0
