timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,AT,scr6,wind,avaConv,0.538467875816887
h0050,AT,scr6,wind,avaConv,0.532889919548953
h0051,AT,scr6,wind,avaConv,0.557860350712404
h0052,AT,scr6,wind,avaConv,0.55016197647203
h0053,AT,scr6,wind,avaConv,0.498432887298158
h0054,AT,scr6,wind,avaConv,0.394561113352946
h0055,AT,scr6,wind,avaConv,0.284751935145094
h0056,AT,scr6,wind,avaConv,0.219973381874353
h0057,AT,scr6,wind,avaConv,0.208651098120056
h0058,AT,scr6,wind,avaConv,0.201761557482547
h0059,AT,scr6,wind,avaConv,0.161091225082164
h0060,AT,scr6,wind,avaConv,0.131794096687393
h0061,AT,scr6,wind,avaConv,0.0796000287907573
h0062,AT,scr6,wind,avaConv,0.0613998945209057
h0063,AT,scr6,wind,avaConv,0.0792078422462328
h0064,AT,scr6,wind,avaConv,0.126611100808807
h0065,AT,scr6,wind,avaConv,0.0956564958022967
h0066,AT,scr6,wind,avaConv,0.0674668773034832
h0067,AT,scr6,wind,avaConv,0.113636247108136
h0068,AT,scr6,wind,avaConv,0.160667004049793
h0069,AT,scr6,wind,avaConv,0.231559284254575
h0070,AT,scr6,wind,avaConv,0.0837492277605679
h0071,AT,scr6,wind,avaConv,0.0998741564181861
h0072,AT,scr6,wind,avaConv,0.0295960510015115
