timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0025,FR,scr1,electricity,dem,65.9322005472476
h0026,FR,scr1,electricity,dem,64.4427884593355
h0027,FR,scr1,electricity,dem,61.6865137340608
h0028,FR,scr1,electricity,dem,60.700848898896
h0029,FR,scr1,electricity,dem,62.5698763714234
h0030,FR,scr1,electricity,dem,66.8389258219729
h0031,FR,scr1,electricity,dem,71.2974313164784
h0032,FR,scr1,electricity,dem,73.3026510966982
h0033,FR,scr1,electricity,dem,74.4527609868081
h0034,FR,scr1,electricity,dem,74.6796565912036
h0035,FR,scr1,electricity,dem,74.7581456021927
h0036,FR,scr1,electricity,dem,74.8210027450498
h0037,FR,scr1,electricity,dem,73.0915851626322
h0038,FR,scr1,electricity,dem,71.0156785692256
h0039,FR,scr1,electricity,dem,69.028837909885
h0040,FR,scr1,electricity,dem,68.4683543934015
h0041,FR,scr1,electricity,dem,70.8161675802147
h0042,FR,scr1,electricity,dem,75.0868324153795
h0043,FR,scr1,electricity,dem,75.9972994483465
h0044,FR,scr1,electricity,dem,72.6946565912036
h0045,FR,scr1,electricity,dem,69.3584697780168
h0046,FR,scr1,electricity,dem,69.7492115362586
h0047,FR,scr1,electricity,dem,70.8457884593355
h0048,FR,scr1,electricity,dem,68.1639862615334
