timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0073,CH,scr4,electricity,dem,7.00938197196473
h0074,CH,scr4,electricity,dem,7.05433252141528
h0075,CH,scr4,electricity,dem,7.07836548844824
h0076,CH,scr4,electricity,dem,7.11227757636033
h0077,CH,scr4,electricity,dem,7.01279955438231
h0078,CH,scr4,electricity,dem,7.10939845548121
h0079,CH,scr4,electricity,dem,7.27655779614055
h0080,CH,scr4,electricity,dem,7.68452482910758
h0081,CH,scr4,electricity,dem,8.00233801592077
h0082,CH,scr4,electricity,dem,8.09702482910758
h0083,CH,scr4,electricity,dem,8.15747537855814
h0084,CH,scr4,electricity,dem,8.10675559833835
h0085,CH,scr4,electricity,dem,7.97965120273396
h0086,CH,scr4,electricity,dem,7.98497537855813
h0087,CH,scr4,electricity,dem,7.88134351042627
h0088,CH,scr4,electricity,dem,7.82382153240429
h0089,CH,scr4,electricity,dem,7.89074460932736
h0090,CH,scr4,electricity,dem,8.07634351042626
h0091,CH,scr4,electricity,dem,8.19015669723945
h0092,CH,scr4,electricity,dem,7.9432171367999
h0093,CH,scr4,electricity,dem,7.55233801592077
h0094,CH,scr4,electricity,dem,7.29293142251417
h0095,CH,scr4,electricity,dem,7.23286548844824
h0096,CH,scr4,electricity,dem,7.07495340053615
