timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,NL,scr1,solar,avaConv,0.0
h0050,NL,scr1,solar,avaConv,0.0
h0051,NL,scr1,solar,avaConv,0.0
h0052,NL,scr1,solar,avaConv,0.0
h0053,NL,scr1,solar,avaConv,0.0
h0054,NL,scr1,solar,avaConv,0.0
h0055,NL,scr1,solar,avaConv,0.0
h0056,NL,scr1,solar,avaConv,3.07451422661821e-7
h0057,NL,scr1,solar,avaConv,0.00531228056037576
h0058,NL,scr1,solar,avaConv,0.0283440315698912
h0059,NL,scr1,solar,avaConv,0.0724329945574687
h0060,NL,scr1,solar,avaConv,0.121788326817712
h0061,NL,scr1,solar,avaConv,0.137914864169496
h0062,NL,scr1,solar,avaConv,0.107947020492319
h0063,NL,scr1,solar,avaConv,0.043688061392647
h0064,NL,scr1,solar,avaConv,0.00231311520813427
h0065,NL,scr1,solar,avaConv,0.0
h0066,NL,scr1,solar,avaConv,0.0
h0067,NL,scr1,solar,avaConv,0.0
h0068,NL,scr1,solar,avaConv,0.0
h0069,NL,scr1,solar,avaConv,0.0
h0070,NL,scr1,solar,avaConv,0.0
h0071,NL,scr1,solar,avaConv,0.0
h0072,NL,scr1,solar,avaConv,0.0
