timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0049,NL,scr4,electricity,dem,11.1371892954901
h0050,NL,scr4,electricity,dem,10.8147332515341
h0051,NL,scr4,electricity,dem,10.6881192405451
h0052,NL,scr4,electricity,dem,10.7302456141714
h0053,NL,scr4,electricity,dem,11.1294379218637
h0054,NL,scr4,electricity,dem,12.3014379218637
h0055,NL,scr4,electricity,dem,14.107321163622
h0056,NL,scr4,electricity,dem,15.3711535812044
h0057,NL,scr4,electricity,dem,15.9669035812044
h0058,NL,scr4,electricity,dem,16.1518527570286
h0059,NL,scr4,electricity,dem,16.1582291306549
h0060,NL,scr4,electricity,dem,16.0000697899956
h0061,NL,scr4,electricity,dem,15.9578239108747
h0062,NL,scr4,electricity,dem,15.8714983614242
h0063,NL,scr4,electricity,dem,15.8644544053802
h0064,NL,scr4,electricity,dem,16.1915629218637
h0065,NL,scr4,electricity,dem,16.9633335262593
h0066,NL,scr4,electricity,dem,16.6899200647209
h0067,NL,scr4,electricity,dem,16.1681109987868
h0068,NL,scr4,electricity,dem,15.3921398449407
h0069,NL,scr4,electricity,dem,14.4508362735121
h0070,NL,scr4,electricity,dem,13.4359750097758
h0071,NL,scr4,electricity,dem,12.5117868229626
h0072,NL,scr4,electricity,dem,11.6995450647209
