timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,scr18,electricity,dem,7.47156054900736
h0002,BE,scr18,electricity,dem,7.10859901054583
h0003,BE,scr18,electricity,dem,6.8965014830733
h0004,BE,scr18,electricity,dem,6.87872263691945
h0005,BE,scr18,electricity,dem,7.18894516439198
h0006,BE,scr18,electricity,dem,8.00772950505131
h0007,BE,scr18,electricity,dem,8.68666357098538
h0008,BE,scr18,electricity,dem,9.0831937907656
h0009,BE,scr18,electricity,dem,9.33460999955681
h0010,BE,scr18,electricity,dem,9.45416494461176
h0011,BE,scr18,electricity,dem,9.56765120834802
h0012,BE,scr18,electricity,dem,9.3999753841722
h0013,BE,scr18,electricity,dem,9.30728307647989
h0014,BE,scr18,electricity,dem,9.15110175779857
h0015,BE,scr18,electricity,dem,9.10396164790846
h0016,BE,scr18,electricity,dem,9.15712510944693
h0017,BE,scr18,electricity,dem,9.62708115340297
h0018,BE,scr18,electricity,dem,9.85460587867769
h0019,BE,scr18,electricity,dem,9.48914296658978
h0020,BE,scr18,electricity,dem,8.96617593362274
h0021,BE,scr18,electricity,dem,8.43831466988648
h0022,BE,scr18,electricity,dem,8.55014983472165
h0023,BE,scr18,electricity,dem,8.51259763691945
h0024,BE,scr18,electricity,dem,7.93554955999637
