timestep_4,region_1,scenario_1,technology_1,parameter,value
h0073,BE,scr12,solar,avaConv,0.0
h0074,BE,scr12,solar,avaConv,0.0
h0075,BE,scr12,solar,avaConv,0.0
h0076,BE,scr12,solar,avaConv,0.0
h0077,BE,scr12,solar,avaConv,0.0
h0078,BE,scr12,solar,avaConv,0.0
h0079,BE,scr12,solar,avaConv,0.0
h0080,BE,scr12,solar,avaConv,0.000516786302770031
h0081,BE,scr12,solar,avaConv,0.031959796955584
h0082,BE,scr12,solar,avaConv,0.0956030015801827
h0083,BE,scr12,solar,avaConv,0.148856858623226
h0084,BE,scr12,solar,avaConv,0.161498761673256
h0085,BE,scr12,solar,avaConv,0.128140181597365
h0086,BE,scr12,solar,avaConv,0.0782312419761759
h0087,BE,scr12,solar,avaConv,0.0340720165166718
h0088,BE,scr12,solar,avaConv,0.00384761941440218
h0089,BE,scr12,solar,avaConv,0.0
h0090,BE,scr12,solar,avaConv,0.0
h0091,BE,scr12,solar,avaConv,0.0
h0092,BE,scr12,solar,avaConv,0.0
h0093,BE,scr12,solar,avaConv,0.0
h0094,BE,scr12,solar,avaConv,0.0
h0095,BE,scr12,solar,avaConv,0.0
h0096,BE,scr12,solar,avaConv,0.0
