timestep_4,region_1,scenario_1,technology_1,parameter,value
h0025,CH,scr1,wind,avaConv,0.0151217180156916
h0026,CH,scr1,wind,avaConv,0.0161775473997872
h0027,CH,scr1,wind,avaConv,0.0187688863608815
h0028,CH,scr1,wind,avaConv,0.0226558948025229
h0029,CH,scr1,wind,avaConv,0.0284178864828407
h0030,CH,scr1,wind,avaConv,0.0303396052319255
h0031,CH,scr1,wind,avaConv,0.0323252813400641
h0032,CH,scr1,wind,avaConv,0.0306434026874308
h0033,CH,scr1,wind,avaConv,0.0267360078302074
h0034,CH,scr1,wind,avaConv,0.0371951349038985
h0035,CH,scr1,wind,avaConv,0.101869916479914
h0036,CH,scr1,wind,avaConv,0.111497330876172
h0037,CH,scr1,wind,avaConv,0.130909921744027
h0038,CH,scr1,wind,avaConv,0.134216917040619
h0039,CH,scr1,wind,avaConv,0.10474266771884
h0040,CH,scr1,wind,avaConv,0.0867539610040553
h0041,CH,scr1,wind,avaConv,0.062256693231344
h0042,CH,scr1,wind,avaConv,0.100959356775303
h0043,CH,scr1,wind,avaConv,0.125584539096113
h0044,CH,scr1,wind,avaConv,0.0994558257165091
h0045,CH,scr1,wind,avaConv,0.0782034946056757
h0046,CH,scr1,wind,avaConv,0.0803925684455047
h0047,CH,scr1,wind,avaConv,0.0644212498570442
h0048,CH,scr1,wind,avaConv,0.050936107128051
