timestep_4,region_1,scenario_1,technology_1,parameter,value
h0049,LU,scr9,wind,avaConv,0.427744957495195
h0050,LU,scr9,wind,avaConv,0.407177080130212
h0051,LU,scr9,wind,avaConv,0.433210387736403
h0052,LU,scr9,wind,avaConv,0.440707625494266
h0053,LU,scr9,wind,avaConv,0.33486074102824
h0054,LU,scr9,wind,avaConv,0.308452808546584
h0055,LU,scr9,wind,avaConv,0.217930667777752
h0056,LU,scr9,wind,avaConv,0.174853358435325
h0057,LU,scr9,wind,avaConv,0.25583386460132
h0058,LU,scr9,wind,avaConv,0.282230234680317
h0059,LU,scr9,wind,avaConv,0.313019027706777
h0060,LU,scr9,wind,avaConv,0.352285287169275
h0061,LU,scr9,wind,avaConv,0.391834458718972
h0062,LU,scr9,wind,avaConv,0.380595863174339
h0063,LU,scr9,wind,avaConv,0.306253280949305
h0064,LU,scr9,wind,avaConv,0.0757093939800161
h0065,LU,scr9,wind,avaConv,0.0920681943799857
h0066,LU,scr9,wind,avaConv,0.178443373932658
h0067,LU,scr9,wind,avaConv,0.215334298163498
h0068,LU,scr9,wind,avaConv,0.280559201158937
h0069,LU,scr9,wind,avaConv,0.286269066204047
h0070,LU,scr9,wind,avaConv,0.295874433757892
h0071,LU,scr9,wind,avaConv,0.172296017748987
h0072,LU,scr9,wind,avaConv,0.148845307074146
