timestep_4,region_1,scenario_1,carrier_1,parameter,value
h6577,FR,scr1,electricity,dem,36.3902946429547
h6578,FR,scr1,electricity,dem,34.2493397249219
h6579,FR,scr1,electricity,dem,33.0421757904957
h6580,FR,scr1,electricity,dem,33.9073930036104
h6581,FR,scr1,electricity,dem,36.8982700527907
h6582,FR,scr1,electricity,dem,40.5515774298399
h6583,FR,scr1,electricity,dem,43.4200487413153
h6584,FR,scr1,electricity,dem,45.2923520200038
h6585,FR,scr1,electricity,dem,46.3346389052498
h6586,FR,scr1,electricity,dem,46.9406675937743
h6587,FR,scr1,electricity,dem,47.6103069380366
h6588,FR,scr1,electricity,dem,46.8008069380366
h6589,FR,scr1,electricity,dem,45.650052839676
h6590,FR,scr1,electricity,dem,44.0879544790202
h6591,FR,scr1,electricity,dem,42.7596839872169
h6592,FR,scr1,electricity,dem,42.2520077577088
h6593,FR,scr1,electricity,dem,44.0429954626268
h6594,FR,scr1,electricity,dem,46.5514913642661
h6595,FR,scr1,electricity,dem,45.8091839872169
h6596,FR,scr1,electricity,dem,43.657528249512
h6597,FR,scr1,electricity,dem,43.2850487413153
h6598,FR,scr1,electricity,dem,43.9613479216432
h6599,FR,scr1,electricity,dem,41.4927823478727
h6600,FR,scr1,electricity,dem,38.5331757904956
h6601,FR,scr1,electricity,dem,33.0907527322547
h6602,FR,scr1,electricity,dem,30.9497978142219
h6603,FR,scr1,electricity,dem,29.7426338797957
h6604,FR,scr1,electricity,dem,30.6078510929104
h6605,FR,scr1,electricity,dem,33.5987281420907
h6606,FR,scr1,electricity,dem,37.2520355191399
h6607,FR,scr1,electricity,dem,40.1205068306153
h6608,FR,scr1,electricity,dem,41.9928101093038
h6609,FR,scr1,electricity,dem,43.0350969945498
h6610,FR,scr1,electricity,dem,43.6411256830743
h6611,FR,scr1,electricity,dem,44.3107650273366
h6612,FR,scr1,electricity,dem,43.5012650273366
h6613,FR,scr1,electricity,dem,42.350510928976
h6614,FR,scr1,electricity,dem,40.7884125683202
h6615,FR,scr1,electricity,dem,39.4601420765169
h6616,FR,scr1,electricity,dem,38.9524658470088
h6617,FR,scr1,electricity,dem,40.7434535519268
h6618,FR,scr1,electricity,dem,43.2519494535661
h6619,FR,scr1,electricity,dem,42.5096420765169
h6620,FR,scr1,electricity,dem,40.357986338812
h6621,FR,scr1,electricity,dem,39.9855068306153
h6622,FR,scr1,electricity,dem,40.6618060109432
h6623,FR,scr1,electricity,dem,38.1932404371727
h6624,FR,scr1,electricity,dem,35.2336338797956
h6625,FR,scr1,electricity,dem,38.9628485507547
h6626,FR,scr1,electricity,dem,36.8218936327219
h6627,FR,scr1,electricity,dem,35.6147296982957
h6628,FR,scr1,electricity,dem,36.4799469114104
h6629,FR,scr1,electricity,dem,39.4708239605907
h6630,FR,scr1,electricity,dem,43.1241313376399
h6631,FR,scr1,electricity,dem,45.9926026491153
h6632,FR,scr1,electricity,dem,47.8649059278038
h6633,FR,scr1,electricity,dem,48.9071928130498
h6634,FR,scr1,electricity,dem,49.5132215015743
h6635,FR,scr1,electricity,dem,50.1828608458366
h6636,FR,scr1,electricity,dem,49.3733608458366
h6637,FR,scr1,electricity,dem,48.222606747476
h6638,FR,scr1,electricity,dem,46.6605083868202
h6639,FR,scr1,electricity,dem,45.3322378950169
h6640,FR,scr1,electricity,dem,44.8245616655088
h6641,FR,scr1,electricity,dem,46.6155493704268
h6642,FR,scr1,electricity,dem,49.1240452720661
h6643,FR,scr1,electricity,dem,48.381737895017
h6644,FR,scr1,electricity,dem,46.230082157312
h6645,FR,scr1,electricity,dem,45.8576026491153
h6646,FR,scr1,electricity,dem,46.5339018294432
h6647,FR,scr1,electricity,dem,44.0653362556727
h6648,FR,scr1,electricity,dem,41.1057296982956
h6649,FR,scr1,electricity,dem,39.9219224591547
h6650,FR,scr1,electricity,dem,37.7809675411219
h6651,FR,scr1,electricity,dem,36.5738036066957
h6652,FR,scr1,electricity,dem,37.4390208198104
h6653,FR,scr1,electricity,dem,40.4298978689907
h6654,FR,scr1,electricity,dem,44.0832052460399
h6655,FR,scr1,electricity,dem,46.9516765575153
h6656,FR,scr1,electricity,dem,48.8239798362038
h6657,FR,scr1,electricity,dem,49.8662667214498
h6658,FR,scr1,electricity,dem,50.4722954099743
h6659,FR,scr1,electricity,dem,51.1419347542366
h6660,FR,scr1,electricity,dem,50.3324347542366
h6661,FR,scr1,electricity,dem,49.181680655876
h6662,FR,scr1,electricity,dem,47.6195822952202
h6663,FR,scr1,electricity,dem,46.2913118034169
h6664,FR,scr1,electricity,dem,45.7836355739088
h6665,FR,scr1,electricity,dem,47.5746232788268
h6666,FR,scr1,electricity,dem,50.0831191804661
h6667,FR,scr1,electricity,dem,49.3408118034169
h6668,FR,scr1,electricity,dem,47.189156065712
h6669,FR,scr1,electricity,dem,46.8166765575153
h6670,FR,scr1,electricity,dem,47.4929757378432
h6671,FR,scr1,electricity,dem,45.0244101640727
h6672,FR,scr1,electricity,dem,42.0648036066956
h6673,FR,scr1,electricity,dem,43.2000308445547
h6674,FR,scr1,electricity,dem,41.0590759265219
h6675,FR,scr1,electricity,dem,39.8519119920957
h6676,FR,scr1,electricity,dem,40.7171292052104
h6677,FR,scr1,electricity,dem,43.7080062543907
h6678,FR,scr1,electricity,dem,47.3613136314399
h6679,FR,scr1,electricity,dem,50.2297849429153
h6680,FR,scr1,electricity,dem,52.1020882216038
h6681,FR,scr1,electricity,dem,53.1443751068498
h6682,FR,scr1,electricity,dem,53.7504037953743
h6683,FR,scr1,electricity,dem,54.4200431396366
h6684,FR,scr1,electricity,dem,53.6105431396366
h6685,FR,scr1,electricity,dem,52.459789041276
h6686,FR,scr1,electricity,dem,50.8976906806202
h6687,FR,scr1,electricity,dem,49.5694201888169
h6688,FR,scr1,electricity,dem,49.0617439593088
h6689,FR,scr1,electricity,dem,50.8527316642268
h6690,FR,scr1,electricity,dem,53.3612275658661
h6691,FR,scr1,electricity,dem,52.6189201888169
h6692,FR,scr1,electricity,dem,50.467264451112
h6693,FR,scr1,electricity,dem,50.0947849429153
h6694,FR,scr1,electricity,dem,50.7710841232432
h6695,FR,scr1,electricity,dem,48.3025185494727
h6696,FR,scr1,electricity,dem,45.3429119920956
h6697,FR,scr1,electricity,dem,44.6883545148547
h6698,FR,scr1,electricity,dem,42.5473995968219
h6699,FR,scr1,electricity,dem,41.3402356623957
h6700,FR,scr1,electricity,dem,42.2054528755104
h6701,FR,scr1,electricity,dem,45.1963299246907
h6702,FR,scr1,electricity,dem,48.8496373017399
h6703,FR,scr1,electricity,dem,51.7181086132153
h6704,FR,scr1,electricity,dem,53.5904118919038
h6705,FR,scr1,electricity,dem,54.6326987771498
h6706,FR,scr1,electricity,dem,55.2387274656743
h6707,FR,scr1,electricity,dem,55.9083668099366
h6708,FR,scr1,electricity,dem,55.0988668099366
h6709,FR,scr1,electricity,dem,53.948112711576
h6710,FR,scr1,electricity,dem,52.3860143509202
h6711,FR,scr1,electricity,dem,51.0577438591169
h6712,FR,scr1,electricity,dem,50.5500676296088
h6713,FR,scr1,electricity,dem,52.3410553345268
h6714,FR,scr1,electricity,dem,54.8495512361661
h6715,FR,scr1,electricity,dem,54.1072438591169
h6716,FR,scr1,electricity,dem,51.955588121412
h6717,FR,scr1,electricity,dem,51.5831086132153
h6718,FR,scr1,electricity,dem,52.2594077935432
h6719,FR,scr1,electricity,dem,49.7908422197727
h6720,FR,scr1,electricity,dem,46.8312356623956
h6721,FR,scr1,electricity,dem,43.0934276325547
h6722,FR,scr1,electricity,dem,40.9524727145219
h6723,FR,scr1,electricity,dem,39.7453087800957
h6724,FR,scr1,electricity,dem,40.6105259932104
h6725,FR,scr1,electricity,dem,43.6014030423907
h6726,FR,scr1,electricity,dem,47.2547104194399
h6727,FR,scr1,electricity,dem,50.1231817309153
h6728,FR,scr1,electricity,dem,51.9954850096038
h6729,FR,scr1,electricity,dem,53.0377718948498
h6730,FR,scr1,electricity,dem,53.6438005833743
h6731,FR,scr1,electricity,dem,54.3134399276366
h6732,FR,scr1,electricity,dem,53.5039399276366
h6733,FR,scr1,electricity,dem,52.353185829276
h6734,FR,scr1,electricity,dem,50.7910874686202
h6735,FR,scr1,electricity,dem,49.4628169768169
h6736,FR,scr1,electricity,dem,48.9551407473088
h6737,FR,scr1,electricity,dem,50.7461284522268
h6738,FR,scr1,electricity,dem,53.2546243538661
h6739,FR,scr1,electricity,dem,52.5123169768169
h6740,FR,scr1,electricity,dem,50.360661239112
h6741,FR,scr1,electricity,dem,49.9881817309153
h6742,FR,scr1,electricity,dem,50.6644809112432
h6743,FR,scr1,electricity,dem,48.1959153374727
h6744,FR,scr1,electricity,dem,45.2363087800956
h6745,FR,scr1,electricity,dem,37.9746960346547
h6746,FR,scr1,electricity,dem,35.8337411166219
h6747,FR,scr1,electricity,dem,34.6265771821957
h6748,FR,scr1,electricity,dem,35.4917943953104
h6749,FR,scr1,electricity,dem,38.4826714444907
h6750,FR,scr1,electricity,dem,42.1359788215399
h6751,FR,scr1,electricity,dem,45.0044501330153
h6752,FR,scr1,electricity,dem,46.8767534117038
h6753,FR,scr1,electricity,dem,47.9190402969498
h6754,FR,scr1,electricity,dem,48.5250689854743
h6755,FR,scr1,electricity,dem,49.1947083297366
h6756,FR,scr1,electricity,dem,48.3852083297366
h6757,FR,scr1,electricity,dem,47.234454231376
h6758,FR,scr1,electricity,dem,45.6723558707202
h6759,FR,scr1,electricity,dem,44.3440853789169
h6760,FR,scr1,electricity,dem,43.8364091494088
h6761,FR,scr1,electricity,dem,45.6273968543268
h6762,FR,scr1,electricity,dem,48.1358927559661
h6763,FR,scr1,electricity,dem,47.3935853789169
h6764,FR,scr1,electricity,dem,45.241929641212
h6765,FR,scr1,electricity,dem,44.8694501330153
h6766,FR,scr1,electricity,dem,45.5457493133432
h6767,FR,scr1,electricity,dem,43.0771837395727
h6768,FR,scr1,electricity,dem,40.1175771821956
h6769,FR,scr1,electricity,dem,37.8353926985547
h6770,FR,scr1,electricity,dem,35.6944377805219
h6771,FR,scr1,electricity,dem,34.4872738460957
h6772,FR,scr1,electricity,dem,35.3524910592104
h6773,FR,scr1,electricity,dem,38.3433681083907
h6774,FR,scr1,electricity,dem,41.9966754854399
h6775,FR,scr1,electricity,dem,44.8651467969153
h6776,FR,scr1,electricity,dem,46.7374500756038
h6777,FR,scr1,electricity,dem,47.7797369608498
h6778,FR,scr1,electricity,dem,48.3857656493743
h6779,FR,scr1,electricity,dem,49.0554049936366
h6780,FR,scr1,electricity,dem,48.2459049936366
h6781,FR,scr1,electricity,dem,47.095150895276
h6782,FR,scr1,electricity,dem,45.5330525346202
h6783,FR,scr1,electricity,dem,44.2047820428169
h6784,FR,scr1,electricity,dem,43.6971058133088
h6785,FR,scr1,electricity,dem,45.4880935182268
h6786,FR,scr1,electricity,dem,47.9965894198661
h6787,FR,scr1,electricity,dem,47.2542820428169
h6788,FR,scr1,electricity,dem,45.102626305112
h6789,FR,scr1,electricity,dem,44.7301467969153
h6790,FR,scr1,electricity,dem,45.4064459772432
h6791,FR,scr1,electricity,dem,42.9378804034727
h6792,FR,scr1,electricity,dem,39.9782738460956
h6793,FR,scr1,electricity,dem,45.1451216723547
h6794,FR,scr1,electricity,dem,43.0041667543219
h6795,FR,scr1,electricity,dem,41.7970028198957
h6796,FR,scr1,electricity,dem,42.6622200330104
h6797,FR,scr1,electricity,dem,45.6530970821908
h6798,FR,scr1,electricity,dem,49.3064044592399
h6799,FR,scr1,electricity,dem,52.1748757707153
h6800,FR,scr1,electricity,dem,54.0471790494038
h6801,FR,scr1,electricity,dem,55.0894659346498
h6802,FR,scr1,electricity,dem,55.6954946231743
h6803,FR,scr1,electricity,dem,56.3651339674366
h6804,FR,scr1,electricity,dem,55.5556339674366
h6805,FR,scr1,electricity,dem,54.404879869076
h6806,FR,scr1,electricity,dem,52.8427815084202
h6807,FR,scr1,electricity,dem,51.5145110166169
h6808,FR,scr1,electricity,dem,51.0068347871088
h6809,FR,scr1,electricity,dem,52.7978224920268
h6810,FR,scr1,electricity,dem,55.3063183936661
h6811,FR,scr1,electricity,dem,54.5640110166169
h6812,FR,scr1,electricity,dem,52.412355278912
h6813,FR,scr1,electricity,dem,52.0398757707153
h6814,FR,scr1,electricity,dem,52.7161749510432
h6815,FR,scr1,electricity,dem,50.2476093772727
h6816,FR,scr1,electricity,dem,47.2880028198956
h6817,FR,scr1,electricity,dem,44.9346626787547
h6818,FR,scr1,electricity,dem,42.7937077607219
h6819,FR,scr1,electricity,dem,41.5865438262957
h6820,FR,scr1,electricity,dem,42.4517610394104
h6821,FR,scr1,electricity,dem,45.4426380885907
h6822,FR,scr1,electricity,dem,49.0959454656399
h6823,FR,scr1,electricity,dem,51.9644167771153
h6824,FR,scr1,electricity,dem,53.8367200558038
h6825,FR,scr1,electricity,dem,54.8790069410498
h6826,FR,scr1,electricity,dem,55.4850356295743
h6827,FR,scr1,electricity,dem,56.1546749738366
h6828,FR,scr1,electricity,dem,55.3451749738366
h6829,FR,scr1,electricity,dem,54.194420875476
h6830,FR,scr1,electricity,dem,52.6323225148202
h6831,FR,scr1,electricity,dem,51.3040520230169
h6832,FR,scr1,electricity,dem,50.7963757935088
h6833,FR,scr1,electricity,dem,52.5873634984268
h6834,FR,scr1,electricity,dem,55.0958594000661
h6835,FR,scr1,electricity,dem,54.3535520230169
h6836,FR,scr1,electricity,dem,52.201896285312
h6837,FR,scr1,electricity,dem,51.8294167771153
h6838,FR,scr1,electricity,dem,52.5057159574432
h6839,FR,scr1,electricity,dem,50.0371503836727
h6840,FR,scr1,electricity,dem,47.0775438262956
h6841,FR,scr1,electricity,dem,47.3954344828547
h6842,FR,scr1,electricity,dem,45.2544795648219
h6843,FR,scr1,electricity,dem,44.0473156303957
h6844,FR,scr1,electricity,dem,44.9125328435104
h6845,FR,scr1,electricity,dem,47.9034098926907
h6846,FR,scr1,electricity,dem,51.5567172697399
h6847,FR,scr1,electricity,dem,54.4251885812153
h6848,FR,scr1,electricity,dem,56.2974918599038
h6849,FR,scr1,electricity,dem,57.3397787451498
h6850,FR,scr1,electricity,dem,57.9458074336743
h6851,FR,scr1,electricity,dem,58.6154467779366
h6852,FR,scr1,electricity,dem,57.8059467779366
h6853,FR,scr1,electricity,dem,56.655192679576
h6854,FR,scr1,electricity,dem,55.0930943189202
h6855,FR,scr1,electricity,dem,53.7648238271169
h6856,FR,scr1,electricity,dem,53.2571475976088
h6857,FR,scr1,electricity,dem,55.0481353025268
h6858,FR,scr1,electricity,dem,57.5566312041661
h6859,FR,scr1,electricity,dem,56.8143238271169
h6860,FR,scr1,electricity,dem,54.662668089412
h6861,FR,scr1,electricity,dem,54.2901885812153
h6862,FR,scr1,electricity,dem,54.9664877615432
h6863,FR,scr1,electricity,dem,52.4979221877727
h6864,FR,scr1,electricity,dem,49.5383156303956
h6865,FR,scr1,electricity,dem,49.3783939863547
h6866,FR,scr1,electricity,dem,47.2374390683219
h6867,FR,scr1,electricity,dem,46.0302751338957
h6868,FR,scr1,electricity,dem,46.8954923470104
h6869,FR,scr1,electricity,dem,49.8863693961907
h6870,FR,scr1,electricity,dem,53.5396767732399
h6871,FR,scr1,electricity,dem,56.4081480847153
h6872,FR,scr1,electricity,dem,58.2804513634038
h6873,FR,scr1,electricity,dem,59.3227382486498
h6874,FR,scr1,electricity,dem,59.9287669371743
h6875,FR,scr1,electricity,dem,60.5984062814366
h6876,FR,scr1,electricity,dem,59.7889062814366
h6877,FR,scr1,electricity,dem,58.638152183076
h6878,FR,scr1,electricity,dem,57.0760538224202
h6879,FR,scr1,electricity,dem,55.7477833306169
h6880,FR,scr1,electricity,dem,55.2401071011088
h6881,FR,scr1,electricity,dem,57.0310948060268
h6882,FR,scr1,electricity,dem,59.5395907076661
h6883,FR,scr1,electricity,dem,58.7972833306169
h6884,FR,scr1,electricity,dem,56.645627592912
h6885,FR,scr1,electricity,dem,56.2731480847153
h6886,FR,scr1,electricity,dem,56.9494472650432
h6887,FR,scr1,electricity,dem,54.4808816912727
h6888,FR,scr1,electricity,dem,51.5212751338956
h6889,FR,scr1,electricity,dem,52.3777177348547
h6890,FR,scr1,electricity,dem,50.2367628168219
h6891,FR,scr1,electricity,dem,49.0295988823957
h6892,FR,scr1,electricity,dem,49.8948160955104
h6893,FR,scr1,electricity,dem,52.8856931446908
h6894,FR,scr1,electricity,dem,56.5390005217399
h6895,FR,scr1,electricity,dem,59.4074718332153
h6896,FR,scr1,electricity,dem,61.2797751119038
h6897,FR,scr1,electricity,dem,62.3220619971498
h6898,FR,scr1,electricity,dem,62.9280906856743
h6899,FR,scr1,electricity,dem,63.5977300299366
h6900,FR,scr1,electricity,dem,62.7882300299366
