timestep_4,region_1,scenario_1,carrier_1,parameter,value
h2209,FR,scr4,electricity,dem,49.5514653109821
h2210,FR,scr4,electricity,dem,47.3360971791139
h2211,FR,scr4,electricity,dem,46.0153334428502
h2212,FR,scr4,electricity,dem,46.8812070692238
h2213,FR,scr4,electricity,dem,49.8212730032897
h2214,FR,scr4,electricity,dem,53.574031245048
h2215,FR,scr4,electricity,dem,56.3212070692238
h2216,FR,scr4,electricity,dem,57.9170147615315
h2217,FR,scr4,electricity,dem,58.3624268494436
h2218,FR,scr4,electricity,dem,58.4576741021908
h2219,FR,scr4,electricity,dem,58.7781686076853
h2220,FR,scr4,electricity,dem,57.756509267026
h2221,FR,scr4,electricity,dem,56.1222565197733
h2222,FR,scr4,electricity,dem,54.1668059703227
h2223,FR,scr4,electricity,dem,52.4794762999931
h2224,FR,scr4,electricity,dem,51.6540147615315
h2225,FR,scr4,electricity,dem,52.6176466296634
h2226,FR,scr4,electricity,dem,54.4987510252678
h2227,FR,scr4,electricity,dem,55.372531245048
h2228,FR,scr4,electricity,dem,54.5864213549381
h2229,FR,scr4,electricity,dem,54.639542234059
h2230,FR,scr4,electricity,dem,55.7282180582348
h2231,FR,scr4,electricity,dem,53.8173114648282
h2232,FR,scr4,electricity,dem,51.0725147615315
h2233,FR,scr4,electricity,dem,44.1840630327821
h2234,FR,scr4,electricity,dem,41.9686949009139
h2235,FR,scr4,electricity,dem,40.6479311646502
h2236,FR,scr4,electricity,dem,41.5138047910238
h2237,FR,scr4,electricity,dem,44.4538707250897
h2238,FR,scr4,electricity,dem,48.206628966848
h2239,FR,scr4,electricity,dem,50.9538047910238
h2240,FR,scr4,electricity,dem,52.5496124833315
h2241,FR,scr4,electricity,dem,52.9950245712436
h2242,FR,scr4,electricity,dem,53.0902718239908
h2243,FR,scr4,electricity,dem,53.4107663294853
h2244,FR,scr4,electricity,dem,52.389106988826
h2245,FR,scr4,electricity,dem,50.7548542415733
h2246,FR,scr4,electricity,dem,48.7994036921227
h2247,FR,scr4,electricity,dem,47.1120740217931
h2248,FR,scr4,electricity,dem,46.2866124833315
h2249,FR,scr4,electricity,dem,47.2502443514633
h2250,FR,scr4,electricity,dem,49.1313487470678
h2251,FR,scr4,electricity,dem,50.005128966848
h2252,FR,scr4,electricity,dem,49.2190190767381
h2253,FR,scr4,electricity,dem,49.272139955859
h2254,FR,scr4,electricity,dem,50.3608157800348
h2255,FR,scr4,electricity,dem,48.4499091866282
h2256,FR,scr4,electricity,dem,45.7051124833315
h2257,FR,scr4,electricity,dem,48.9105143713821
h2258,FR,scr4,electricity,dem,46.6951462395139
h2259,FR,scr4,electricity,dem,45.3743825032502
h2260,FR,scr4,electricity,dem,46.2402561296238
h2261,FR,scr4,electricity,dem,49.1803220636897
h2262,FR,scr4,electricity,dem,52.933080305448
h2263,FR,scr4,electricity,dem,55.6802561296238
h2264,FR,scr4,electricity,dem,57.2760638219315
h2265,FR,scr4,electricity,dem,57.7214759098436
h2266,FR,scr4,electricity,dem,57.8167231625908
h2267,FR,scr4,electricity,dem,58.1372176680853
h2268,FR,scr4,electricity,dem,57.115558327426
h2269,FR,scr4,electricity,dem,55.4813055801733
h2270,FR,scr4,electricity,dem,53.5258550307227
h2271,FR,scr4,electricity,dem,51.8385253603931
h2272,FR,scr4,electricity,dem,51.0130638219315
h2273,FR,scr4,electricity,dem,51.9766956900634
h2274,FR,scr4,electricity,dem,53.8578000856678
h2275,FR,scr4,electricity,dem,54.731580305448
h2276,FR,scr4,electricity,dem,53.9454704153381
h2277,FR,scr4,electricity,dem,53.998591294459
h2278,FR,scr4,electricity,dem,55.0872671186348
h2279,FR,scr4,electricity,dem,53.1763605252282
h2280,FR,scr4,electricity,dem,50.4315638219315
h2281,FR,scr4,electricity,dem,51.2423535160821
h2282,FR,scr4,electricity,dem,49.0269853842139
h2283,FR,scr4,electricity,dem,47.7062216479502
h2284,FR,scr4,electricity,dem,48.5720952743238
h2285,FR,scr4,electricity,dem,51.5121612083897
h2286,FR,scr4,electricity,dem,55.264919450148
h2287,FR,scr4,electricity,dem,58.0120952743238
h2288,FR,scr4,electricity,dem,59.6079029666315
h2289,FR,scr4,electricity,dem,60.0533150545436
h2290,FR,scr4,electricity,dem,60.1485623072908
h2291,FR,scr4,electricity,dem,60.4690568127853
h2292,FR,scr4,electricity,dem,59.447397472126
h2293,FR,scr4,electricity,dem,57.8131447248733
h2294,FR,scr4,electricity,dem,55.8576941754227
h2295,FR,scr4,electricity,dem,54.1703645050931
h2296,FR,scr4,electricity,dem,53.3449029666315
h2297,FR,scr4,electricity,dem,54.3085348347633
h2298,FR,scr4,electricity,dem,56.1896392303678
h2299,FR,scr4,electricity,dem,57.063419450148
h2300,FR,scr4,electricity,dem,56.2773095600381
h2301,FR,scr4,electricity,dem,56.330430439159
h2302,FR,scr4,electricity,dem,57.4191062633348
h2303,FR,scr4,electricity,dem,55.5081996699282
h2304,FR,scr4,electricity,dem,52.7634029666315
h2305,FR,scr4,electricity,dem,50.4173892526821
h2306,FR,scr4,electricity,dem,48.2020211208139
h2307,FR,scr4,electricity,dem,46.8812573845502
h2308,FR,scr4,electricity,dem,47.7471310109238
h2309,FR,scr4,electricity,dem,50.6871969449897
h2310,FR,scr4,electricity,dem,54.439955186748
h2311,FR,scr4,electricity,dem,57.1871310109238
h2312,FR,scr4,electricity,dem,58.7829387032315
h2313,FR,scr4,electricity,dem,59.2283507911436
h2314,FR,scr4,electricity,dem,59.3235980438908
h2315,FR,scr4,electricity,dem,59.6440925493853
h2316,FR,scr4,electricity,dem,58.622433208726
h2317,FR,scr4,electricity,dem,56.9881804614733
h2318,FR,scr4,electricity,dem,55.0327299120227
h2319,FR,scr4,electricity,dem,53.3454002416931
h2320,FR,scr4,electricity,dem,52.5199387032315
h2321,FR,scr4,electricity,dem,53.4835705713634
h2322,FR,scr4,electricity,dem,55.3646749669678
h2323,FR,scr4,electricity,dem,56.238455186748
h2324,FR,scr4,electricity,dem,55.4523452966381
h2325,FR,scr4,electricity,dem,55.505466175759
h2326,FR,scr4,electricity,dem,56.5941419999348
h2327,FR,scr4,electricity,dem,54.6832354065282
h2328,FR,scr4,electricity,dem,51.9384387032315
h2329,FR,scr4,electricity,dem,52.9916141286821
h2330,FR,scr4,electricity,dem,50.7762459968139
h2331,FR,scr4,electricity,dem,49.4554822605502
h2332,FR,scr4,electricity,dem,50.3213558869238
h2333,FR,scr4,electricity,dem,53.2614218209897
h2334,FR,scr4,electricity,dem,57.014180062748
