timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,NL,scr2,electricity,dem,10.6493970801262
h4394,NL,scr2,electricity,dem,10.492995440782
h4395,NL,scr2,electricity,dem,10.4616409325852
h4396,NL,scr2,electricity,dem,10.512739293241
h4397,NL,scr2,electricity,dem,11.2032823260279
h4398,NL,scr2,electricity,dem,12.5221122440607
h4399,NL,scr2,electricity,dem,13.6543110145525
h4400,NL,scr2,electricity,dem,14.2624319161918
h4401,NL,scr2,electricity,dem,14.4498212604541
h4402,NL,scr2,electricity,dem,14.5159073260279
h4403,NL,scr2,electricity,dem,14.3949237194705
h4404,NL,scr2,electricity,dem,14.3883151129131
h4405,NL,scr2,electricity,dem,14.2821614243885
h4406,NL,scr2,electricity,dem,14.1968007686508
h4407,NL,scr2,electricity,dem,14.2124032276672
h4408,NL,scr2,electricity,dem,14.3826491293066
h4409,NL,scr2,electricity,dem,14.0714114243885
h4410,NL,scr2,electricity,dem,13.7858888834049
h4411,NL,scr2,electricity,dem,13.486364293241
h4412,NL,scr2,electricity,dem,13.1351306866836
h4413,NL,scr2,electricity,dem,13.0357003588148
h4414,NL,scr2,electricity,dem,12.4739011784869
h4415,NL,scr2,electricity,dem,11.5981860145525
h4416,NL,scr2,electricity,dem,10.960370440782
h4417,NL,scr2,electricity,dem,10.6493970801262
h4418,NL,scr2,electricity,dem,10.492995440782
h4419,NL,scr2,electricity,dem,10.4616409325852
h4420,NL,scr2,electricity,dem,10.512739293241
h4421,NL,scr2,electricity,dem,11.2032823260279
h4422,NL,scr2,electricity,dem,12.5221122440607
h4423,NL,scr2,electricity,dem,13.6543110145525
h4424,NL,scr2,electricity,dem,14.2624319161918
h4425,NL,scr2,electricity,dem,14.4498212604541
h4426,NL,scr2,electricity,dem,14.5159073260279
h4427,NL,scr2,electricity,dem,14.3949237194705
h4428,NL,scr2,electricity,dem,14.3883151129131
h4429,NL,scr2,electricity,dem,14.2821614243885
h4430,NL,scr2,electricity,dem,14.1968007686508
h4431,NL,scr2,electricity,dem,14.2124032276672
h4432,NL,scr2,electricity,dem,14.3826491293066
h4433,NL,scr2,electricity,dem,14.0714114243885
h4434,NL,scr2,electricity,dem,13.7858888834049
h4435,NL,scr2,electricity,dem,13.486364293241
h4436,NL,scr2,electricity,dem,13.1351306866836
h4437,NL,scr2,electricity,dem,13.0357003588148
h4438,NL,scr2,electricity,dem,12.4739011784869
h4439,NL,scr2,electricity,dem,11.5981860145525
h4440,NL,scr2,electricity,dem,10.960370440782
