timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,BE,scr6,electricity,dem,8.03077682115453
h4394,BE,scr6,electricity,dem,7.92947149328568
h4395,BE,scr6,electricity,dem,7.94097354246601
h4396,BE,scr6,electricity,dem,8.05431165722011
h4397,BE,scr6,electricity,dem,8.53546739492503
h4398,BE,scr6,electricity,dem,9.276479690007
h4399,BE,scr6,electricity,dem,9.86046124738404
h4400,BE,scr6,electricity,dem,10.2447788703349
h4401,BE,scr6,electricity,dem,10.4349182145972
h4402,BE,scr6,electricity,dem,10.6310042801709
h4403,BE,scr6,electricity,dem,10.5229837883677
h4404,BE,scr6,electricity,dem,10.3965760014824
h4405,BE,scr6,electricity,dem,10.2479694441054
h4406,BE,scr6,electricity,dem,10.150598542466
h4407,BE,scr6,electricity,dem,10.0830452637775
h4408,BE,scr6,electricity,dem,10.1303915752529
h4409,BE,scr6,electricity,dem,10.0704243621381
h4410,BE,scr6,electricity,dem,9.82311083754798
h4411,BE,scr6,electricity,dem,9.54278501787585
h4412,BE,scr6,electricity,dem,9.31247764082667
h4413,BE,scr6,electricity,dem,9.52156370640044
h4414,BE,scr6,electricity,dem,9.20609239492503
h4415,BE,scr6,electricity,dem,8.63094690312175
h4416,BE,scr6,electricity,dem,8.27560469000699
h4417,BE,scr6,electricity,dem,7.06988732433453
h4418,BE,scr6,electricity,dem,6.96858199646568
h4419,BE,scr6,electricity,dem,6.98008404564601
h4420,BE,scr6,electricity,dem,7.09342216040011
h4421,BE,scr6,electricity,dem,7.57457789810503
h4422,BE,scr6,electricity,dem,8.315590193187
h4423,BE,scr6,electricity,dem,8.89957175056405
h4424,BE,scr6,electricity,dem,9.28388937351486
h4425,BE,scr6,electricity,dem,9.47402871777716
h4426,BE,scr6,electricity,dem,9.67011478335093
h4427,BE,scr6,electricity,dem,9.56209429154765
h4428,BE,scr6,electricity,dem,9.43568650466241
h4429,BE,scr6,electricity,dem,9.28707994728535
h4430,BE,scr6,electricity,dem,9.18970904564601
h4431,BE,scr6,electricity,dem,9.12215576695749
h4432,BE,scr6,electricity,dem,9.1695020784329
h4433,BE,scr6,electricity,dem,9.10953486531814
h4434,BE,scr6,electricity,dem,8.86222134072798
h4435,BE,scr6,electricity,dem,8.58189552105585
h4436,BE,scr6,electricity,dem,8.35158814400667
h4437,BE,scr6,electricity,dem,8.56067420958044
h4438,BE,scr6,electricity,dem,8.24520289810503
h4439,BE,scr6,electricity,dem,7.67005740630175
h4440,BE,scr6,electricity,dem,7.31471519318699
h4441,BE,scr6,electricity,dem,6.65138950481453
h4442,BE,scr6,electricity,dem,6.55008417694568
h4443,BE,scr6,electricity,dem,6.56158622612601
h4444,BE,scr6,electricity,dem,6.67492434088011
h4445,BE,scr6,electricity,dem,7.15608007858502
h4446,BE,scr6,electricity,dem,7.897092373667
h4447,BE,scr6,electricity,dem,8.48107393104404
h4448,BE,scr6,electricity,dem,8.86539155399486
h4449,BE,scr6,electricity,dem,9.05553089825716
h4450,BE,scr6,electricity,dem,9.25161696383092
h4451,BE,scr6,electricity,dem,9.14359647202765
h4452,BE,scr6,electricity,dem,9.01718868514241
h4453,BE,scr6,electricity,dem,8.86858212776535
h4454,BE,scr6,electricity,dem,8.77121122612601
h4455,BE,scr6,electricity,dem,8.70365794743749
h4456,BE,scr6,electricity,dem,8.7510042589129
h4457,BE,scr6,electricity,dem,8.69103704579814
h4458,BE,scr6,electricity,dem,8.44372352120798
h4459,BE,scr6,electricity,dem,8.16339770153585
h4460,BE,scr6,electricity,dem,7.93309032448667
h4461,BE,scr6,electricity,dem,8.14217639006044
h4462,BE,scr6,electricity,dem,7.82670507858503
h4463,BE,scr6,electricity,dem,7.25155958678175
h4464,BE,scr6,electricity,dem,6.89621737366699
h4465,BE,scr6,electricity,dem,7.93264451294454
h4466,BE,scr6,electricity,dem,7.83133918507568
