timestep_4,region_1,scenario_1,carrier_1,parameter,value
h2209,CH,scr4,electricity,dem,5.99025405348964
h2210,CH,scr4,electricity,dem,6.031391416127
h2211,CH,scr4,electricity,dem,6.07362218535777
h2212,CH,scr4,electricity,dem,6.00120460294018
h2213,CH,scr4,electricity,dem,6.06317713041271
h2214,CH,scr4,electricity,dem,6.24644636118194
h2215,CH,scr4,electricity,dem,6.60163317436875
h2216,CH,scr4,electricity,dem,6.90825405348964
h2217,CH,scr4,electricity,dem,7.07373756997315
h2218,CH,scr4,electricity,dem,7.18530899854458
h2219,CH,scr4,electricity,dem,7.3068859216215
h2220,CH,scr4,electricity,dem,7.1341881194237
h2221,CH,scr4,electricity,dem,7.06604526228084
h2222,CH,scr4,electricity,dem,7.00227053700612
h2223,CH,scr4,electricity,dem,6.89927603151161
h2224,CH,scr4,electricity,dem,6.81214965788523
h2225,CH,scr4,electricity,dem,6.71792438315997
h2226,CH,scr4,electricity,dem,6.64223207546766
h2227,CH,scr4,electricity,dem,6.63561669085227
h2228,CH,scr4,electricity,dem,6.64253976777535
h2229,CH,scr4,electricity,dem,6.49385295458853
h2230,CH,scr4,electricity,dem,6.30963317436875
h2231,CH,scr4,electricity,dem,6.0661881194237
h2232,CH,scr4,electricity,dem,5.98597383370942
h2233,CH,scr4,electricity,dem,5.71050639162964
h2234,CH,scr4,electricity,dem,5.751643754267
h2235,CH,scr4,electricity,dem,5.79387452349777
h2236,CH,scr4,electricity,dem,5.72145694108018
h2237,CH,scr4,electricity,dem,5.78342946855271
h2238,CH,scr4,electricity,dem,5.96669869932194
h2239,CH,scr4,electricity,dem,6.32188551250875
h2240,CH,scr4,electricity,dem,6.62850639162964
h2241,CH,scr4,electricity,dem,6.79398990811315
h2242,CH,scr4,electricity,dem,6.90556133668458
h2243,CH,scr4,electricity,dem,7.0271382597615
h2244,CH,scr4,electricity,dem,6.8544404575637
h2245,CH,scr4,electricity,dem,6.78629760042084
h2246,CH,scr4,electricity,dem,6.72252287514612
h2247,CH,scr4,electricity,dem,6.61952836965161
