timestep_4,region_1,scenario_1,technology_1,parameter,value
h4393,DE,scr5,wind,avaConv,0.0159462398058379
h4394,DE,scr5,wind,avaConv,0.021885508059846
h4395,DE,scr5,wind,avaConv,0.03090023494701
h4396,DE,scr5,wind,avaConv,0.0425986119978147
h4397,DE,scr5,wind,avaConv,0.0578986725018015
h4398,DE,scr5,wind,avaConv,0.139129820373077
h4399,DE,scr5,wind,avaConv,0.142870336630876
h4400,DE,scr5,wind,avaConv,0.228214588048111
h4401,DE,scr5,wind,avaConv,0.316163290225494
h4402,DE,scr5,wind,avaConv,0.335980345113439
h4403,DE,scr5,wind,avaConv,0.347309128540553
h4404,DE,scr5,wind,avaConv,0.375910861636287
h4405,DE,scr5,wind,avaConv,0.40395287661201
h4406,DE,scr5,wind,avaConv,0.410950707990444
h4407,DE,scr5,wind,avaConv,0.390884842040898
h4408,DE,scr5,wind,avaConv,0.343742501097414
h4409,DE,scr5,wind,avaConv,0.300576847466339
h4410,DE,scr5,wind,avaConv,0.249587658349939
h4411,DE,scr5,wind,avaConv,0.215641235226399
h4412,DE,scr5,wind,avaConv,0.206194901356318
h4413,DE,scr5,wind,avaConv,0.222270607461828
h4414,DE,scr5,wind,avaConv,0.240916949688797
h4415,DE,scr5,wind,avaConv,0.248595699295244
h4416,DE,scr5,wind,avaConv,0.240720825964559
h4417,DE,scr5,wind,avaConv,0.209070914874529
h4418,DE,scr5,wind,avaConv,0.170136183754233
h4419,DE,scr5,wind,avaConv,0.15640938332201
h4420,DE,scr5,wind,avaConv,0.129094129799527
h4421,DE,scr5,wind,avaConv,0.130108985755852
h4422,DE,scr5,wind,avaConv,0.131469728553964
h4423,DE,scr5,wind,avaConv,0.131882544415466
h4424,DE,scr5,wind,avaConv,0.153326202429539
h4425,DE,scr5,wind,avaConv,0.177705444696207
h4426,DE,scr5,wind,avaConv,0.190741020804774
h4427,DE,scr5,wind,avaConv,0.168655749799032
h4428,DE,scr5,wind,avaConv,0.136586786969884
h4429,DE,scr5,wind,avaConv,0.0938655283889408
h4430,DE,scr5,wind,avaConv,0.0537439330461567
h4431,DE,scr5,wind,avaConv,0.0234531945490124
h4432,DE,scr5,wind,avaConv,0.00766990833980781
h4433,DE,scr5,wind,avaConv,0.00349701585563094
h4434,DE,scr5,wind,avaConv,0.00211367608606761
h4435,DE,scr5,wind,avaConv,0.00107945344357958
h4436,DE,scr5,wind,avaConv,0.00258254639566322
h4437,DE,scr5,wind,avaConv,0.0102393021515966
h4438,DE,scr5,wind,avaConv,0.0335210359115644
h4439,DE,scr5,wind,avaConv,0.0703529366746772
h4440,DE,scr5,wind,avaConv,0.0958659032142097
h4441,DE,scr5,wind,avaConv,0.106928318145309
h4442,DE,scr5,wind,avaConv,0.114301978675071
h4443,DE,scr5,wind,avaConv,0.132989632185337
h4444,DE,scr5,wind,avaConv,0.164382395727738
h4445,DE,scr5,wind,avaConv,0.216420032984933
h4446,DE,scr5,wind,avaConv,0.23775918118582
h4447,DE,scr5,wind,avaConv,0.260239008589387
h4448,DE,scr5,wind,avaConv,0.337324103353315
h4449,DE,scr5,wind,avaConv,0.413081662824038
h4450,DE,scr5,wind,avaConv,0.457054900036844
