timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,scr3,electricity,dem,11.4638280423901
h0002,NL,scr3,electricity,dem,11.1413719984341
h0003,NL,scr3,electricity,dem,11.0147579874451
h0004,NL,scr3,electricity,dem,11.0568843610714
h0005,NL,scr3,electricity,dem,11.4560766687637
h0006,NL,scr3,electricity,dem,12.6280766687637
h0007,NL,scr3,electricity,dem,14.433959910522
h0008,NL,scr3,electricity,dem,15.6977923281044
h0009,NL,scr3,electricity,dem,16.2935423281044
h0010,NL,scr3,electricity,dem,16.4784915039286
h0011,NL,scr3,electricity,dem,16.4848678775549
h0012,NL,scr3,electricity,dem,16.3267085368956
h0013,NL,scr3,electricity,dem,16.2844626577747
h0014,NL,scr3,electricity,dem,16.1981371083242
h0015,NL,scr3,electricity,dem,16.1910931522802
h0016,NL,scr3,electricity,dem,16.5182016687637
h0017,NL,scr3,electricity,dem,17.2899722731593
h0018,NL,scr3,electricity,dem,17.0165588116209
h0019,NL,scr3,electricity,dem,16.4947497456868
h0020,NL,scr3,electricity,dem,15.7187785918407
h0021,NL,scr3,electricity,dem,14.7774750204121
h0022,NL,scr3,electricity,dem,13.7626137566758
h0023,NL,scr3,electricity,dem,12.8384255698626
h0024,NL,scr3,electricity,dem,12.0261838116209
h0025,NL,scr3,electricity,dem,11.9585617367901
h0026,NL,scr3,electricity,dem,11.6361056928341
h0027,NL,scr3,electricity,dem,11.5094916818451
h0028,NL,scr3,electricity,dem,11.5516180554714
h0029,NL,scr3,electricity,dem,11.9508103631637
h0030,NL,scr3,electricity,dem,13.1228103631637
h0031,NL,scr3,electricity,dem,14.928693604922
h0032,NL,scr3,electricity,dem,16.1925260225044
h0033,NL,scr3,electricity,dem,16.7882760225044
h0034,NL,scr3,electricity,dem,16.9732251983286
h0035,NL,scr3,electricity,dem,16.979601571955
h0036,NL,scr3,electricity,dem,16.8214422312956
h0037,NL,scr3,electricity,dem,16.7791963521747
h0038,NL,scr3,electricity,dem,16.6928708027242
h0039,NL,scr3,electricity,dem,16.6858268466802
h0040,NL,scr3,electricity,dem,17.0129353631637
h0041,NL,scr3,electricity,dem,17.7847059675594
h0042,NL,scr3,electricity,dem,17.5112925060209
h0043,NL,scr3,electricity,dem,16.9894834400868
h0044,NL,scr3,electricity,dem,16.2135122862407
h0045,NL,scr3,electricity,dem,15.2722087148121
h0046,NL,scr3,electricity,dem,14.2573474510758
h0047,NL,scr3,electricity,dem,13.3331592642626
h0048,NL,scr3,electricity,dem,12.5209175060209
h0049,NL,scr3,electricity,dem,12.0849005188901
h0050,NL,scr3,electricity,dem,11.7624444749341
h0051,NL,scr3,electricity,dem,11.6358304639451
h0052,NL,scr3,electricity,dem,11.6779568375714
h0053,NL,scr3,electricity,dem,12.0771491452637
h0054,NL,scr3,electricity,dem,13.2491491452637
h0055,NL,scr3,electricity,dem,15.055032387022
h0056,NL,scr3,electricity,dem,16.3188648046044
h0057,NL,scr3,electricity,dem,16.9146148046044
h0058,NL,scr3,electricity,dem,17.0995639804286
h0059,NL,scr3,electricity,dem,17.105940354055
h0060,NL,scr3,electricity,dem,16.9477810133956
h0061,NL,scr3,electricity,dem,16.9055351342747
h0062,NL,scr3,electricity,dem,16.8192095848242
h0063,NL,scr3,electricity,dem,16.8121656287802
h0064,NL,scr3,electricity,dem,17.1392741452637
h0065,NL,scr3,electricity,dem,17.9110447496593
h0066,NL,scr3,electricity,dem,17.6376312881209
h0067,NL,scr3,electricity,dem,17.1158222221868
h0068,NL,scr3,electricity,dem,16.3398510683407
h0069,NL,scr3,electricity,dem,15.3985474969121
h0070,NL,scr3,electricity,dem,14.3836862331758
h0071,NL,scr3,electricity,dem,13.4594980463626
h0072,NL,scr3,electricity,dem,12.6472562881209
h0073,NL,scr3,electricity,dem,11.9415130794901
h0074,NL,scr3,electricity,dem,11.6190570355341
h0075,NL,scr3,electricity,dem,11.4924430245451
h0076,NL,scr3,electricity,dem,11.5345693981714
h0077,NL,scr3,electricity,dem,11.9337617058637
h0078,NL,scr3,electricity,dem,13.1057617058637
h0079,NL,scr3,electricity,dem,14.911644947622
h0080,NL,scr3,electricity,dem,16.1754773652044
h0081,NL,scr3,electricity,dem,16.7712273652044
h0082,NL,scr3,electricity,dem,16.9561765410286
h0083,NL,scr3,electricity,dem,16.962552914655
h0084,NL,scr3,electricity,dem,16.8043935739956
h0085,NL,scr3,electricity,dem,16.7621476948747
h0086,NL,scr3,electricity,dem,16.6758221454242
h0087,NL,scr3,electricity,dem,16.6687781893802
h0088,NL,scr3,electricity,dem,16.9958867058637
h0089,NL,scr3,electricity,dem,17.7676573102593
