timestep_4,region_1,scenario_1,technology_1,parameter,value
h6577,DE,scr3,solar,avaConv,0.0
h6578,DE,scr3,solar,avaConv,0.0
h6579,DE,scr3,solar,avaConv,0.0
h6580,DE,scr3,solar,avaConv,0.0
h6581,DE,scr3,solar,avaConv,0.0
h6582,DE,scr3,solar,avaConv,0.0020064757629664
h6583,DE,scr3,solar,avaConv,0.0420200551860878
h6584,DE,scr3,solar,avaConv,0.114459873088596
h6585,DE,scr3,solar,avaConv,0.197684752148512
h6586,DE,scr3,solar,avaConv,0.27350500796784
h6587,DE,scr3,solar,avaConv,0.329247716671101
h6588,DE,scr3,solar,avaConv,0.339494668982024
h6589,DE,scr3,solar,avaConv,0.309635182382099
h6590,DE,scr3,solar,avaConv,0.240233179408795
h6591,DE,scr3,solar,avaConv,0.160690508824904
h6592,DE,scr3,solar,avaConv,0.0799224627477435
h6593,DE,scr3,solar,avaConv,0.0196470853768437
h6594,DE,scr3,solar,avaConv,7.43248463353341e-5
h6595,DE,scr3,solar,avaConv,0.0
h6596,DE,scr3,solar,avaConv,0.0
h6597,DE,scr3,solar,avaConv,0.0
h6598,DE,scr3,solar,avaConv,0.0
h6599,DE,scr3,solar,avaConv,0.0
h6600,DE,scr3,solar,avaConv,0.0
h6601,DE,scr3,solar,avaConv,0.0
h6602,DE,scr3,solar,avaConv,0.0
h6603,DE,scr3,solar,avaConv,0.0
h6604,DE,scr3,solar,avaConv,0.0
h6605,DE,scr3,solar,avaConv,0.0
h6606,DE,scr3,solar,avaConv,0.00082420479083612
h6607,DE,scr3,solar,avaConv,0.02734711789673
h6608,DE,scr3,solar,avaConv,0.0882499274039495
h6609,DE,scr3,solar,avaConv,0.16584498350996
h6610,DE,scr3,solar,avaConv,0.230074761702406
h6611,DE,scr3,solar,avaConv,0.260260002018401
h6612,DE,scr3,solar,avaConv,0.264135145636466
h6613,DE,scr3,solar,avaConv,0.237506825153552
h6614,DE,scr3,solar,avaConv,0.189839976180272
h6615,DE,scr3,solar,avaConv,0.131740632271334
h6616,DE,scr3,solar,avaConv,0.0686917444065747
h6617,DE,scr3,solar,avaConv,0.0151140959936449
h6618,DE,scr3,solar,avaConv,3.73414999905617e-5
h6619,DE,scr3,solar,avaConv,0.0
h6620,DE,scr3,solar,avaConv,0.0
h6621,DE,scr3,solar,avaConv,0.0
h6622,DE,scr3,solar,avaConv,0.0
h6623,DE,scr3,solar,avaConv,0.0
h6624,DE,scr3,solar,avaConv,0.0
h6625,DE,scr3,solar,avaConv,0.0
h6626,DE,scr3,solar,avaConv,0.0
h6627,DE,scr3,solar,avaConv,0.0
h6628,DE,scr3,solar,avaConv,0.0
h6629,DE,scr3,solar,avaConv,0.0
h6630,DE,scr3,solar,avaConv,0.00123502720767335
h6631,DE,scr3,solar,avaConv,0.0380575409304751
h6632,DE,scr3,solar,avaConv,0.121749404623245
h6633,DE,scr3,solar,avaConv,0.241326882520783
h6634,DE,scr3,solar,avaConv,0.329260367837993
h6635,DE,scr3,solar,avaConv,0.385424821145068
h6636,DE,scr3,solar,avaConv,0.389036985161652
h6637,DE,scr3,solar,avaConv,0.349336025405739
h6638,DE,scr3,solar,avaConv,0.27429561263509
h6639,DE,scr3,solar,avaConv,0.185438120968336
h6640,DE,scr3,solar,avaConv,0.0884213755411346
h6641,DE,scr3,solar,avaConv,0.0201019119860344
h6642,DE,scr3,solar,avaConv,5.30748893945541e-5
h6643,DE,scr3,solar,avaConv,0.0
h6644,DE,scr3,solar,avaConv,0.0
h6645,DE,scr3,solar,avaConv,0.0
h6646,DE,scr3,solar,avaConv,0.0
h6647,DE,scr3,solar,avaConv,0.0
h6648,DE,scr3,solar,avaConv,0.0
h6649,DE,scr3,solar,avaConv,0.0
h6650,DE,scr3,solar,avaConv,0.0
h6651,DE,scr3,solar,avaConv,0.0
h6652,DE,scr3,solar,avaConv,0.0
h6653,DE,scr3,solar,avaConv,0.0
h6654,DE,scr3,solar,avaConv,0.000814085088921666
h6655,DE,scr3,solar,avaConv,0.0290899398922578
h6656,DE,scr3,solar,avaConv,0.0922866541472337
h6657,DE,scr3,solar,avaConv,0.173494621784953
h6658,DE,scr3,solar,avaConv,0.255141599809936
h6659,DE,scr3,solar,avaConv,0.31495115393885
h6660,DE,scr3,solar,avaConv,0.330544317309315
h6661,DE,scr3,solar,avaConv,0.308251201264811
h6662,DE,scr3,solar,avaConv,0.251540557354333
h6663,DE,scr3,solar,avaConv,0.167448722692887
h6664,DE,scr3,solar,avaConv,0.0818581382404895
h6665,DE,scr3,solar,avaConv,0.0183240323390667
h6666,DE,scr3,solar,avaConv,1.12496613991414e-5
h6667,DE,scr3,solar,avaConv,0.0
h6668,DE,scr3,solar,avaConv,0.0
h6669,DE,scr3,solar,avaConv,0.0
h6670,DE,scr3,solar,avaConv,0.0
h6671,DE,scr3,solar,avaConv,0.0
h6672,DE,scr3,solar,avaConv,0.0
h6673,DE,scr3,solar,avaConv,0.0
