timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,AT,scr6,electricity,dem,5.27209549604295
h4394,AT,scr6,electricity,dem,5.12118361079705
h4395,AT,scr6,electricity,dem,5.18042951243639
h4396,AT,scr6,electricity,dem,5.53214262719049
h4397,AT,scr6,electricity,dem,6.29816926653476
h4398,AT,scr6,electricity,dem,7.07668565997738
h4399,AT,scr6,electricity,dem,7.45733729932164
h4400,AT,scr6,electricity,dem,7.61510164358394
h4401,AT,scr6,electricity,dem,7.76023279112492
h4402,AT,scr6,electricity,dem,7.89779221735443
h4403,AT,scr6,electricity,dem,7.70140697145279
h4404,AT,scr6,electricity,dem,7.61370000423967
h4405,AT,scr6,electricity,dem,7.50547664358394
h4406,AT,scr6,electricity,dem,7.43915902063312
h4407,AT,scr6,electricity,dem,7.36854836489541
h4408,AT,scr6,electricity,dem,7.37799098784623
h4409,AT,scr6,electricity,dem,7.3217389386659
h4410,AT,scr6,electricity,dem,7.04966926653475
h4411,AT,scr6,electricity,dem,6.85549918456754
h4412,AT,scr6,electricity,dem,6.69076967637082
h4413,AT,scr6,electricity,dem,6.51580246325607
h4414,AT,scr6,electricity,dem,6.01493975833803
h4415,AT,scr6,electricity,dem,5.7045032829282
h4416,AT,scr6,electricity,dem,5.38509959440361
h4417,AT,scr6,electricity,dem,4.32877321908295
h4418,AT,scr6,electricity,dem,4.17786133383705
h4419,AT,scr6,electricity,dem,4.23710723547639
h4420,AT,scr6,electricity,dem,4.58882035023049
h4421,AT,scr6,electricity,dem,5.35484698957476
h4422,AT,scr6,electricity,dem,6.13336338301738
h4423,AT,scr6,electricity,dem,6.51401502236164
h4424,AT,scr6,electricity,dem,6.67177936662394
h4425,AT,scr6,electricity,dem,6.81691051416492
h4426,AT,scr6,electricity,dem,6.95446994039443
h4427,AT,scr6,electricity,dem,6.75808469449279
h4428,AT,scr6,electricity,dem,6.67037772727967
h4429,AT,scr6,electricity,dem,6.56215436662394
h4430,AT,scr6,electricity,dem,6.49583674367312
h4431,AT,scr6,electricity,dem,6.42522608793541
