timestep_4,region_1,scenario_1,technology_1,parameter,value
h6577,NL,scr1,wind,avaConv,0.506841331867269
h6578,NL,scr1,wind,avaConv,0.533232098908106
h6579,NL,scr1,wind,avaConv,0.590772326713645
h6580,NL,scr1,wind,avaConv,0.580560309968099
h6581,NL,scr1,wind,avaConv,0.535615172423972
h6582,NL,scr1,wind,avaConv,0.5484679362486
h6583,NL,scr1,wind,avaConv,0.582991770923206
h6584,NL,scr1,wind,avaConv,0.710107495793813
h6585,NL,scr1,wind,avaConv,0.731678425884443
h6586,NL,scr1,wind,avaConv,0.857475568619544
h6587,NL,scr1,wind,avaConv,0.892439259484891
h6588,NL,scr1,wind,avaConv,0.923106511223053
h6589,NL,scr1,wind,avaConv,0.952072597002978
h6590,NL,scr1,wind,avaConv,0.966965220187409
h6591,NL,scr1,wind,avaConv,0.970566342873826
h6592,NL,scr1,wind,avaConv,0.952784976577802
h6593,NL,scr1,wind,avaConv,0.877831702044172
h6594,NL,scr1,wind,avaConv,0.818751267842096
h6595,NL,scr1,wind,avaConv,0.888126699304309
h6596,NL,scr1,wind,avaConv,0.932044792663394
h6597,NL,scr1,wind,avaConv,0.943720025397638
h6598,NL,scr1,wind,avaConv,0.931882164621835
h6599,NL,scr1,wind,avaConv,0.861210490003026
h6600,NL,scr1,wind,avaConv,0.849662238381239
h6601,NL,scr1,wind,avaConv,0.742686054090407
h6602,NL,scr1,wind,avaConv,0.599416625724155
h6603,NL,scr1,wind,avaConv,0.534164659360011
h6604,NL,scr1,wind,avaConv,0.519554386853065
h6605,NL,scr1,wind,avaConv,0.527305274371521
h6606,NL,scr1,wind,avaConv,0.535935432061477
h6607,NL,scr1,wind,avaConv,0.520535193282057
h6608,NL,scr1,wind,avaConv,0.605039201854046
h6609,NL,scr1,wind,avaConv,0.674634267856276
h6610,NL,scr1,wind,avaConv,0.8010397141536
h6611,NL,scr1,wind,avaConv,0.860642512034676
h6612,NL,scr1,wind,avaConv,0.870680488922812
h6613,NL,scr1,wind,avaConv,0.875282122943683
h6614,NL,scr1,wind,avaConv,0.849756502819838
h6615,NL,scr1,wind,avaConv,0.762087077171389
h6616,NL,scr1,wind,avaConv,0.654117362405312
h6617,NL,scr1,wind,avaConv,0.574217075857169
h6618,NL,scr1,wind,avaConv,0.571845607734925
h6619,NL,scr1,wind,avaConv,0.693793454007855
h6620,NL,scr1,wind,avaConv,0.740839448709342
h6621,NL,scr1,wind,avaConv,0.750843377891686
h6622,NL,scr1,wind,avaConv,0.774747142511957
h6623,NL,scr1,wind,avaConv,0.806418591195526
h6624,NL,scr1,wind,avaConv,0.8535322037698
h6625,NL,scr1,wind,avaConv,0.899504034425028
h6626,NL,scr1,wind,avaConv,0.949527694953099
h6627,NL,scr1,wind,avaConv,0.961500293205857
h6628,NL,scr1,wind,avaConv,0.952411519778324
h6629,NL,scr1,wind,avaConv,0.965563540306756
h6630,NL,scr1,wind,avaConv,0.964676577409119
h6631,NL,scr1,wind,avaConv,0.975048219512984
h6632,NL,scr1,wind,avaConv,0.985705053865574
h6633,NL,scr1,wind,avaConv,0.991592090933063
h6634,NL,scr1,wind,avaConv,0.994696866378766
h6635,NL,scr1,wind,avaConv,0.999262515674676
h6636,NL,scr1,wind,avaConv,0.999472277467494
h6637,NL,scr1,wind,avaConv,0.999306875098436
h6638,NL,scr1,wind,avaConv,0.999301599007247
h6639,NL,scr1,wind,avaConv,0.996149346969856
h6640,NL,scr1,wind,avaConv,0.979798142036472
h6641,NL,scr1,wind,avaConv,0.851499487416602
h6642,NL,scr1,wind,avaConv,0.386247235411852
h6643,NL,scr1,wind,avaConv,0.137192967357012
h6644,NL,scr1,wind,avaConv,0.042775717550442
h6645,NL,scr1,wind,avaConv,0.0249071355845612
h6646,NL,scr1,wind,avaConv,0.0353845138818459
h6647,NL,scr1,wind,avaConv,0.0667080013375787
h6648,NL,scr1,wind,avaConv,0.118969305418012
h6649,NL,scr1,wind,avaConv,0.166976398416786
h6650,NL,scr1,wind,avaConv,0.187119378677562
h6651,NL,scr1,wind,avaConv,0.202387210534713
h6652,NL,scr1,wind,avaConv,0.211221688625533
h6653,NL,scr1,wind,avaConv,0.160565175310006
