timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,scr4,electricity,dem,0.495494840024535
h0002,LU,scr4,electricity,dem,0.475328631233326
h0003,LU,scr4,electricity,dem,0.466577257606953
h0004,LU,scr4,electricity,dem,0.46390967518937
h0005,LU,scr4,electricity,dem,0.473376708156403
h0006,LU,scr4,electricity,dem,0.480577257606952
h0007,LU,scr4,electricity,dem,0.513607477387172
h0008,LU,scr4,electricity,dem,0.554696763101458
h0009,LU,scr4,electricity,dem,0.580707752112447
h0010,LU,scr4,electricity,dem,0.594276433431128
h0011,LU,scr4,electricity,dem,0.60612945540915
h0012,LU,scr4,electricity,dem,0.609509949914645
h0013,LU,scr4,electricity,dem,0.599486598266293
h0014,LU,scr4,electricity,dem,0.587012697167392
h0015,LU,scr4,electricity,dem,0.575334125738821
h0016,LU,scr4,electricity,dem,0.571404180683876
h0017,LU,scr4,electricity,dem,0.585067642222337
h0018,LU,scr4,electricity,dem,0.610707752112447
h0019,LU,scr4,electricity,dem,0.614350609255304
h0020,LU,scr4,electricity,dem,0.590060774090469
h0021,LU,scr4,electricity,dem,0.551915169694865
h0022,LU,scr4,electricity,dem,0.546215993870689
h0023,LU,scr4,electricity,dem,0.545916543321239
h0024,LU,scr4,electricity,dem,0.522422037826733
h0025,LU,scr4,electricity,dem,0.504097767354535
h0026,LU,scr4,electricity,dem,0.483931558563326
h0027,LU,scr4,electricity,dem,0.475180184936953
h0028,LU,scr4,electricity,dem,0.47251260251937
h0029,LU,scr4,electricity,dem,0.481979635486403
h0030,LU,scr4,electricity,dem,0.489180184936952
h0031,LU,scr4,electricity,dem,0.522210404717172
h0032,LU,scr4,electricity,dem,0.563299690431458
h0033,LU,scr4,electricity,dem,0.589310679442447
h0034,LU,scr4,electricity,dem,0.602879360761128
h0035,LU,scr4,electricity,dem,0.61473238273915
h0036,LU,scr4,electricity,dem,0.618112877244645
h0037,LU,scr4,electricity,dem,0.608089525596293
h0038,LU,scr4,electricity,dem,0.595615624497392
h0039,LU,scr4,electricity,dem,0.583937053068821
h0040,LU,scr4,electricity,dem,0.580007108013876
h0041,LU,scr4,electricity,dem,0.593670569552337
h0042,LU,scr4,electricity,dem,0.619310679442447
h0043,LU,scr4,electricity,dem,0.622953536585304
h0044,LU,scr4,electricity,dem,0.598663701420469
h0045,LU,scr4,electricity,dem,0.560518097024865
h0046,LU,scr4,electricity,dem,0.554818921200689
h0047,LU,scr4,electricity,dem,0.554519470651239
h0048,LU,scr4,electricity,dem,0.531024965156733
h0049,LU,scr4,electricity,dem,0.502719144212535
h0050,LU,scr4,electricity,dem,0.482552935421326
h0051,LU,scr4,electricity,dem,0.473801561794953
h0052,LU,scr4,electricity,dem,0.47113397937737
h0053,LU,scr4,electricity,dem,0.480601012344403
h0054,LU,scr4,electricity,dem,0.487801561794952
h0055,LU,scr4,electricity,dem,0.520831781575172
h0056,LU,scr4,electricity,dem,0.561921067289458
h0057,LU,scr4,electricity,dem,0.587932056300447
h0058,LU,scr4,electricity,dem,0.601500737619128
h0059,LU,scr4,electricity,dem,0.61335375959715
h0060,LU,scr4,electricity,dem,0.616734254102645
h0061,LU,scr4,electricity,dem,0.606710902454293
h0062,LU,scr4,electricity,dem,0.594237001355392
h0063,LU,scr4,electricity,dem,0.582558429926821
h0064,LU,scr4,electricity,dem,0.578628484871876
h0065,LU,scr4,electricity,dem,0.592291946410337
h0066,LU,scr4,electricity,dem,0.617932056300447
h0067,LU,scr4,electricity,dem,0.621574913443304
h0068,LU,scr4,electricity,dem,0.597285078278469
h0069,LU,scr4,electricity,dem,0.559139473882865
h0070,LU,scr4,electricity,dem,0.553440298058689
h0071,LU,scr4,electricity,dem,0.553140847509239
h0072,LU,scr4,electricity,dem,0.529646342014733
h0073,LU,scr4,electricity,dem,0.498565079863535
h0074,LU,scr4,electricity,dem,0.478398871072326
h0075,LU,scr4,electricity,dem,0.469647497445953
h0076,LU,scr4,electricity,dem,0.46697991502837
h0077,LU,scr4,electricity,dem,0.476446947995403
