timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,FR,scr2,electricity,dem,60.1336053117476
h0002,FR,scr2,electricity,dem,58.6441932238355
h0003,FR,scr2,electricity,dem,55.8879184985608
h0004,FR,scr2,electricity,dem,54.902253663396
h0005,FR,scr2,electricity,dem,56.7712811359234
h0006,FR,scr2,electricity,dem,61.0403305864729
h0007,FR,scr2,electricity,dem,65.4988360809784
h0008,FR,scr2,electricity,dem,67.5040558611982
h0009,FR,scr2,electricity,dem,68.6541657513081
h0010,FR,scr2,electricity,dem,68.8810613557036
h0011,FR,scr2,electricity,dem,68.9595503666927
h0012,FR,scr2,electricity,dem,69.0224075095498
h0013,FR,scr2,electricity,dem,67.2929899271322
h0014,FR,scr2,electricity,dem,65.2170833337256
h0015,FR,scr2,electricity,dem,63.230242674385
h0016,FR,scr2,electricity,dem,62.6697591579015
h0017,FR,scr2,electricity,dem,65.0175723447147
h0018,FR,scr2,electricity,dem,69.2882371798795
h0019,FR,scr2,electricity,dem,70.1987042128465
h0020,FR,scr2,electricity,dem,66.8960613557036
h0021,FR,scr2,electricity,dem,63.5598745425168
h0022,FR,scr2,electricity,dem,63.9506163007586
h0023,FR,scr2,electricity,dem,65.0471932238355
h0024,FR,scr2,electricity,dem,62.3653910260334
h0025,FR,scr2,electricity,dem,48.2589419125476
h0026,FR,scr2,electricity,dem,46.7695298246355
h0027,FR,scr2,electricity,dem,44.0132550993608
h0028,FR,scr2,electricity,dem,43.027590264196
h0029,FR,scr2,electricity,dem,44.8966177367234
h0030,FR,scr2,electricity,dem,49.1656671872729
h0031,FR,scr2,electricity,dem,53.6241726817784
h0032,FR,scr2,electricity,dem,55.6293924619982
h0033,FR,scr2,electricity,dem,56.7795023521081
h0034,FR,scr2,electricity,dem,57.0063979565036
h0035,FR,scr2,electricity,dem,57.0848869674927
h0036,FR,scr2,electricity,dem,57.1477441103498
h0037,FR,scr2,electricity,dem,55.4183265279322
h0038,FR,scr2,electricity,dem,53.3424199345256
h0039,FR,scr2,electricity,dem,51.355579275185
h0040,FR,scr2,electricity,dem,50.7950957587015
