timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,AT,scr3,solar,avaConv,0.0
h0002,AT,scr3,solar,avaConv,0.0
h0003,AT,scr3,solar,avaConv,0.0
h0004,AT,scr3,solar,avaConv,0.0
h0005,AT,scr3,solar,avaConv,0.0
h0006,AT,scr3,solar,avaConv,0.0
h0007,AT,scr3,solar,avaConv,1.69987366893115e-5
h0008,AT,scr3,solar,avaConv,0.00961315140066057
h0009,AT,scr3,solar,avaConv,0.0367449932330776
h0010,AT,scr3,solar,avaConv,0.0666299915322557
h0011,AT,scr3,solar,avaConv,0.0937962175188065
h0012,AT,scr3,solar,avaConv,0.106518540144559
h0013,AT,scr3,solar,avaConv,0.099758101885903
h0014,AT,scr3,solar,avaConv,0.0680300260610761
h0015,AT,scr3,solar,avaConv,0.0241551804066268
h0016,AT,scr3,solar,avaConv,0.000626036522093872
h0017,AT,scr3,solar,avaConv,0.0
h0018,AT,scr3,solar,avaConv,0.0
h0019,AT,scr3,solar,avaConv,0.0
h0020,AT,scr3,solar,avaConv,0.0
h0021,AT,scr3,solar,avaConv,0.0
h0022,AT,scr3,solar,avaConv,0.0
h0023,AT,scr3,solar,avaConv,0.0
h0024,AT,scr3,solar,avaConv,0.0
h0025,AT,scr3,solar,avaConv,0.0
h0026,AT,scr3,solar,avaConv,0.0
h0027,AT,scr3,solar,avaConv,0.0
h0028,AT,scr3,solar,avaConv,0.0
h0029,AT,scr3,solar,avaConv,0.0
h0030,AT,scr3,solar,avaConv,0.0
h0031,AT,scr3,solar,avaConv,0.000141542397428016
h0032,AT,scr3,solar,avaConv,0.0295787612676962
h0033,AT,scr3,solar,avaConv,0.099496819932665
h0034,AT,scr3,solar,avaConv,0.163236144392491
h0035,AT,scr3,solar,avaConv,0.205191331766197
h0036,AT,scr3,solar,avaConv,0.20707747319525
h0037,AT,scr3,solar,avaConv,0.169458888092574
h0038,AT,scr3,solar,avaConv,0.106552547018639
h0039,AT,scr3,solar,avaConv,0.0356789913839139
h0040,AT,scr3,solar,avaConv,0.000723547614310389
h0041,AT,scr3,solar,avaConv,0.0
h0042,AT,scr3,solar,avaConv,0.0
h0043,AT,scr3,solar,avaConv,0.0
h0044,AT,scr3,solar,avaConv,0.0
h0045,AT,scr3,solar,avaConv,0.0
h0046,AT,scr3,solar,avaConv,0.0
h0047,AT,scr3,solar,avaConv,0.0
h0048,AT,scr3,solar,avaConv,0.0
h0049,AT,scr3,solar,avaConv,0.0
h0050,AT,scr3,solar,avaConv,0.0
h0051,AT,scr3,solar,avaConv,0.0
h0052,AT,scr3,solar,avaConv,0.0
h0053,AT,scr3,solar,avaConv,0.0
h0054,AT,scr3,solar,avaConv,0.0
h0055,AT,scr3,solar,avaConv,0.00021577670153827
h0056,AT,scr3,solar,avaConv,0.0320802794107418
h0057,AT,scr3,solar,avaConv,0.103577552929027
h0058,AT,scr3,solar,avaConv,0.16779449509392
h0059,AT,scr3,solar,avaConv,0.214120907034581
h0060,AT,scr3,solar,avaConv,0.217084849556853
h0061,AT,scr3,solar,avaConv,0.180356339989334
h0062,AT,scr3,solar,avaConv,0.114759905946039
h0063,AT,scr3,solar,avaConv,0.0368642651264592
h0064,AT,scr3,solar,avaConv,0.00052810497992568
h0065,AT,scr3,solar,avaConv,0.0
h0066,AT,scr3,solar,avaConv,0.0
h0067,AT,scr3,solar,avaConv,0.0
h0068,AT,scr3,solar,avaConv,0.0
h0069,AT,scr3,solar,avaConv,0.0
h0070,AT,scr3,solar,avaConv,0.0
h0071,AT,scr3,solar,avaConv,0.0
h0072,AT,scr3,solar,avaConv,0.0
h0073,AT,scr3,solar,avaConv,0.0
h0074,AT,scr3,solar,avaConv,0.0
h0075,AT,scr3,solar,avaConv,0.0
h0076,AT,scr3,solar,avaConv,0.0
h0077,AT,scr3,solar,avaConv,0.0
h0078,AT,scr3,solar,avaConv,0.0
h0079,AT,scr3,solar,avaConv,0.000316784384982503
h0080,AT,scr3,solar,avaConv,0.0436092530899775
h0081,AT,scr3,solar,avaConv,0.137585791871477
h0082,AT,scr3,solar,avaConv,0.215794644785299
h0083,AT,scr3,solar,avaConv,0.26759517600365
h0084,AT,scr3,solar,avaConv,0.278855587846142
h0085,AT,scr3,solar,avaConv,0.239851933985302
h0086,AT,scr3,solar,avaConv,0.155271057729886
h0087,AT,scr3,solar,avaConv,0.053118134899868
h0088,AT,scr3,solar,avaConv,0.00122100077726325
h0089,AT,scr3,solar,avaConv,0.0
h0090,AT,scr3,solar,avaConv,0.0
h0091,AT,scr3,solar,avaConv,0.0
h0092,AT,scr3,solar,avaConv,0.0
h0093,AT,scr3,solar,avaConv,0.0
h0094,AT,scr3,solar,avaConv,0.0
h0095,AT,scr3,solar,avaConv,0.0
h0096,AT,scr3,solar,avaConv,0.0
h0097,AT,scr3,solar,avaConv,0.0
h0098,AT,scr3,solar,avaConv,0.0
h0099,AT,scr3,solar,avaConv,0.0
h0100,AT,scr3,solar,avaConv,0.0
h0101,AT,scr3,solar,avaConv,0.0
h0102,AT,scr3,solar,avaConv,0.0
h0103,AT,scr3,solar,avaConv,0.000378639624224318
h0104,AT,scr3,solar,avaConv,0.0468581296851112
h0105,AT,scr3,solar,avaConv,0.145805757567659
h0106,AT,scr3,solar,avaConv,0.235213347203463
h0107,AT,scr3,solar,avaConv,0.288980805420392
h0108,AT,scr3,solar,avaConv,0.292774539161773
h0109,AT,scr3,solar,avaConv,0.244005243247116
h0110,AT,scr3,solar,avaConv,0.157482995225172
h0111,AT,scr3,solar,avaConv,0.0536508258548546
h0112,AT,scr3,solar,avaConv,0.00117365410941573
h0113,AT,scr3,solar,avaConv,0.0
h0114,AT,scr3,solar,avaConv,0.0
h0115,AT,scr3,solar,avaConv,0.0
h0116,AT,scr3,solar,avaConv,0.0
h0117,AT,scr3,solar,avaConv,0.0
h0118,AT,scr3,solar,avaConv,0.0
h0119,AT,scr3,solar,avaConv,0.0
h0120,AT,scr3,solar,avaConv,0.0
h0121,AT,scr3,solar,avaConv,0.0
h0122,AT,scr3,solar,avaConv,0.0
h0123,AT,scr3,solar,avaConv,0.0
h0124,AT,scr3,solar,avaConv,0.0
h0125,AT,scr3,solar,avaConv,0.0
h0126,AT,scr3,solar,avaConv,0.0
h0127,AT,scr3,solar,avaConv,0.000307233850344814
h0128,AT,scr3,solar,avaConv,0.038949613357445
h0129,AT,scr3,solar,avaConv,0.122849435782476
h0130,AT,scr3,solar,avaConv,0.196312212158515
h0131,AT,scr3,solar,avaConv,0.239002776851599
h0132,AT,scr3,solar,avaConv,0.238251726181016
h0133,AT,scr3,solar,avaConv,0.190521876321154
h0134,AT,scr3,solar,avaConv,0.111934472803059
h0135,AT,scr3,solar,avaConv,0.0339717907928961
h0136,AT,scr3,solar,avaConv,0.00052507656580343
h0137,AT,scr3,solar,avaConv,0.0
h0138,AT,scr3,solar,avaConv,0.0
h0139,AT,scr3,solar,avaConv,0.0
h0140,AT,scr3,solar,avaConv,0.0
h0141,AT,scr3,solar,avaConv,0.0
h0142,AT,scr3,solar,avaConv,0.0
h0143,AT,scr3,solar,avaConv,0.0
h0144,AT,scr3,solar,avaConv,0.0
h0145,AT,scr3,solar,avaConv,0.0
h0146,AT,scr3,solar,avaConv,0.0
h0147,AT,scr3,solar,avaConv,0.0
h0148,AT,scr3,solar,avaConv,0.0
h0149,AT,scr3,solar,avaConv,0.0
h0150,AT,scr3,solar,avaConv,0.0
h0151,AT,scr3,solar,avaConv,0.000264151002062545
h0152,AT,scr3,solar,avaConv,0.0294360839741983
h0153,AT,scr3,solar,avaConv,0.0881776489540268
h0154,AT,scr3,solar,avaConv,0.140361797375702
h0155,AT,scr3,solar,avaConv,0.168981158997266
h0156,AT,scr3,solar,avaConv,0.170757432499391
h0157,AT,scr3,solar,avaConv,0.142743513494942
h0158,AT,scr3,solar,avaConv,0.0890208033401123
h0159,AT,scr3,solar,avaConv,0.0315446286904553
h0160,AT,scr3,solar,avaConv,0.000824495246235571
h0161,AT,scr3,solar,avaConv,0.0
h0162,AT,scr3,solar,avaConv,0.0
h0163,AT,scr3,solar,avaConv,0.0
h0164,AT,scr3,solar,avaConv,0.0
h0165,AT,scr3,solar,avaConv,0.0
h0166,AT,scr3,solar,avaConv,0.0
h0167,AT,scr3,solar,avaConv,0.0
h0168,AT,scr3,solar,avaConv,0.0
h0169,AT,scr3,solar,avaConv,0.0
h0170,AT,scr3,solar,avaConv,0.0
h0171,AT,scr3,solar,avaConv,0.0
h0172,AT,scr3,solar,avaConv,0.0
h0173,AT,scr3,solar,avaConv,0.0
h0174,AT,scr3,solar,avaConv,0.0
h0175,AT,scr3,solar,avaConv,3.58499043393933e-5
h0176,AT,scr3,solar,avaConv,0.0101583750700234
h0177,AT,scr3,solar,avaConv,0.0354719339842508
h0178,AT,scr3,solar,avaConv,0.0593923777448789
h0179,AT,scr3,solar,avaConv,0.0759924560742078
h0180,AT,scr3,solar,avaConv,0.0757553715612388
h0181,AT,scr3,solar,avaConv,0.0739000869546663
h0182,AT,scr3,solar,avaConv,0.0599867781595348
h0183,AT,scr3,solar,avaConv,0.0246097241248785
h0184,AT,scr3,solar,avaConv,0.000946409563289291
h0185,AT,scr3,solar,avaConv,0.0
h0186,AT,scr3,solar,avaConv,0.0
h0187,AT,scr3,solar,avaConv,0.0
h0188,AT,scr3,solar,avaConv,0.0
h0189,AT,scr3,solar,avaConv,0.0
h0190,AT,scr3,solar,avaConv,0.0
h0191,AT,scr3,solar,avaConv,0.0
h0192,AT,scr3,solar,avaConv,0.0
h0193,AT,scr3,solar,avaConv,0.0
h0194,AT,scr3,solar,avaConv,0.0
h0195,AT,scr3,solar,avaConv,0.0
h0196,AT,scr3,solar,avaConv,0.0
h0197,AT,scr3,solar,avaConv,0.0
h0198,AT,scr3,solar,avaConv,0.0
h0199,AT,scr3,solar,avaConv,0.000203457263437212
h0200,AT,scr3,solar,avaConv,0.0313835154902915
h0201,AT,scr3,solar,avaConv,0.0995887826215172
h0202,AT,scr3,solar,avaConv,0.161620641003735
h0203,AT,scr3,solar,avaConv,0.202999533933599
h0204,AT,scr3,solar,avaConv,0.200837480528636
h0205,AT,scr3,solar,avaConv,0.158228011894159
h0206,AT,scr3,solar,avaConv,0.0886095339046114
h0207,AT,scr3,solar,avaConv,0.0281210181279329
h0208,AT,scr3,solar,avaConv,0.000792463083220508
h0209,AT,scr3,solar,avaConv,0.0
h0210,AT,scr3,solar,avaConv,0.0
h0211,AT,scr3,solar,avaConv,0.0
h0212,AT,scr3,solar,avaConv,0.0
h0213,AT,scr3,solar,avaConv,0.0
h0214,AT,scr3,solar,avaConv,0.0
h0215,AT,scr3,solar,avaConv,0.0
h0216,AT,scr3,solar,avaConv,0.0
h0217,AT,scr3,solar,avaConv,0.0
h0218,AT,scr3,solar,avaConv,0.0
h0219,AT,scr3,solar,avaConv,0.0
h0220,AT,scr3,solar,avaConv,0.0
h0221,AT,scr3,solar,avaConv,0.0
h0222,AT,scr3,solar,avaConv,0.0
h0223,AT,scr3,solar,avaConv,0.000241716318450684
h0224,AT,scr3,solar,avaConv,0.0238439051925121
h0225,AT,scr3,solar,avaConv,0.0681331806737932
h0226,AT,scr3,solar,avaConv,0.103427748414051
h0227,AT,scr3,solar,avaConv,0.138382633160124
h0228,AT,scr3,solar,avaConv,0.140591601453795
h0229,AT,scr3,solar,avaConv,0.121249046750037
h0230,AT,scr3,solar,avaConv,0.0801442530906791
h0231,AT,scr3,solar,avaConv,0.0314911161560094
h0232,AT,scr3,solar,avaConv,0.00127972973196153
h0233,AT,scr3,solar,avaConv,0.0
h0234,AT,scr3,solar,avaConv,0.0
h0235,AT,scr3,solar,avaConv,0.0
h0236,AT,scr3,solar,avaConv,0.0
h0237,AT,scr3,solar,avaConv,0.0
h0238,AT,scr3,solar,avaConv,0.0
h0239,AT,scr3,solar,avaConv,0.0
h0240,AT,scr3,solar,avaConv,0.0
h0241,AT,scr3,solar,avaConv,0.0
h0242,AT,scr3,solar,avaConv,0.0
h0243,AT,scr3,solar,avaConv,0.0
h0244,AT,scr3,solar,avaConv,0.0
h0245,AT,scr3,solar,avaConv,0.0
h0246,AT,scr3,solar,avaConv,0.0
h0247,AT,scr3,solar,avaConv,0.000277923759819499
h0248,AT,scr3,solar,avaConv,0.0228607158481976
h0249,AT,scr3,solar,avaConv,0.0724863697491641
h0250,AT,scr3,solar,avaConv,0.133227643701016
h0251,AT,scr3,solar,avaConv,0.182083542506139
h0252,AT,scr3,solar,avaConv,0.185941845630358
h0253,AT,scr3,solar,avaConv,0.146808840132258
h0254,AT,scr3,solar,avaConv,0.0895475081333009
h0255,AT,scr3,solar,avaConv,0.0327466193729767
h0256,AT,scr3,solar,avaConv,0.00118865908686343
h0257,AT,scr3,solar,avaConv,0.0
h0258,AT,scr3,solar,avaConv,0.0
h0259,AT,scr3,solar,avaConv,0.0
h0260,AT,scr3,solar,avaConv,0.0
h0261,AT,scr3,solar,avaConv,0.0
h0262,AT,scr3,solar,avaConv,0.0
h0263,AT,scr3,solar,avaConv,0.0
h0264,AT,scr3,solar,avaConv,0.0
h0265,AT,scr3,solar,avaConv,0.0
h0266,AT,scr3,solar,avaConv,0.0
h0267,AT,scr3,solar,avaConv,0.0
h0268,AT,scr3,solar,avaConv,0.0
h0269,AT,scr3,solar,avaConv,0.0
h0270,AT,scr3,solar,avaConv,0.0
h0271,AT,scr3,solar,avaConv,0.000329218336799676
h0272,AT,scr3,solar,avaConv,0.0277112295169024
h0273,AT,scr3,solar,avaConv,0.0811534890465189
h0274,AT,scr3,solar,avaConv,0.126419828068617
h0275,AT,scr3,solar,avaConv,0.163939258072648
h0276,AT,scr3,solar,avaConv,0.172293479133732
h0277,AT,scr3,solar,avaConv,0.147124852830532
h0278,AT,scr3,solar,avaConv,0.0932740556159821
h0279,AT,scr3,solar,avaConv,0.0333777164544031
h0280,AT,scr3,solar,avaConv,0.00104609170903975
h0281,AT,scr3,solar,avaConv,0.0
h0282,AT,scr3,solar,avaConv,0.0
h0283,AT,scr3,solar,avaConv,0.0
h0284,AT,scr3,solar,avaConv,0.0
h0285,AT,scr3,solar,avaConv,0.0
h0286,AT,scr3,solar,avaConv,0.0
h0287,AT,scr3,solar,avaConv,0.0
h0288,AT,scr3,solar,avaConv,0.0
h0289,AT,scr3,solar,avaConv,0.0
h0290,AT,scr3,solar,avaConv,0.0
h0291,AT,scr3,solar,avaConv,0.0
h0292,AT,scr3,solar,avaConv,0.0
h0293,AT,scr3,solar,avaConv,0.0
h0294,AT,scr3,solar,avaConv,0.0
h0295,AT,scr3,solar,avaConv,0.000283129594938506
h0296,AT,scr3,solar,avaConv,0.0232748218479418
h0297,AT,scr3,solar,avaConv,0.0707652589281889
h0298,AT,scr3,solar,avaConv,0.117421664360802
h0299,AT,scr3,solar,avaConv,0.157656165023602
h0300,AT,scr3,solar,avaConv,0.168092065510256
h0301,AT,scr3,solar,avaConv,0.146061100691435
h0302,AT,scr3,solar,avaConv,0.0978131044696205
h0303,AT,scr3,solar,avaConv,0.0376418216519586
h0304,AT,scr3,solar,avaConv,0.00153635544762504
h0305,AT,scr3,solar,avaConv,0.0
h0306,AT,scr3,solar,avaConv,0.0
h0307,AT,scr3,solar,avaConv,0.0
h0308,AT,scr3,solar,avaConv,0.0
h0309,AT,scr3,solar,avaConv,0.0
h0310,AT,scr3,solar,avaConv,0.0
h0311,AT,scr3,solar,avaConv,0.0
h0312,AT,scr3,solar,avaConv,0.0
h0313,AT,scr3,solar,avaConv,0.0
h0314,AT,scr3,solar,avaConv,0.0
h0315,AT,scr3,solar,avaConv,0.0
h0316,AT,scr3,solar,avaConv,0.0
h0317,AT,scr3,solar,avaConv,0.0
h0318,AT,scr3,solar,avaConv,0.0
h0319,AT,scr3,solar,avaConv,0.00135988405099111
h0320,AT,scr3,solar,avaConv,0.0576373115613572
h0321,AT,scr3,solar,avaConv,0.165031827516762
h0322,AT,scr3,solar,avaConv,0.259001833548248
h0323,AT,scr3,solar,avaConv,0.31862948962015
h0324,AT,scr3,solar,avaConv,0.325463884506755
h0325,AT,scr3,solar,avaConv,0.277479660785918
h0326,AT,scr3,solar,avaConv,0.184604191143286
h0327,AT,scr3,solar,avaConv,0.0700619107442615
h0328,AT,scr3,solar,avaConv,0.00252162739736593
h0329,AT,scr3,solar,avaConv,0.0
h0330,AT,scr3,solar,avaConv,0.0
h0331,AT,scr3,solar,avaConv,0.0
h0332,AT,scr3,solar,avaConv,0.0
h0333,AT,scr3,solar,avaConv,0.0
h0334,AT,scr3,solar,avaConv,0.0
h0335,AT,scr3,solar,avaConv,0.0
h0336,AT,scr3,solar,avaConv,0.0
h0337,AT,scr3,solar,avaConv,0.0
h0338,AT,scr3,solar,avaConv,0.0
h0339,AT,scr3,solar,avaConv,0.0
h0340,AT,scr3,solar,avaConv,0.0
h0341,AT,scr3,solar,avaConv,0.0
h0342,AT,scr3,solar,avaConv,0.0
h0343,AT,scr3,solar,avaConv,0.00142896753590343
h0344,AT,scr3,solar,avaConv,0.0562400497014181
h0345,AT,scr3,solar,avaConv,0.155730857169731
h0346,AT,scr3,solar,avaConv,0.246106626646787
h0347,AT,scr3,solar,avaConv,0.310226858454279
h0348,AT,scr3,solar,avaConv,0.322329442217053
h0349,AT,scr3,solar,avaConv,0.279904626115506
h0350,AT,scr3,solar,avaConv,0.190329319406311
h0351,AT,scr3,solar,avaConv,0.075303445776881
h0352,AT,scr3,solar,avaConv,0.00302164116942534
h0353,AT,scr3,solar,avaConv,0.0
h0354,AT,scr3,solar,avaConv,0.0
h0355,AT,scr3,solar,avaConv,0.0
h0356,AT,scr3,solar,avaConv,0.0
h0357,AT,scr3,solar,avaConv,0.0
h0358,AT,scr3,solar,avaConv,0.0
h0359,AT,scr3,solar,avaConv,0.0
h0360,AT,scr3,solar,avaConv,0.0
h0361,AT,scr3,solar,avaConv,0.0
h0362,AT,scr3,solar,avaConv,0.0
h0363,AT,scr3,solar,avaConv,0.0
h0364,AT,scr3,solar,avaConv,0.0
h0365,AT,scr3,solar,avaConv,0.0
h0366,AT,scr3,solar,avaConv,0.0
h0367,AT,scr3,solar,avaConv,0.00210081878222461
h0368,AT,scr3,solar,avaConv,0.0691955564124022
h0369,AT,scr3,solar,avaConv,0.181176976782737
h0370,AT,scr3,solar,avaConv,0.276726250649895
h0371,AT,scr3,solar,avaConv,0.333712065945743
h0372,AT,scr3,solar,avaConv,0.339788509031918
h0373,AT,scr3,solar,avaConv,0.296986748007331
h0374,AT,scr3,solar,avaConv,0.206486098620129
h0375,AT,scr3,solar,avaConv,0.0848715999813119
h0376,AT,scr3,solar,avaConv,0.00389461431053484
h0377,AT,scr3,solar,avaConv,0.0
h0378,AT,scr3,solar,avaConv,0.0
h0379,AT,scr3,solar,avaConv,0.0
h0380,AT,scr3,solar,avaConv,0.0
h0381,AT,scr3,solar,avaConv,0.0
h0382,AT,scr3,solar,avaConv,0.0
h0383,AT,scr3,solar,avaConv,0.0
h0384,AT,scr3,solar,avaConv,0.0
h0385,AT,scr3,solar,avaConv,0.0
h0386,AT,scr3,solar,avaConv,0.0
h0387,AT,scr3,solar,avaConv,0.0
h0388,AT,scr3,solar,avaConv,0.0
h0389,AT,scr3,solar,avaConv,0.0
h0390,AT,scr3,solar,avaConv,0.0
h0391,AT,scr3,solar,avaConv,0.00246964861535334
h0392,AT,scr3,solar,avaConv,0.0769723697306904
h0393,AT,scr3,solar,avaConv,0.196309923968649
h0394,AT,scr3,solar,avaConv,0.291627830003689
h0395,AT,scr3,solar,avaConv,0.349439243231346
h0396,AT,scr3,solar,avaConv,0.356511415578008
h0397,AT,scr3,solar,avaConv,0.306836320161713
h0398,AT,scr3,solar,avaConv,0.210038896219955
h0399,AT,scr3,solar,avaConv,0.0864108745781889
h0400,AT,scr3,solar,avaConv,0.00423367959838134
h0401,AT,scr3,solar,avaConv,0.0
h0402,AT,scr3,solar,avaConv,0.0
h0403,AT,scr3,solar,avaConv,0.0
h0404,AT,scr3,solar,avaConv,0.0
h0405,AT,scr3,solar,avaConv,0.0
h0406,AT,scr3,solar,avaConv,0.0
h0407,AT,scr3,solar,avaConv,0.0
h0408,AT,scr3,solar,avaConv,0.0
h0409,AT,scr3,solar,avaConv,0.0
h0410,AT,scr3,solar,avaConv,0.0
h0411,AT,scr3,solar,avaConv,0.0
h0412,AT,scr3,solar,avaConv,0.0
h0413,AT,scr3,solar,avaConv,0.0
h0414,AT,scr3,solar,avaConv,0.0
h0415,AT,scr3,solar,avaConv,0.00177288615161777
h0416,AT,scr3,solar,avaConv,0.0435822092071556
h0417,AT,scr3,solar,avaConv,0.112650480259961
h0418,AT,scr3,solar,avaConv,0.174028874194408
h0419,AT,scr3,solar,avaConv,0.205149245892417
h0420,AT,scr3,solar,avaConv,0.181712535790691
h0421,AT,scr3,solar,avaConv,0.130720877516222
h0422,AT,scr3,solar,avaConv,0.0794205005786952
h0423,AT,scr3,solar,avaConv,0.0308281719222044
h0424,AT,scr3,solar,avaConv,0.00202538620735796
h0425,AT,scr3,solar,avaConv,0.0
