timestep_4,region_1,scenario_1,technology_1,parameter,value
h6577,FR,scr3,wind,avaConv,0.199364109626682
h6578,FR,scr3,wind,avaConv,0.201140064136065
h6579,FR,scr3,wind,avaConv,0.199168965820392
h6580,FR,scr3,wind,avaConv,0.209766023843697
h6581,FR,scr3,wind,avaConv,0.230944962420606
h6582,FR,scr3,wind,avaConv,0.251434424155246
h6583,FR,scr3,wind,avaConv,0.267653087598625
h6584,FR,scr3,wind,avaConv,0.363576222927556
h6585,FR,scr3,wind,avaConv,0.417521679788428
h6586,FR,scr3,wind,avaConv,0.515985242533205
h6587,FR,scr3,wind,avaConv,0.570593426903172
h6588,FR,scr3,wind,avaConv,0.565077051701893
h6589,FR,scr3,wind,avaConv,0.527858203794289
h6590,FR,scr3,wind,avaConv,0.484714543137139
h6591,FR,scr3,wind,avaConv,0.481239157501066
h6592,FR,scr3,wind,avaConv,0.48951514295731
h6593,FR,scr3,wind,avaConv,0.46578443354231
h6594,FR,scr3,wind,avaConv,0.350993992908874
h6595,FR,scr3,wind,avaConv,0.265501563834474
h6596,FR,scr3,wind,avaConv,0.298026908370591
h6597,FR,scr3,wind,avaConv,0.27324117261403
h6598,FR,scr3,wind,avaConv,0.245860691836632
h6599,FR,scr3,wind,avaConv,0.197791909268833
h6600,FR,scr3,wind,avaConv,0.165933779217644
h6601,FR,scr3,wind,avaConv,0.143268528289709
h6602,FR,scr3,wind,avaConv,0.130397848402566
h6603,FR,scr3,wind,avaConv,0.118750469943008
h6604,FR,scr3,wind,avaConv,0.109617713585893
h6605,FR,scr3,wind,avaConv,0.10509598953803
h6606,FR,scr3,wind,avaConv,0.0950228210479485
h6607,FR,scr3,wind,avaConv,0.0853384957281725
h6608,FR,scr3,wind,avaConv,0.102820230597896
h6609,FR,scr3,wind,avaConv,0.126250753493478
h6610,FR,scr3,wind,avaConv,0.144452943670005
h6611,FR,scr3,wind,avaConv,0.143910133035661
h6612,FR,scr3,wind,avaConv,0.142554546013834
h6613,FR,scr3,wind,avaConv,0.147357078624506
h6614,FR,scr3,wind,avaConv,0.159753644946785
h6615,FR,scr3,wind,avaConv,0.171391261918819
h6616,FR,scr3,wind,avaConv,0.171299493840508
h6617,FR,scr3,wind,avaConv,0.14195537165227
h6618,FR,scr3,wind,avaConv,0.0441945347598528
h6619,FR,scr3,wind,avaConv,0.0149099043578102
h6620,FR,scr3,wind,avaConv,0.0146917731857076
h6621,FR,scr3,wind,avaConv,0.0133816665172921
h6622,FR,scr3,wind,avaConv,0.011410323810989
h6623,FR,scr3,wind,avaConv,0.00917941497321232
h6624,FR,scr3,wind,avaConv,0.00798573407607906
h6625,FR,scr3,wind,avaConv,0.0069694996540285
h6626,FR,scr3,wind,avaConv,0.00638429606519122
h6627,FR,scr3,wind,avaConv,0.00628303818480621
h6628,FR,scr3,wind,avaConv,0.00749373352255318
h6629,FR,scr3,wind,avaConv,0.00848666492848697
h6630,FR,scr3,wind,avaConv,0.0103693662321353
h6631,FR,scr3,wind,avaConv,0.0115565455764802
h6632,FR,scr3,wind,avaConv,0.0117063023603947
h6633,FR,scr3,wind,avaConv,0.0210820858992594
h6634,FR,scr3,wind,avaConv,0.0274587204336091
h6635,FR,scr3,wind,avaConv,0.0375806932561128
h6636,FR,scr3,wind,avaConv,0.0445797337438283
h6637,FR,scr3,wind,avaConv,0.0462050199008513
h6638,FR,scr3,wind,avaConv,0.0450360035783947
h6639,FR,scr3,wind,avaConv,0.0413778758902528
h6640,FR,scr3,wind,avaConv,0.035757481236233
h6641,FR,scr3,wind,avaConv,0.0301339397997761
h6642,FR,scr3,wind,avaConv,0.0200350186703829
h6643,FR,scr3,wind,avaConv,0.0200481993368851
h6644,FR,scr3,wind,avaConv,0.0301352485180236
h6645,FR,scr3,wind,avaConv,0.036250116520551
h6646,FR,scr3,wind,avaConv,0.0374649574932277
h6647,FR,scr3,wind,avaConv,0.0285433267390003
h6648,FR,scr3,wind,avaConv,0.0230113213334809
h6649,FR,scr3,wind,avaConv,0.0192790232656214
h6650,FR,scr3,wind,avaConv,0.0194282895549795
h6651,FR,scr3,wind,avaConv,0.0217246864014093
h6652,FR,scr3,wind,avaConv,0.0236596244491614
h6653,FR,scr3,wind,avaConv,0.028276590379175
h6654,FR,scr3,wind,avaConv,0.0324593873495742
h6655,FR,scr3,wind,avaConv,0.0359189487976853
h6656,FR,scr3,wind,avaConv,0.0471654090593249
h6657,FR,scr3,wind,avaConv,0.0596025264938596
h6658,FR,scr3,wind,avaConv,0.0655839630011594
h6659,FR,scr3,wind,avaConv,0.0684285385260214
h6660,FR,scr3,wind,avaConv,0.0667578101990169
h6661,FR,scr3,wind,avaConv,0.064663663039201
h6662,FR,scr3,wind,avaConv,0.0650250354476511
h6663,FR,scr3,wind,avaConv,0.0738736545903989
h6664,FR,scr3,wind,avaConv,0.0891885371742352
h6665,FR,scr3,wind,avaConv,0.0910156085946697
h6666,FR,scr3,wind,avaConv,0.0530011182041001
h6667,FR,scr3,wind,avaConv,0.0596374183501369
h6668,FR,scr3,wind,avaConv,0.0961524299379527
h6669,FR,scr3,wind,avaConv,0.117916344990858
h6670,FR,scr3,wind,avaConv,0.121755179934683
h6671,FR,scr3,wind,avaConv,0.105201767196951
h6672,FR,scr3,wind,avaConv,0.106003128174054
h6673,FR,scr3,wind,avaConv,0.113898699068388
h6674,FR,scr3,wind,avaConv,0.126181669962419
h6675,FR,scr3,wind,avaConv,0.127658090599406
h6676,FR,scr3,wind,avaConv,0.142102404741628
h6677,FR,scr3,wind,avaConv,0.186571752255494
