timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,FR,scr7,electricity,dem,38.7867592406454
h4394,FR,scr7,electricity,dem,36.4842018635962
h4395,FR,scr7,electricity,dem,35.7158739947437
h4396,FR,scr7,electricity,dem,36.6094149783503
h4397,FR,scr7,electricity,dem,38.601669076711
h4398,FR,scr7,electricity,dem,42.0535215357273
h4399,FR,scr7,electricity,dem,45.3296116996618
h4400,FR,scr7,electricity,dem,47.7805051422847
h4401,FR,scr7,electricity,dem,49.1937838308093
h4402,FR,scr7,electricity,dem,50.2415707160552
h4403,FR,scr7,electricity,dem,51.2393494045798
h4404,FR,scr7,electricity,dem,50.2864969455634
h4405,FR,scr7,electricity,dem,49.555406781629
h4406,FR,scr7,electricity,dem,48.2902838308093
h4407,FR,scr7,electricity,dem,47.0473002242519
h4408,FR,scr7,electricity,dem,46.3659149783503
h4409,FR,scr7,electricity,dem,46.9034641586782
h4410,FR,scr7,electricity,dem,47.0354313717929
h4411,FR,scr7,electricity,dem,45.0519477652355
h4412,FR,scr7,electricity,dem,44.0090871094978
h4413,FR,scr7,electricity,dem,46.6977264537601
h4414,FR,scr7,electricity,dem,47.749775634088
h4415,FR,scr7,electricity,dem,43.7205543226126
h4416,FR,scr7,electricity,dem,40.5127674373667
h4417,FR,scr7,electricity,dem,39.7458331490454
h4418,FR,scr7,electricity,dem,37.4432757719962
h4419,FR,scr7,electricity,dem,36.6749479031437
h4420,FR,scr7,electricity,dem,37.5684888867503
h4421,FR,scr7,electricity,dem,39.560742985111
h4422,FR,scr7,electricity,dem,43.0125954441273
h4423,FR,scr7,electricity,dem,46.2886856080618
h4424,FR,scr7,electricity,dem,48.7395790506847
h4425,FR,scr7,electricity,dem,50.1528577392093
h4426,FR,scr7,electricity,dem,51.2006446244552
h4427,FR,scr7,electricity,dem,52.1984233129798
h4428,FR,scr7,electricity,dem,51.2455708539634
h4429,FR,scr7,electricity,dem,50.514480690029
h4430,FR,scr7,electricity,dem,49.2493577392093
h4431,FR,scr7,electricity,dem,48.0063741326519
h4432,FR,scr7,electricity,dem,47.3249888867503
h4433,FR,scr7,electricity,dem,47.8625380670782
h4434,FR,scr7,electricity,dem,47.9945052801929
h4435,FR,scr7,electricity,dem,46.0110216736355
h4436,FR,scr7,electricity,dem,44.9681610178978
h4437,FR,scr7,electricity,dem,47.6568003621601
h4438,FR,scr7,electricity,dem,48.708849542488
h4439,FR,scr7,electricity,dem,44.6796282310126
h4440,FR,scr7,electricity,dem,41.4718413457666
h4441,FR,scr7,electricity,dem,40.1341963700454
h4442,FR,scr7,electricity,dem,37.8316389929962
h4443,FR,scr7,electricity,dem,37.0633111241437
h4444,FR,scr7,electricity,dem,37.9568521077503
h4445,FR,scr7,electricity,dem,39.949106206111
h4446,FR,scr7,electricity,dem,43.4009586651273
h4447,FR,scr7,electricity,dem,46.6770488290618
h4448,FR,scr7,electricity,dem,49.1279422716847
h4449,FR,scr7,electricity,dem,50.5412209602093
h4450,FR,scr7,electricity,dem,51.5890078454552
h4451,FR,scr7,electricity,dem,52.5867865339798
h4452,FR,scr7,electricity,dem,51.6339340749634
h4453,FR,scr7,electricity,dem,50.902843911029
h4454,FR,scr7,electricity,dem,49.6377209602093
h4455,FR,scr7,electricity,dem,48.3947373536519
h4456,FR,scr7,electricity,dem,47.7133521077503
h4457,FR,scr7,electricity,dem,48.2509012880782
h4458,FR,scr7,electricity,dem,48.3828685011929
h4459,FR,scr7,electricity,dem,46.3993848946355
h4460,FR,scr7,electricity,dem,45.3565242388978
h4461,FR,scr7,electricity,dem,48.0451635831601
h4462,FR,scr7,electricity,dem,49.097212763488
h4463,FR,scr7,electricity,dem,45.0679914520126
h4464,FR,scr7,electricity,dem,41.8602045667666
h4465,FR,scr7,electricity,dem,40.1341963700454
h4466,FR,scr7,electricity,dem,37.8316389929962
h4467,FR,scr7,electricity,dem,37.0633111241437
h4468,FR,scr7,electricity,dem,37.9568521077503
h4469,FR,scr7,electricity,dem,39.949106206111
h4470,FR,scr7,electricity,dem,43.4009586651273
h4471,FR,scr7,electricity,dem,46.6770488290618
h4472,FR,scr7,electricity,dem,49.1279422716847
h4473,FR,scr7,electricity,dem,50.5412209602093
h4474,FR,scr7,electricity,dem,51.5890078454552
h4475,FR,scr7,electricity,dem,52.5867865339798
h4476,FR,scr7,electricity,dem,51.6339340749634
h4477,FR,scr7,electricity,dem,50.902843911029
h4478,FR,scr7,electricity,dem,49.6377209602093
h4479,FR,scr7,electricity,dem,48.3947373536519
h4480,FR,scr7,electricity,dem,47.7133521077503
h4481,FR,scr7,electricity,dem,48.2509012880782
h4482,FR,scr7,electricity,dem,48.3828685011929
h4483,FR,scr7,electricity,dem,46.3993848946355
h4484,FR,scr7,electricity,dem,45.3565242388978
h4485,FR,scr7,electricity,dem,48.0451635831601
h4486,FR,scr7,electricity,dem,49.097212763488
h4487,FR,scr7,electricity,dem,45.0679914520126
h4488,FR,scr7,electricity,dem,41.8602045667666
h4489,FR,scr7,electricity,dem,39.4109717161454
h4490,FR,scr7,electricity,dem,37.1084143390962
h4491,FR,scr7,electricity,dem,36.3400864702437
h4492,FR,scr7,electricity,dem,37.2336274538503
h4493,FR,scr7,electricity,dem,39.225881552211
h4494,FR,scr7,electricity,dem,42.6777340112273
h4495,FR,scr7,electricity,dem,45.9538241751618
h4496,FR,scr7,electricity,dem,48.4047176177847
h4497,FR,scr7,electricity,dem,49.8179963063093
h4498,FR,scr7,electricity,dem,50.8657831915552
h4499,FR,scr7,electricity,dem,51.8635618800798
h4500,FR,scr7,electricity,dem,50.9107094210634
h4501,FR,scr7,electricity,dem,50.179619257129
h4502,FR,scr7,electricity,dem,48.9144963063093
h4503,FR,scr7,electricity,dem,47.6715126997519
h4504,FR,scr7,electricity,dem,46.9901274538503
h4505,FR,scr7,electricity,dem,47.5276766341781
h4506,FR,scr7,electricity,dem,47.6596438472929
h4507,FR,scr7,electricity,dem,45.6761602407355
h4508,FR,scr7,electricity,dem,44.6332995849978
h4509,FR,scr7,electricity,dem,47.3219389292601
h4510,FR,scr7,electricity,dem,48.373988109588
h4511,FR,scr7,electricity,dem,44.3447667981126
h4512,FR,scr7,electricity,dem,41.1369799128666
h4513,FR,scr7,electricity,dem,34.3130884169454
h4514,FR,scr7,electricity,dem,32.0105310398962
h4515,FR,scr7,electricity,dem,31.2422031710437
h4516,FR,scr7,electricity,dem,32.1357441546503
h4517,FR,scr7,electricity,dem,34.127998253011
h4518,FR,scr7,electricity,dem,37.5798507120273
h4519,FR,scr7,electricity,dem,40.8559408759618
h4520,FR,scr7,electricity,dem,43.3068343185847
h4521,FR,scr7,electricity,dem,44.7201130071093
h4522,FR,scr7,electricity,dem,45.7678998923552
h4523,FR,scr7,electricity,dem,46.7656785808798
h4524,FR,scr7,electricity,dem,45.8128261218634
h4525,FR,scr7,electricity,dem,45.081735957929
h4526,FR,scr7,electricity,dem,43.8166130071093
h4527,FR,scr7,electricity,dem,42.5736294005519
h4528,FR,scr7,electricity,dem,41.8922441546503
h4529,FR,scr7,electricity,dem,42.4297933349781
h4530,FR,scr7,electricity,dem,42.5617605480929
h4531,FR,scr7,electricity,dem,40.5782769415355
h4532,FR,scr7,electricity,dem,39.5354162857978
h4533,FR,scr7,electricity,dem,42.2240556300601
h4534,FR,scr7,electricity,dem,43.276104810388
h4535,FR,scr7,electricity,dem,39.2468834989126
h4536,FR,scr7,electricity,dem,36.0390966136666
h4537,FR,scr7,electricity,dem,34.9149356235454
h4538,FR,scr7,electricity,dem,32.6123782464962
h4539,FR,scr7,electricity,dem,31.8440503776437
h4540,FR,scr7,electricity,dem,32.7375913612503
h4541,FR,scr7,electricity,dem,34.729845459611
h4542,FR,scr7,electricity,dem,38.1816979186273
h4543,FR,scr7,electricity,dem,41.4577880825618
h4544,FR,scr7,electricity,dem,43.9086815251847
h4545,FR,scr7,electricity,dem,45.3219602137093
h4546,FR,scr7,electricity,dem,46.3697470989552
h4547,FR,scr7,electricity,dem,47.3675257874798
h4548,FR,scr7,electricity,dem,46.4146733284634
h4549,FR,scr7,electricity,dem,45.683583164529
h4550,FR,scr7,electricity,dem,44.4184602137093
h4551,FR,scr7,electricity,dem,43.1754766071519
h4552,FR,scr7,electricity,dem,42.4940913612503
h4553,FR,scr7,electricity,dem,43.0316405415781
h4554,FR,scr7,electricity,dem,43.1636077546929
h4555,FR,scr7,electricity,dem,41.1801241481355
h4556,FR,scr7,electricity,dem,40.1372634923978
h4557,FR,scr7,electricity,dem,42.8259028366601
h4558,FR,scr7,electricity,dem,43.877952016988
h4559,FR,scr7,electricity,dem,39.8487307055126
h4560,FR,scr7,electricity,dem,36.6409438202666
h4561,FR,scr7,electricity,dem,41.9937776079454
h4562,FR,scr7,electricity,dem,39.6912202308962
h4563,FR,scr7,electricity,dem,38.9228923620437
h4564,FR,scr7,electricity,dem,39.8164333456503
h4565,FR,scr7,electricity,dem,41.808687444011
h4566,FR,scr7,electricity,dem,45.2605399030273
h4567,FR,scr7,electricity,dem,48.5366300669618
h4568,FR,scr7,electricity,dem,50.9875235095847
h4569,FR,scr7,electricity,dem,52.4008021981093
h4570,FR,scr7,electricity,dem,53.4485890833552
h4571,FR,scr7,electricity,dem,54.4463677718798
h4572,FR,scr7,electricity,dem,53.4935153128634
h4573,FR,scr7,electricity,dem,52.762425148929
h4574,FR,scr7,electricity,dem,51.4973021981093
h4575,FR,scr7,electricity,dem,50.2543185915519
h4576,FR,scr7,electricity,dem,49.5729333456503
h4577,FR,scr7,electricity,dem,50.1104825259781
h4578,FR,scr7,electricity,dem,50.2424497390929
h4579,FR,scr7,electricity,dem,48.2589661325355
h4580,FR,scr7,electricity,dem,47.2161054767978
h4581,FR,scr7,electricity,dem,49.9047448210601
h4582,FR,scr7,electricity,dem,50.956794001388
h4583,FR,scr7,electricity,dem,46.9275726899126
h4584,FR,scr7,electricity,dem,43.7197858046666
h4585,FR,scr7,electricity,dem,39.7458331490454
h4586,FR,scr7,electricity,dem,37.4432757719962
h4587,FR,scr7,electricity,dem,36.6749479031437
h4588,FR,scr7,electricity,dem,37.5684888867503
h4589,FR,scr7,electricity,dem,39.560742985111
h4590,FR,scr7,electricity,dem,43.0125954441273
h4591,FR,scr7,electricity,dem,46.2886856080618
h4592,FR,scr7,electricity,dem,48.7395790506847
h4593,FR,scr7,electricity,dem,50.1528577392093
h4594,FR,scr7,electricity,dem,51.2006446244552
h4595,FR,scr7,electricity,dem,52.1984233129798
h4596,FR,scr7,electricity,dem,51.2455708539634
h4597,FR,scr7,electricity,dem,50.514480690029
h4598,FR,scr7,electricity,dem,49.2493577392093
h4599,FR,scr7,electricity,dem,48.0063741326519
h4600,FR,scr7,electricity,dem,47.3249888867503
h4601,FR,scr7,electricity,dem,47.8625380670782
h4602,FR,scr7,electricity,dem,47.9945052801929
