timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,AT,scr3,electricity,dem,7.06382618728729
h0002,AT,scr3,electricity,dem,6.91956657190267
h0003,AT,scr3,electricity,dem,6.76863387959498
h0004,AT,scr3,electricity,dem,6.860122890584
h0005,AT,scr3,electricity,dem,7.35825887959498
h0006,AT,scr3,electricity,dem,8.1060912971774
h0007,AT,scr3,electricity,dem,8.95955695651806
h0008,AT,scr3,electricity,dem,9.31360778069388
h0009,AT,scr3,electricity,dem,9.47191135212246
h0010,AT,scr3,electricity,dem,9.55430833014443
h0011,AT,scr3,electricity,dem,9.56034541805652
h0012,AT,scr3,electricity,dem,9.35321904443015
h0013,AT,scr3,electricity,dem,9.22705420926531
h0014,AT,scr3,electricity,dem,9.1274195938807
h0015,AT,scr3,electricity,dem,9.12715585761696
h0016,AT,scr3,electricity,dem,9.31420256091366
h0017,AT,scr3,electricity,dem,9.65792096750707
h0018,AT,scr3,electricity,dem,9.63882756091366
h0019,AT,scr3,electricity,dem,9.1504923960785
h0020,AT,scr3,electricity,dem,8.65628772574883
h0021,AT,scr3,electricity,dem,8.14469706640817
h0022,AT,scr3,electricity,dem,8.0867630004741
h0023,AT,scr3,electricity,dem,7.64202536311146
h0024,AT,scr3,electricity,dem,7.32047865981476
h0025,AT,scr3,electricity,dem,7.37480140156729
h0026,AT,scr3,electricity,dem,7.23054178618267
h0027,AT,scr3,electricity,dem,7.07960909387498
h0028,AT,scr3,electricity,dem,7.17109810486399
h0029,AT,scr3,electricity,dem,7.66923409387498
h0030,AT,scr3,electricity,dem,8.4170665114574
h0031,AT,scr3,electricity,dem,9.27053217079806
h0032,AT,scr3,electricity,dem,9.62458299497388
h0033,AT,scr3,electricity,dem,9.78288656640246
h0034,AT,scr3,electricity,dem,9.86528354442443
h0035,AT,scr3,electricity,dem,9.87132063233652
h0036,AT,scr3,electricity,dem,9.66419425871015
h0037,AT,scr3,electricity,dem,9.53802942354531
h0038,AT,scr3,electricity,dem,9.43839480816069
h0039,AT,scr3,electricity,dem,9.43813107189696
h0040,AT,scr3,electricity,dem,9.62517777519366
h0041,AT,scr3,electricity,dem,9.96889618178707
h0042,AT,scr3,electricity,dem,9.94980277519366
h0043,AT,scr3,electricity,dem,9.4614676103585
h0044,AT,scr3,electricity,dem,8.96726294002883
h0045,AT,scr3,electricity,dem,8.45567228068817
h0046,AT,scr3,electricity,dem,8.3977382147541
h0047,AT,scr3,electricity,dem,7.95300057739146
h0048,AT,scr3,electricity,dem,7.63145387409476
h0049,AT,scr3,electricity,dem,7.46831554762729
h0050,AT,scr3,electricity,dem,7.32405593224267
h0051,AT,scr3,electricity,dem,7.17312323993498
h0052,AT,scr3,electricity,dem,7.26461225092399
h0053,AT,scr3,electricity,dem,7.76274823993498
h0054,AT,scr3,electricity,dem,8.5105806575174
h0055,AT,scr3,electricity,dem,9.36404631685806
h0056,AT,scr3,electricity,dem,9.71809714103388
h0057,AT,scr3,electricity,dem,9.87640071246246
h0058,AT,scr3,electricity,dem,9.95879769048443
h0059,AT,scr3,electricity,dem,9.96483477839652
h0060,AT,scr3,electricity,dem,9.75770840477015
h0061,AT,scr3,electricity,dem,9.63154356960531
h0062,AT,scr3,electricity,dem,9.53190895422069
h0063,AT,scr3,electricity,dem,9.53164521795696
h0064,AT,scr3,electricity,dem,9.71869192125366
h0065,AT,scr3,electricity,dem,10.0624103278471
h0066,AT,scr3,electricity,dem,10.0433169212537
h0067,AT,scr3,electricity,dem,9.5549817564185
h0068,AT,scr3,electricity,dem,9.06077708608883
h0069,AT,scr3,electricity,dem,8.54918642674817
h0070,AT,scr3,electricity,dem,8.4912523608141
h0071,AT,scr3,electricity,dem,8.04651472345146
h0072,AT,scr3,electricity,dem,7.72496802015476
h0073,AT,scr3,electricity,dem,7.65077639517729
h0074,AT,scr3,electricity,dem,7.50651677979267
h0075,AT,scr3,electricity,dem,7.35558408748498
h0076,AT,scr3,electricity,dem,7.447073098474
h0077,AT,scr3,electricity,dem,7.94520908748498
h0078,AT,scr3,electricity,dem,8.6930415050674
h0079,AT,scr3,electricity,dem,9.54650716440806
h0080,AT,scr3,electricity,dem,9.90055798858388
h0081,AT,scr3,electricity,dem,10.0588615600125
h0082,AT,scr3,electricity,dem,10.1412585380344
h0083,AT,scr3,electricity,dem,10.1472956259465
h0084,AT,scr3,electricity,dem,9.94016925232015
h0085,AT,scr3,electricity,dem,9.81400441715531
h0086,AT,scr3,electricity,dem,9.7143698017707
h0087,AT,scr3,electricity,dem,9.71410606550696
h0088,AT,scr3,electricity,dem,9.90115276880366
h0089,AT,scr3,electricity,dem,10.2448711753971
h0090,AT,scr3,electricity,dem,10.2257777688037
h0091,AT,scr3,electricity,dem,9.7374426039685
h0092,AT,scr3,electricity,dem,9.24323793363883
h0093,AT,scr3,electricity,dem,8.73164727429817
h0094,AT,scr3,electricity,dem,8.6737132083641
