timestep_4,region_1,scenario_1,carrier_1,parameter,value
h2209,LU,scr3,electricity,dem,0.454186981163842
h2210,LU,scr3,electricity,dem,0.443567475669337
h2211,LU,scr3,electricity,dem,0.440702091053952
h2212,LU,scr3,electricity,dem,0.446623794350655
h2213,LU,scr3,electricity,dem,0.451593574570436
h2214,LU,scr3,electricity,dem,0.469141651493513
h2215,LU,scr3,electricity,dem,0.49381472841659
h2216,LU,scr3,electricity,dem,0.520331211933073
h2217,LU,scr3,electricity,dem,0.542465827317689
h2218,LU,scr3,electricity,dem,0.554868299845161
h2219,LU,scr3,electricity,dem,0.559662255889117
h2220,LU,scr3,electricity,dem,0.554798244900106
h2221,LU,scr3,electricity,dem,0.544382036108897
h2222,LU,scr3,electricity,dem,0.531012530614392
h2223,LU,scr3,electricity,dem,0.522994673471535
h2224,LU,scr3,electricity,dem,0.521838080064941
h2225,LU,scr3,electricity,dem,0.529410882262743
h2226,LU,scr3,electricity,dem,0.540557860284721
h2227,LU,scr3,electricity,dem,0.547195222922084
h2228,LU,scr3,electricity,dem,0.538585332812194
h2229,LU,scr3,electricity,dem,0.527685607537469
h2230,LU,scr3,electricity,dem,0.519388904240766
h2231,LU,scr3,electricity,dem,0.501927365779227
h2232,LU,scr3,electricity,dem,0.476347695449557
h2233,LU,scr3,electricity,dem,0.479408585713842
h2234,LU,scr3,electricity,dem,0.468789080219337
h2235,LU,scr3,electricity,dem,0.465923695603952
h2236,LU,scr3,electricity,dem,0.471845398900656
h2237,LU,scr3,electricity,dem,0.476815179120436
h2238,LU,scr3,electricity,dem,0.494363256043513
h2239,LU,scr3,electricity,dem,0.51903633296659
h2240,LU,scr3,electricity,dem,0.545552816483073
h2241,LU,scr3,electricity,dem,0.567687431867689
h2242,LU,scr3,electricity,dem,0.580089904395161
h2243,LU,scr3,electricity,dem,0.584883860439117
h2244,LU,scr3,electricity,dem,0.580019849450106
h2245,LU,scr3,electricity,dem,0.569603640658897
h2246,LU,scr3,electricity,dem,0.556234135164392
h2247,LU,scr3,electricity,dem,0.548216278021535
h2248,LU,scr3,electricity,dem,0.547059684614941
h2249,LU,scr3,electricity,dem,0.554632486812744
h2250,LU,scr3,electricity,dem,0.565779464834721
h2251,LU,scr3,electricity,dem,0.572416827472084
h2252,LU,scr3,electricity,dem,0.563806937362194
h2253,LU,scr3,electricity,dem,0.552907212087469
h2254,LU,scr3,electricity,dem,0.544610508790766
h2255,LU,scr3,electricity,dem,0.527148970329227
h2256,LU,scr3,electricity,dem,0.501569299999557
h2257,LU,scr3,electricity,dem,0.486169328252842
h2258,LU,scr3,electricity,dem,0.475549822758337
h2259,LU,scr3,electricity,dem,0.472684438142952
h2260,LU,scr3,electricity,dem,0.478606141439656
h2261,LU,scr3,electricity,dem,0.483575921659436
h2262,LU,scr3,electricity,dem,0.501123998582513
h2263,LU,scr3,electricity,dem,0.52579707550559
h2264,LU,scr3,electricity,dem,0.552313559022073
h2265,LU,scr3,electricity,dem,0.574448174406689
h2266,LU,scr3,electricity,dem,0.586850646934161
h2267,LU,scr3,electricity,dem,0.591644602978117
h2268,LU,scr3,electricity,dem,0.586780591989106
h2269,LU,scr3,electricity,dem,0.576364383197898
h2270,LU,scr3,electricity,dem,0.562994877703392
h2271,LU,scr3,electricity,dem,0.554977020560535
h2272,LU,scr3,electricity,dem,0.553820427153941
h2273,LU,scr3,electricity,dem,0.561393229351744
h2274,LU,scr3,electricity,dem,0.572540207373722
