timestep_4,region_1,scenario_1,carrier_1,parameter,value
h2209,BE,scr3,electricity,dem,8.97978922400879
h2210,BE,scr3,electricity,dem,8.79787438884396
h2211,BE,scr3,electricity,dem,8.80492383939341
h2212,BE,scr3,electricity,dem,9.06013400422858
h2213,BE,scr3,electricity,dem,9.62213949873407
h2214,BE,scr3,electricity,dem,10.2987466415912
h2215,BE,scr3,electricity,dem,10.7809018613714
h2216,BE,scr3,electricity,dem,11.1193551580747
h2217,BE,scr3,electricity,dem,11.2901889492835
h2218,BE,scr3,electricity,dem,11.389547465767
h2219,BE,scr3,electricity,dem,11.2941326306022
h2220,BE,scr3,electricity,dem,11.1377603778549
h2221,BE,scr3,electricity,dem,10.9662109273055
h2222,BE,scr3,electricity,dem,10.8314252130198
h2223,BE,scr3,electricity,dem,10.7409238393934
h2224,BE,scr3,electricity,dem,10.754297465767
h2225,BE,scr3,electricity,dem,10.8094004877451
h2226,BE,scr3,electricity,dem,10.7876188943385
h2227,BE,scr3,electricity,dem,10.8020131251077
h2228,BE,scr3,electricity,dem,10.6535708174154
h2229,BE,scr3,electricity,dem,10.5334705426901
h2230,BE,scr3,electricity,dem,10.3368537844484
h2231,BE,scr3,electricity,dem,9.83085241082198
h2232,BE,scr3,electricity,dem,9.32279883939341
h2233,BE,scr3,electricity,dem,9.54579065320879
h2234,BE,scr3,electricity,dem,9.36387581804396
h2235,BE,scr3,electricity,dem,9.37092526859341
h2236,BE,scr3,electricity,dem,9.62613543342858
h2237,BE,scr3,electricity,dem,10.1881409279341
h2238,BE,scr3,electricity,dem,10.8647480707912
h2239,BE,scr3,electricity,dem,11.3469032905714
h2240,BE,scr3,electricity,dem,11.6853565872747
h2241,BE,scr3,electricity,dem,11.8561903784835
h2242,BE,scr3,electricity,dem,11.955548894967
h2243,BE,scr3,electricity,dem,11.8601340598022
h2244,BE,scr3,electricity,dem,11.7037618070549
h2245,BE,scr3,electricity,dem,11.5322123565055
h2246,BE,scr3,electricity,dem,11.3974266422198
h2247,BE,scr3,electricity,dem,11.3069252685934
h2248,BE,scr3,electricity,dem,11.320298894967
h2249,BE,scr3,electricity,dem,11.3754019169451
h2250,BE,scr3,electricity,dem,11.3536203235385
h2251,BE,scr3,electricity,dem,11.3680145543077
h2252,BE,scr3,electricity,dem,11.2195722466154
h2253,BE,scr3,electricity,dem,11.0994719718901
h2254,BE,scr3,electricity,dem,10.9028552136484
h2255,BE,scr3,electricity,dem,10.396853840022
h2256,BE,scr3,electricity,dem,9.88880026859341
h2257,BE,scr3,electricity,dem,9.73753121270879
h2258,BE,scr3,electricity,dem,9.55561637754396
h2259,BE,scr3,electricity,dem,9.56266582809341
h2260,BE,scr3,electricity,dem,9.81787599292858
h2261,BE,scr3,electricity,dem,10.3798814874341
h2262,BE,scr3,electricity,dem,11.0564886302912
h2263,BE,scr3,electricity,dem,11.5386438500714
h2264,BE,scr3,electricity,dem,11.8770971467747
h2265,BE,scr3,electricity,dem,12.0479309379835
h2266,BE,scr3,electricity,dem,12.147289454467
h2267,BE,scr3,electricity,dem,12.0518746193022
h2268,BE,scr3,electricity,dem,11.8955023665549
h2269,BE,scr3,electricity,dem,11.7239529160055
h2270,BE,scr3,electricity,dem,11.5891672017198
h2271,BE,scr3,electricity,dem,11.4986658280934
h2272,BE,scr3,electricity,dem,11.512039454467
h2273,BE,scr3,electricity,dem,11.5671424764451
h2274,BE,scr3,electricity,dem,11.5453608830385
h2275,BE,scr3,electricity,dem,11.5597551138077
h2276,BE,scr3,electricity,dem,11.4113128061154
h2277,BE,scr3,electricity,dem,11.2912125313901
h2278,BE,scr3,electricity,dem,11.0945957731484
h2279,BE,scr3,electricity,dem,10.588594399522
h2280,BE,scr3,electricity,dem,10.0805408280934
h2281,BE,scr3,electricity,dem,9.56783361510879
h2282,BE,scr3,electricity,dem,9.38591877994396
h2283,BE,scr3,electricity,dem,9.39296823049341
h2284,BE,scr3,electricity,dem,9.64817839532858
h2285,BE,scr3,electricity,dem,10.2101838898341
h2286,BE,scr3,electricity,dem,10.8867910326912
h2287,BE,scr3,electricity,dem,11.3689462524714
h2288,BE,scr3,electricity,dem,11.7073995491747
h2289,BE,scr3,electricity,dem,11.8782333403835
h2290,BE,scr3,electricity,dem,11.977591856867
h2291,BE,scr3,electricity,dem,11.8821770217022
h2292,BE,scr3,electricity,dem,11.7258047689549
h2293,BE,scr3,electricity,dem,11.5542553184055
h2294,BE,scr3,electricity,dem,11.4194696041198
h2295,BE,scr3,electricity,dem,11.3289682304934
h2296,BE,scr3,electricity,dem,11.342341856867
h2297,BE,scr3,electricity,dem,11.3974448788451
h2298,BE,scr3,electricity,dem,11.3756632854385
h2299,BE,scr3,electricity,dem,11.3900575162077
h2300,BE,scr3,electricity,dem,11.2416152085154
h2301,BE,scr3,electricity,dem,11.1215149337901
h2302,BE,scr3,electricity,dem,10.9248981755484
h2303,BE,scr3,electricity,dem,10.418896801922
h2304,BE,scr3,electricity,dem,9.91084323049341
h2305,BE,scr3,electricity,dem,9.29230156060879
h2306,BE,scr3,electricity,dem,9.11038672544396
h2307,BE,scr3,electricity,dem,9.11743617599341
h2308,BE,scr3,electricity,dem,9.37264634082858
h2309,BE,scr3,electricity,dem,9.93465183533407
h2310,BE,scr3,electricity,dem,10.6112589781912
h2311,BE,scr3,electricity,dem,11.0934141979714
h2312,BE,scr3,electricity,dem,11.4318674946747
h2313,BE,scr3,electricity,dem,11.6027012858835
h2314,BE,scr3,electricity,dem,11.702059802367
h2315,BE,scr3,electricity,dem,11.6066449672022
h2316,BE,scr3,electricity,dem,11.4502727144549
h2317,BE,scr3,electricity,dem,11.2787232639055
h2318,BE,scr3,electricity,dem,11.1439375496198
h2319,BE,scr3,electricity,dem,11.0534361759934
h2320,BE,scr3,electricity,dem,11.066809802367
h2321,BE,scr3,electricity,dem,11.1219128243451
h2322,BE,scr3,electricity,dem,11.1001312309385
h2323,BE,scr3,electricity,dem,11.1145254617077
h2324,BE,scr3,electricity,dem,10.9660831540154
h2325,BE,scr3,electricity,dem,10.8459828792901
h2326,BE,scr3,electricity,dem,10.6493661210484
h2327,BE,scr3,electricity,dem,10.143364747422
h2328,BE,scr3,electricity,dem,9.63531117599341
h2329,BE,scr3,electricity,dem,8.27225024185879
h2330,BE,scr3,electricity,dem,8.09033540669396
h2331,BE,scr3,electricity,dem,8.09738485724341
h2332,BE,scr3,electricity,dem,8.35259502207858
h2333,BE,scr3,electricity,dem,8.91460051658407
h2334,BE,scr3,electricity,dem,9.59120765944122
h2335,BE,scr3,electricity,dem,10.0733628792214
h2336,BE,scr3,electricity,dem,10.4118161759247
h2337,BE,scr3,electricity,dem,10.5826499671335
h2338,BE,scr3,electricity,dem,10.682008483617
h2339,BE,scr3,electricity,dem,10.5865936484522
h2340,BE,scr3,electricity,dem,10.4302213957049
h2341,BE,scr3,electricity,dem,10.2586719451555
h2342,BE,scr3,electricity,dem,10.1238862308698
h2343,BE,scr3,electricity,dem,10.0333848572434
h2344,BE,scr3,electricity,dem,10.046758483617
h2345,BE,scr3,electricity,dem,10.1018615055951
h2346,BE,scr3,electricity,dem,10.0800799121885
h2347,BE,scr3,electricity,dem,10.0944741429577
h2348,BE,scr3,electricity,dem,9.94603183526539
h2349,BE,scr3,electricity,dem,9.82593156054011
h2350,BE,scr3,electricity,dem,9.62931480229836
