timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,LU,scr4,solar,avaConv,0.0
h0002,LU,scr4,solar,avaConv,0.0
h0003,LU,scr4,solar,avaConv,0.0
h0004,LU,scr4,solar,avaConv,0.0
h0005,LU,scr4,solar,avaConv,0.0
h0006,LU,scr4,solar,avaConv,0.0
h0007,LU,scr4,solar,avaConv,0.0
h0008,LU,scr4,solar,avaConv,0.000954201280498029
h0009,LU,scr4,solar,avaConv,0.0213817624295156
h0010,LU,scr4,solar,avaConv,0.072776606339736
h0011,LU,scr4,solar,avaConv,0.140437563935125
h0012,LU,scr4,solar,avaConv,0.176404164751805
h0013,LU,scr4,solar,avaConv,0.196229727635297
h0014,LU,scr4,solar,avaConv,0.130280775539538
h0015,LU,scr4,solar,avaConv,0.0599178796336937
h0016,LU,scr4,solar,avaConv,0.0060983321903007
h0017,LU,scr4,solar,avaConv,0.0
h0018,LU,scr4,solar,avaConv,0.0
h0019,LU,scr4,solar,avaConv,0.0
h0020,LU,scr4,solar,avaConv,0.0
h0021,LU,scr4,solar,avaConv,0.0
h0022,LU,scr4,solar,avaConv,0.0
h0023,LU,scr4,solar,avaConv,0.0
h0024,LU,scr4,solar,avaConv,0.0
h0025,LU,scr4,solar,avaConv,0.0
h0026,LU,scr4,solar,avaConv,0.0
h0027,LU,scr4,solar,avaConv,0.0
h0028,LU,scr4,solar,avaConv,0.0
h0029,LU,scr4,solar,avaConv,0.0
h0030,LU,scr4,solar,avaConv,0.0
h0031,LU,scr4,solar,avaConv,0.0
h0032,LU,scr4,solar,avaConv,0.00278818834606258
h0033,LU,scr4,solar,avaConv,0.0552108853567746
h0034,LU,scr4,solar,avaConv,0.151666345655719
h0035,LU,scr4,solar,avaConv,0.249143921734894
h0036,LU,scr4,solar,avaConv,0.286397392177695
h0037,LU,scr4,solar,avaConv,0.26405216964322
h0038,LU,scr4,solar,avaConv,0.197610384622066
h0039,LU,scr4,solar,avaConv,0.0981327483822656
h0040,LU,scr4,solar,avaConv,0.00985622572822431
h0041,LU,scr4,solar,avaConv,0.0
h0042,LU,scr4,solar,avaConv,0.0
h0043,LU,scr4,solar,avaConv,0.0
h0044,LU,scr4,solar,avaConv,0.0
h0045,LU,scr4,solar,avaConv,0.0
h0046,LU,scr4,solar,avaConv,0.0
h0047,LU,scr4,solar,avaConv,0.0
h0048,LU,scr4,solar,avaConv,0.0
h0049,LU,scr4,solar,avaConv,0.0
h0050,LU,scr4,solar,avaConv,0.0
h0051,LU,scr4,solar,avaConv,0.0
h0052,LU,scr4,solar,avaConv,0.0
h0053,LU,scr4,solar,avaConv,0.0
h0054,LU,scr4,solar,avaConv,0.0
h0055,LU,scr4,solar,avaConv,0.0
h0056,LU,scr4,solar,avaConv,0.00203999638237084
h0057,LU,scr4,solar,avaConv,0.0312393369002078
h0058,LU,scr4,solar,avaConv,0.0556204240814912
h0059,LU,scr4,solar,avaConv,0.0570573423598095
h0060,LU,scr4,solar,avaConv,0.0557756277009583
h0061,LU,scr4,solar,avaConv,0.0538165543745156
h0062,LU,scr4,solar,avaConv,0.0456409354624697
h0063,LU,scr4,solar,avaConv,0.0274995337773961
h0064,LU,scr4,solar,avaConv,0.00367439834975048
h0065,LU,scr4,solar,avaConv,0.0
h0066,LU,scr4,solar,avaConv,0.0
h0067,LU,scr4,solar,avaConv,0.0
h0068,LU,scr4,solar,avaConv,0.0
h0069,LU,scr4,solar,avaConv,0.0
h0070,LU,scr4,solar,avaConv,0.0
h0071,LU,scr4,solar,avaConv,0.0
h0072,LU,scr4,solar,avaConv,0.0
