timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,CH,scr4,electricity,dem,5.80612405569989
h4394,CH,scr4,electricity,dem,5.90647651471628
h4395,CH,scr4,electricity,dem,5.90845192455235
h4396,CH,scr4,electricity,dem,5.737706022913
h4397,CH,scr4,electricity,dem,5.76075520324087
h4398,CH,scr4,electricity,dem,5.85121421963432
h4399,CH,scr4,electricity,dem,6.26647651471629
h4400,CH,scr4,electricity,dem,6.61973061307694
h4401,CH,scr4,electricity,dem,6.77924700651956
h4402,CH,scr4,electricity,dem,6.98765684258514
h4403,CH,scr4,electricity,dem,7.18688635078186
h4404,CH,scr4,electricity,dem,6.91726339996219
h4405,CH,scr4,electricity,dem,6.98886176061792
h4406,CH,scr4,electricity,dem,6.94724700651956
h4407,CH,scr4,electricity,dem,6.87835356389661
h4408,CH,scr4,electricity,dem,6.76018962947038
h4409,CH,scr4,electricity,dem,6.57492733438842
h4410,CH,scr4,electricity,dem,6.41864044914252
h4411,CH,scr4,electricity,dem,6.19246012127366
h4412,CH,scr4,electricity,dem,5.97926339996219
h4413,CH,scr4,electricity,dem,5.99656667865071
h4414,CH,scr4,electricity,dem,6.01872241635563
h4415,CH,scr4,electricity,dem,5.72287815406054
h4416,CH,scr4,electricity,dem,5.70189454750317
h4417,CH,scr4,electricity,dem,5.25384140920989
h4418,CH,scr4,electricity,dem,5.35419386822628
h4419,CH,scr4,electricity,dem,5.35616927806235
h4420,CH,scr4,electricity,dem,5.185423376423
h4421,CH,scr4,electricity,dem,5.20847255675087
h4422,CH,scr4,electricity,dem,5.29893157314432
h4423,CH,scr4,electricity,dem,5.71419386822629
h4424,CH,scr4,electricity,dem,6.06744796658694
h4425,CH,scr4,electricity,dem,6.22696436002956
h4426,CH,scr4,electricity,dem,6.43537419609514
h4427,CH,scr4,electricity,dem,6.63460370429186
h4428,CH,scr4,electricity,dem,6.36498075347219
h4429,CH,scr4,electricity,dem,6.43657911412792
h4430,CH,scr4,electricity,dem,6.39496436002956
h4431,CH,scr4,electricity,dem,6.32607091740661
h4432,CH,scr4,electricity,dem,6.20790698298038
