timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,AT,scr3,electricity,dem,5.43796719696295
h4394,AT,scr3,electricity,dem,5.28705531171705
h4395,AT,scr3,electricity,dem,5.34630121335639
h4396,AT,scr3,electricity,dem,5.69801432811049
h4397,AT,scr3,electricity,dem,6.46404096745476
h4398,AT,scr3,electricity,dem,7.24255736089738
h4399,AT,scr3,electricity,dem,7.62320900024164
h4400,AT,scr3,electricity,dem,7.78097334450394
h4401,AT,scr3,electricity,dem,7.92610449204492
h4402,AT,scr3,electricity,dem,8.06366391827443
h4403,AT,scr3,electricity,dem,7.86727867237279
h4404,AT,scr3,electricity,dem,7.77957170515967
h4405,AT,scr3,electricity,dem,7.67134834450394
h4406,AT,scr3,electricity,dem,7.60503072155312
h4407,AT,scr3,electricity,dem,7.53442006581541
h4408,AT,scr3,electricity,dem,7.54386268876623
h4409,AT,scr3,electricity,dem,7.4876106395859
h4410,AT,scr3,electricity,dem,7.21554096745475
h4411,AT,scr3,electricity,dem,7.02137088548754
h4412,AT,scr3,electricity,dem,6.85664137729082
h4413,AT,scr3,electricity,dem,6.68167416417607
h4414,AT,scr3,electricity,dem,6.18081145925803
h4415,AT,scr3,electricity,dem,5.8703749838482
h4416,AT,scr3,electricity,dem,5.55097129532361
h4417,AT,scr3,electricity,dem,5.27209549604295
h4418,AT,scr3,electricity,dem,5.12118361079705
h4419,AT,scr3,electricity,dem,5.18042951243639
h4420,AT,scr3,electricity,dem,5.53214262719049
h4421,AT,scr3,electricity,dem,6.29816926653476
h4422,AT,scr3,electricity,dem,7.07668565997738
h4423,AT,scr3,electricity,dem,7.45733729932164
h4424,AT,scr3,electricity,dem,7.61510164358394
h4425,AT,scr3,electricity,dem,7.76023279112492
h4426,AT,scr3,electricity,dem,7.89779221735443
h4427,AT,scr3,electricity,dem,7.70140697145279
h4428,AT,scr3,electricity,dem,7.61370000423967
h4429,AT,scr3,electricity,dem,7.50547664358394
h4430,AT,scr3,electricity,dem,7.43915902063312
h4431,AT,scr3,electricity,dem,7.36854836489541
h4432,AT,scr3,electricity,dem,7.37799098784623
h4433,AT,scr3,electricity,dem,7.3217389386659
h4434,AT,scr3,electricity,dem,7.04966926653475
h4435,AT,scr3,electricity,dem,6.85549918456754
h4436,AT,scr3,electricity,dem,6.69076967637082
h4437,AT,scr3,electricity,dem,6.51580246325607
h4438,AT,scr3,electricity,dem,6.01493975833803
h4439,AT,scr3,electricity,dem,5.7045032829282
h4440,AT,scr3,electricity,dem,5.38509959440361
h4441,AT,scr3,electricity,dem,4.32877321908295
h4442,AT,scr3,electricity,dem,4.17786133383705
h4443,AT,scr3,electricity,dem,4.23710723547639
h4444,AT,scr3,electricity,dem,4.58882035023049
h4445,AT,scr3,electricity,dem,5.35484698957476
h4446,AT,scr3,electricity,dem,6.13336338301738
h4447,AT,scr3,electricity,dem,6.51401502236164
h4448,AT,scr3,electricity,dem,6.67177936662394
h4449,AT,scr3,electricity,dem,6.81691051416492
h4450,AT,scr3,electricity,dem,6.95446994039443
h4451,AT,scr3,electricity,dem,6.75808469449279
h4452,AT,scr3,electricity,dem,6.67037772727967
h4453,AT,scr3,electricity,dem,6.56215436662394
h4454,AT,scr3,electricity,dem,6.49583674367312
h4455,AT,scr3,electricity,dem,6.42522608793541
h4456,AT,scr3,electricity,dem,6.43466871088623
h4457,AT,scr3,electricity,dem,6.3784166617059
h4458,AT,scr3,electricity,dem,6.10634698957475
h4459,AT,scr3,electricity,dem,5.91217690760754
h4460,AT,scr3,electricity,dem,5.74744739941082
h4461,AT,scr3,electricity,dem,5.57248018629607
h4462,AT,scr3,electricity,dem,5.07161748137803
h4463,AT,scr3,electricity,dem,4.7611810059682
h4464,AT,scr3,electricity,dem,4.44177731744361
h4465,AT,scr3,electricity,dem,3.86891668289295
h4466,AT,scr3,electricity,dem,3.71800479764705
h4467,AT,scr3,electricity,dem,3.77725069928639
h4468,AT,scr3,electricity,dem,4.12896381404049
h4469,AT,scr3,electricity,dem,4.89499045338476
h4470,AT,scr3,electricity,dem,5.67350684682738
h4471,AT,scr3,electricity,dem,6.05415848617164
h4472,AT,scr3,electricity,dem,6.21192283043394
h4473,AT,scr3,electricity,dem,6.35705397797492
h4474,AT,scr3,electricity,dem,6.49461340420443
h4475,AT,scr3,electricity,dem,6.29822815830279
h4476,AT,scr3,electricity,dem,6.21052119108967
h4477,AT,scr3,electricity,dem,6.10229783043394
h4478,AT,scr3,electricity,dem,6.03598020748312
h4479,AT,scr3,electricity,dem,5.96536955174541
h4480,AT,scr3,electricity,dem,5.97481217469623
h4481,AT,scr3,electricity,dem,5.9185601255159
h4482,AT,scr3,electricity,dem,5.64649045338475
h4483,AT,scr3,electricity,dem,5.45232037141754
h4484,AT,scr3,electricity,dem,5.28759086322082
h4485,AT,scr3,electricity,dem,5.11262365010607
h4486,AT,scr3,electricity,dem,4.61176094518803
h4487,AT,scr3,electricity,dem,4.3013244697782
h4488,AT,scr3,electricity,dem,3.98192078125361
h4489,AT,scr3,electricity,dem,5.26634234162295
h4490,AT,scr3,electricity,dem,5.11543045637705
h4491,AT,scr3,electricity,dem,5.17467635801639
h4492,AT,scr3,electricity,dem,5.52638947277049
h4493,AT,scr3,electricity,dem,6.29241611211476
h4494,AT,scr3,electricity,dem,7.07093250555738
h4495,AT,scr3,electricity,dem,7.45158414490164
h4496,AT,scr3,electricity,dem,7.60934848916394
h4497,AT,scr3,electricity,dem,7.75447963670492
h4498,AT,scr3,electricity,dem,7.89203906293443
