timestep_4,region_1,scenario_1,technology_1,parameter,value
h4393,NL,scr5,wind,avaConv,0.0957465973646326
h4394,NL,scr5,wind,avaConv,0.161515464299591
h4395,NL,scr5,wind,avaConv,0.222260071289569
h4396,NL,scr5,wind,avaConv,0.298363483799768
h4397,NL,scr5,wind,avaConv,0.42444503751942
h4398,NL,scr5,wind,avaConv,0.582501742484667
h4399,NL,scr5,wind,avaConv,0.579004309958397
h4400,NL,scr5,wind,avaConv,0.432872437609623
h4401,NL,scr5,wind,avaConv,0.428474316255019
h4402,NL,scr5,wind,avaConv,0.547338394882261
h4403,NL,scr5,wind,avaConv,0.65626676757291
h4404,NL,scr5,wind,avaConv,0.77800912315073
h4405,NL,scr5,wind,avaConv,0.832162386921979
h4406,NL,scr5,wind,avaConv,0.84130152835373
h4407,NL,scr5,wind,avaConv,0.846260490633411
h4408,NL,scr5,wind,avaConv,0.853986254504476
h4409,NL,scr5,wind,avaConv,0.894674468000213
h4410,NL,scr5,wind,avaConv,0.883027132919836
h4411,NL,scr5,wind,avaConv,0.785618836183643
h4412,NL,scr5,wind,avaConv,0.623670416556329
h4413,NL,scr5,wind,avaConv,0.507305178945826
h4414,NL,scr5,wind,avaConv,0.478792591950436
h4415,NL,scr5,wind,avaConv,0.475215473302401
h4416,NL,scr5,wind,avaConv,0.434613718371432
h4417,NL,scr5,wind,avaConv,0.408335883289111
h4418,NL,scr5,wind,avaConv,0.333925960509367
h4419,NL,scr5,wind,avaConv,0.222194233812419
h4420,NL,scr5,wind,avaConv,0.139719371166136
h4421,NL,scr5,wind,avaConv,0.1099383934477
h4422,NL,scr5,wind,avaConv,0.120111421184303
h4423,NL,scr5,wind,avaConv,0.106249253862219
h4424,NL,scr5,wind,avaConv,0.101196261332251
h4425,NL,scr5,wind,avaConv,0.100730062306193
h4426,NL,scr5,wind,avaConv,0.111593767410674
h4427,NL,scr5,wind,avaConv,0.0981246261837922
h4428,NL,scr5,wind,avaConv,0.0813530593060071
h4429,NL,scr5,wind,avaConv,0.0556347404628627
h4430,NL,scr5,wind,avaConv,0.027781472558445
h4431,NL,scr5,wind,avaConv,0.0103742742709715
h4432,NL,scr5,wind,avaConv,0.00532836537065772
h4433,NL,scr5,wind,avaConv,0.00264209946490202
h4434,NL,scr5,wind,avaConv,0.000110952316375653
h4435,NL,scr5,wind,avaConv,0.000166408726726423
h4436,NL,scr5,wind,avaConv,0.00170177353972066
h4437,NL,scr5,wind,avaConv,0.00709607306765556
h4438,NL,scr5,wind,avaConv,0.0429345537588114
h4439,NL,scr5,wind,avaConv,0.0599795230932335
h4440,NL,scr5,wind,avaConv,0.0383785355101787
h4441,NL,scr5,wind,avaConv,0.0686792698796406
h4442,NL,scr5,wind,avaConv,0.152027887438052
h4443,NL,scr5,wind,avaConv,0.269958765469803
h4444,NL,scr5,wind,avaConv,0.382822010048935
h4445,NL,scr5,wind,avaConv,0.3922135782386
h4446,NL,scr5,wind,avaConv,0.403247219762496
h4447,NL,scr5,wind,avaConv,0.421385690483476
h4448,NL,scr5,wind,avaConv,0.403714119884426
h4449,NL,scr5,wind,avaConv,0.401446322101506
h4450,NL,scr5,wind,avaConv,0.327544344718597
h4451,NL,scr5,wind,avaConv,0.266562928435213
h4452,NL,scr5,wind,avaConv,0.210888448813634
h4453,NL,scr5,wind,avaConv,0.158807448163454
h4454,NL,scr5,wind,avaConv,0.118940378687593
h4455,NL,scr5,wind,avaConv,0.0935788181752365
