timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,CH,scr3,electricity,dem,5.90680722243989
h4394,CH,scr3,electricity,dem,6.00715968145628
h4395,CH,scr3,electricity,dem,6.00913509129235
h4396,CH,scr3,electricity,dem,5.838389189653
h4397,CH,scr3,electricity,dem,5.86143836998087
h4398,CH,scr3,electricity,dem,5.95189738637432
h4399,CH,scr3,electricity,dem,6.36715968145629
h4400,CH,scr3,electricity,dem,6.72041377981694
h4401,CH,scr3,electricity,dem,6.87993017325956
h4402,CH,scr3,electricity,dem,7.08834000932514
h4403,CH,scr3,electricity,dem,7.28756951752186
h4404,CH,scr3,electricity,dem,7.01794656670219
h4405,CH,scr3,electricity,dem,7.08954492735792
h4406,CH,scr3,electricity,dem,7.04793017325956
h4407,CH,scr3,electricity,dem,6.97903673063661
h4408,CH,scr3,electricity,dem,6.86087279621038
h4409,CH,scr3,electricity,dem,6.67561050112842
h4410,CH,scr3,electricity,dem,6.51932361588252
h4411,CH,scr3,electricity,dem,6.29314328801366
h4412,CH,scr3,electricity,dem,6.07994656670219
h4413,CH,scr3,electricity,dem,6.09724984539071
h4414,CH,scr3,electricity,dem,6.11940558309563
h4415,CH,scr3,electricity,dem,5.82356132080054
h4416,CH,scr3,electricity,dem,5.80257771424317
h4417,CH,scr3,electricity,dem,5.87074393827989
h4418,CH,scr3,electricity,dem,5.97109639729628
h4419,CH,scr3,electricity,dem,5.97307180713235
h4420,CH,scr3,electricity,dem,5.802325905493
h4421,CH,scr3,electricity,dem,5.82537508582087
h4422,CH,scr3,electricity,dem,5.91583410221432
h4423,CH,scr3,electricity,dem,6.33109639729629
h4424,CH,scr3,electricity,dem,6.68435049565694
h4425,CH,scr3,electricity,dem,6.84386688909956
h4426,CH,scr3,electricity,dem,7.05227672516514
h4427,CH,scr3,electricity,dem,7.25150623336186
h4428,CH,scr3,electricity,dem,6.98188328254219
h4429,CH,scr3,electricity,dem,7.05348164319792
h4430,CH,scr3,electricity,dem,7.01186688909956
h4431,CH,scr3,electricity,dem,6.94297344647661
h4432,CH,scr3,electricity,dem,6.82480951205038
h4433,CH,scr3,electricity,dem,6.63954721696842
h4434,CH,scr3,electricity,dem,6.48326033172252
h4435,CH,scr3,electricity,dem,6.25708000385366
h4436,CH,scr3,electricity,dem,6.04388328254219
h4437,CH,scr3,electricity,dem,6.06118656123071
h4438,CH,scr3,electricity,dem,6.08334229893563
h4439,CH,scr3,electricity,dem,5.78749803664054
h4440,CH,scr3,electricity,dem,5.76651443008317
h4441,CH,scr3,electricity,dem,5.25384140920989
h4442,CH,scr3,electricity,dem,5.35419386822628
h4443,CH,scr3,electricity,dem,5.35616927806235
h4444,CH,scr3,electricity,dem,5.185423376423
h4445,CH,scr3,electricity,dem,5.20847255675087
h4446,CH,scr3,electricity,dem,5.29893157314432
h4447,CH,scr3,electricity,dem,5.71419386822629
h4448,CH,scr3,electricity,dem,6.06744796658694
h4449,CH,scr3,electricity,dem,6.22696436002956
h4450,CH,scr3,electricity,dem,6.43537419609514
h4451,CH,scr3,electricity,dem,6.63460370429186
h4452,CH,scr3,electricity,dem,6.36498075347219
h4453,CH,scr3,electricity,dem,6.43657911412792
h4454,CH,scr3,electricity,dem,6.39496436002956
h4455,CH,scr3,electricity,dem,6.32607091740661
h4456,CH,scr3,electricity,dem,6.20790698298038
h4457,CH,scr3,electricity,dem,6.02264468789842
h4458,CH,scr3,electricity,dem,5.86635780265252
h4459,CH,scr3,electricity,dem,5.64017747478366
h4460,CH,scr3,electricity,dem,5.42698075347219
h4461,CH,scr3,electricity,dem,5.44428403216071
h4462,CH,scr3,electricity,dem,5.46643976986563
h4463,CH,scr3,electricity,dem,5.17059550757054
h4464,CH,scr3,electricity,dem,5.14961190101317
h4465,CH,scr3,electricity,dem,5.11366267400989
h4466,CH,scr3,electricity,dem,5.21401513302628
h4467,CH,scr3,electricity,dem,5.21599054286235
h4468,CH,scr3,electricity,dem,5.045244641223
h4469,CH,scr3,electricity,dem,5.06829382155087
h4470,CH,scr3,electricity,dem,5.15875283794432
h4471,CH,scr3,electricity,dem,5.57401513302629
h4472,CH,scr3,electricity,dem,5.92726923138694
h4473,CH,scr3,electricity,dem,6.08678562482956
h4474,CH,scr3,electricity,dem,6.29519546089514
h4475,CH,scr3,electricity,dem,6.49442496909186
h4476,CH,scr3,electricity,dem,6.22480201827219
h4477,CH,scr3,electricity,dem,6.29640037892792
h4478,CH,scr3,electricity,dem,6.25478562482956
h4479,CH,scr3,electricity,dem,6.18589218220661
h4480,CH,scr3,electricity,dem,6.06772824778038
h4481,CH,scr3,electricity,dem,5.88246595269842
h4482,CH,scr3,electricity,dem,5.72617906745252
h4483,CH,scr3,electricity,dem,5.49999873958366
h4484,CH,scr3,electricity,dem,5.28680201827219
h4485,CH,scr3,electricity,dem,5.30410529696071
h4486,CH,scr3,electricity,dem,5.32626103466563
h4487,CH,scr3,electricity,dem,5.03041677237054
h4488,CH,scr3,electricity,dem,5.00943316581317
h4489,CH,scr3,electricity,dem,5.98228234373989
h4490,CH,scr3,electricity,dem,6.08263480275628
h4491,CH,scr3,electricity,dem,6.08461021259235
h4492,CH,scr3,electricity,dem,5.913864310953
h4493,CH,scr3,electricity,dem,5.93691349128087
h4494,CH,scr3,electricity,dem,6.02737250767432
h4495,CH,scr3,electricity,dem,6.44263480275629
h4496,CH,scr3,electricity,dem,6.79588890111694
h4497,CH,scr3,electricity,dem,6.95540529455956
h4498,CH,scr3,electricity,dem,7.16381513062514
h4499,CH,scr3,electricity,dem,7.36304463882186
h4500,CH,scr3,electricity,dem,7.09342168800219
h4501,CH,scr3,electricity,dem,7.16502004865792
h4502,CH,scr3,electricity,dem,7.12340529455956
h4503,CH,scr3,electricity,dem,7.05451185193661
h4504,CH,scr3,electricity,dem,6.93634791751038
h4505,CH,scr3,electricity,dem,6.75108562242842
h4506,CH,scr3,electricity,dem,6.59479873718252
h4507,CH,scr3,electricity,dem,6.36861840931366
h4508,CH,scr3,electricity,dem,6.15542168800219
h4509,CH,scr3,electricity,dem,6.17272496669071
h4510,CH,scr3,electricity,dem,6.19488070439563
h4511,CH,scr3,electricity,dem,5.89903644210054
h4512,CH,scr3,electricity,dem,5.87805283554317
h4513,CH,scr3,electricity,dem,6.12032239804989
h4514,CH,scr3,electricity,dem,6.22067485706628
h4515,CH,scr3,electricity,dem,6.22265026690235
h4516,CH,scr3,electricity,dem,6.051904365263
h4517,CH,scr3,electricity,dem,6.07495354559087
h4518,CH,scr3,electricity,dem,6.16541256198432
h4519,CH,scr3,electricity,dem,6.58067485706629
h4520,CH,scr3,electricity,dem,6.93392895542694
h4521,CH,scr3,electricity,dem,7.09344534886956
h4522,CH,scr3,electricity,dem,7.30185518493514
h4523,CH,scr3,electricity,dem,7.50108469313186
h4524,CH,scr3,electricity,dem,7.23146174231219
h4525,CH,scr3,electricity,dem,7.30306010296792
h4526,CH,scr3,electricity,dem,7.26144534886956
h4527,CH,scr3,electricity,dem,7.19255190624661
h4528,CH,scr3,electricity,dem,7.07438797182038
h4529,CH,scr3,electricity,dem,6.88912567673842
h4530,CH,scr3,electricity,dem,6.73283879149252
h4531,CH,scr3,electricity,dem,6.50665846362366
h4532,CH,scr3,electricity,dem,6.29346174231219
h4533,CH,scr3,electricity,dem,6.31076502100071
h4534,CH,scr3,electricity,dem,6.33292075870563
h4535,CH,scr3,electricity,dem,6.03707649641055
h4536,CH,scr3,electricity,dem,6.01609288985317
h4537,CH,scr3,electricity,dem,5.95434924642989
h4538,CH,scr3,electricity,dem,6.05470170544628
h4539,CH,scr3,electricity,dem,6.05667711528235
h4540,CH,scr3,electricity,dem,5.885931213643
h4541,CH,scr3,electricity,dem,5.90898039397087
h4542,CH,scr3,electricity,dem,5.99943941036432
h4543,CH,scr3,electricity,dem,6.41470170544629
h4544,CH,scr3,electricity,dem,6.76795580380694
h4545,CH,scr3,electricity,dem,6.92747219724956
h4546,CH,scr3,electricity,dem,7.13588203331514
h4547,CH,scr3,electricity,dem,7.33511154151186
h4548,CH,scr3,electricity,dem,7.06548859069219
h4549,CH,scr3,electricity,dem,7.13708695134792
h4550,CH,scr3,electricity,dem,7.09547219724956
h4551,CH,scr3,electricity,dem,7.02657875462661
h4552,CH,scr3,electricity,dem,6.90841482020038
h4553,CH,scr3,electricity,dem,6.72315252511842
h4554,CH,scr3,electricity,dem,6.56686563987252
h4555,CH,scr3,electricity,dem,6.34068531200366
h4556,CH,scr3,electricity,dem,6.12748859069219
h4557,CH,scr3,electricity,dem,6.14479186938071
h4558,CH,scr3,electricity,dem,6.16694760708563
h4559,CH,scr3,electricity,dem,5.87110334479054
h4560,CH,scr3,electricity,dem,5.85011973823317
h4561,CH,scr3,electricity,dem,5.90680722243989
h4562,CH,scr3,electricity,dem,6.00715968145628
h4563,CH,scr3,electricity,dem,6.00913509129235
h4564,CH,scr3,electricity,dem,5.838389189653
h4565,CH,scr3,electricity,dem,5.86143836998087
h4566,CH,scr3,electricity,dem,5.95189738637432
h4567,CH,scr3,electricity,dem,6.36715968145629
h4568,CH,scr3,electricity,dem,6.72041377981694
h4569,CH,scr3,electricity,dem,6.87993017325956
h4570,CH,scr3,electricity,dem,7.08834000932514
h4571,CH,scr3,electricity,dem,7.28756951752186
h4572,CH,scr3,electricity,dem,7.01794656670219
h4573,CH,scr3,electricity,dem,7.08954492735792
h4574,CH,scr3,electricity,dem,7.04793017325956
h4575,CH,scr3,electricity,dem,6.97903673063661
h4576,CH,scr3,electricity,dem,6.86087279621038
h4577,CH,scr3,electricity,dem,6.67561050112842
h4578,CH,scr3,electricity,dem,6.51932361588252
h4579,CH,scr3,electricity,dem,6.29314328801366
h4580,CH,scr3,electricity,dem,6.07994656670219
h4581,CH,scr3,electricity,dem,6.09724984539071
h4582,CH,scr3,electricity,dem,6.11940558309563
h4583,CH,scr3,electricity,dem,5.82356132080054
h4584,CH,scr3,electricity,dem,5.80257771424317
h4585,CH,scr3,electricity,dem,5.80612405569989
h4586,CH,scr3,electricity,dem,5.90647651471628
h4587,CH,scr3,electricity,dem,5.90845192455235
h4588,CH,scr3,electricity,dem,5.737706022913
h4589,CH,scr3,electricity,dem,5.76075520324087
h4590,CH,scr3,electricity,dem,5.85121421963432
h4591,CH,scr3,electricity,dem,6.26647651471629
h4592,CH,scr3,electricity,dem,6.61973061307694
h4593,CH,scr3,electricity,dem,6.77924700651956
h4594,CH,scr3,electricity,dem,6.98765684258514
h4595,CH,scr3,electricity,dem,7.18688635078186
h4596,CH,scr3,electricity,dem,6.91726339996219
h4597,CH,scr3,electricity,dem,6.98886176061792
h4598,CH,scr3,electricity,dem,6.94724700651956
h4599,CH,scr3,electricity,dem,6.87835356389661
h4600,CH,scr3,electricity,dem,6.76018962947038
h4601,CH,scr3,electricity,dem,6.57492733438842
h4602,CH,scr3,electricity,dem,6.41864044914252
h4603,CH,scr3,electricity,dem,6.19246012127366
h4604,CH,scr3,electricity,dem,5.97926339996219
h4605,CH,scr3,electricity,dem,5.99656667865071
h4606,CH,scr3,electricity,dem,6.01872241635563
h4607,CH,scr3,electricity,dem,5.72287815406054
h4608,CH,scr3,electricity,dem,5.70189454750317
h4609,CH,scr3,electricity,dem,5.33518385798989
h4610,CH,scr3,electricity,dem,5.43553631700628
h4611,CH,scr3,electricity,dem,5.43751172684235
h4612,CH,scr3,electricity,dem,5.266765825203
h4613,CH,scr3,electricity,dem,5.28981500553087
h4614,CH,scr3,electricity,dem,5.38027402192432
