timestep_4,region_1,scenario_1,carrier_1,parameter,value
h2209,DE,scr1,electricity,dem,45.488427863422
h2210,DE,scr1,electricity,dem,45.4592946216637
h2211,DE,scr1,electricity,dem,46.3693124788066
h2212,DE,scr1,electricity,dem,48.3264361051802
h2213,DE,scr1,electricity,dem,52.6592753908945
h2214,DE,scr1,electricity,dem,57.3913674238615
h2215,DE,scr1,electricity,dem,60.9034374788066
h2216,DE,scr1,electricity,dem,62.8788275886967
h2217,DE,scr1,electricity,dem,64.371221819466
h2218,DE,scr1,electricity,dem,65.7676146766088
h2219,DE,scr1,electricity,dem,65.7464786875978
h2220,DE,scr1,electricity,dem,64.7154264897956
h2221,DE,scr1,electricity,dem,63.3089374788066
h2222,DE,scr1,electricity,dem,62.1262492919934
h2223,DE,scr1,electricity,dem,61.0650322590264
h2224,DE,scr1,electricity,dem,60.7077905007846
h2225,DE,scr1,electricity,dem,61.021916874411
h2226,DE,scr1,electricity,dem,61.5541490172682
h2227,DE,scr1,electricity,dem,60.9521600062791
h2228,DE,scr1,electricity,dem,58.7278275886967
h2229,DE,scr1,electricity,dem,55.9787122040813
h2230,DE,scr1,electricity,dem,52.4170926985868
h2231,DE,scr1,electricity,dem,48.9525803359494
h2232,DE,scr1,electricity,dem,46.6611723689165
h2233,DE,scr1,electricity,dem,37.865076797322
h2234,DE,scr1,electricity,dem,37.8359435555637
h2235,DE,scr1,electricity,dem,38.7459614127066
h2236,DE,scr1,electricity,dem,40.7030850390802
h2237,DE,scr1,electricity,dem,45.0359243247945
h2238,DE,scr1,electricity,dem,49.7680163577615
h2239,DE,scr1,electricity,dem,53.2800864127066
h2240,DE,scr1,electricity,dem,55.2554765225967
h2241,DE,scr1,electricity,dem,56.747870753366
h2242,DE,scr1,electricity,dem,58.1442636105088
h2243,DE,scr1,electricity,dem,58.1231276214978
h2244,DE,scr1,electricity,dem,57.0920754236956
h2245,DE,scr1,electricity,dem,55.6855864127066
h2246,DE,scr1,electricity,dem,54.5028982258934
h2247,DE,scr1,electricity,dem,53.4416811929264
h2248,DE,scr1,electricity,dem,53.0844394346846
h2249,DE,scr1,electricity,dem,53.398565808311
h2250,DE,scr1,electricity,dem,53.9307979511682
h2251,DE,scr1,electricity,dem,53.3288089401791
h2252,DE,scr1,electricity,dem,51.1044765225967
h2253,DE,scr1,electricity,dem,48.3553611379813
h2254,DE,scr1,electricity,dem,44.7937416324868
h2255,DE,scr1,electricity,dem,41.3292292698494
h2256,DE,scr1,electricity,dem,39.0378213028165
h2257,DE,scr1,electricity,dem,34.175723859022
h2258,DE,scr1,electricity,dem,34.1465906172637
h2259,DE,scr1,electricity,dem,35.0566084744066
h2260,DE,scr1,electricity,dem,37.0137321007802
h2261,DE,scr1,electricity,dem,41.3465713864945
h2262,DE,scr1,electricity,dem,46.0786634194615
h2263,DE,scr1,electricity,dem,49.5907334744066
h2264,DE,scr1,electricity,dem,51.5661235842967
h2265,DE,scr1,electricity,dem,53.058517815066
h2266,DE,scr1,electricity,dem,54.4549106722088
h2267,DE,scr1,electricity,dem,54.4337746831978
h2268,DE,scr1,electricity,dem,53.4027224853956
h2269,DE,scr1,electricity,dem,51.9962334744066
h2270,DE,scr1,electricity,dem,50.8135452875934
h2271,DE,scr1,electricity,dem,49.7523282546264
h2272,DE,scr1,electricity,dem,49.3950864963846
h2273,DE,scr1,electricity,dem,49.709212870011
h2274,DE,scr1,electricity,dem,50.2414450128682
h2275,DE,scr1,electricity,dem,49.6394560018791
h2276,DE,scr1,electricity,dem,47.4151235842967
h2277,DE,scr1,electricity,dem,44.6660081996813
h2278,DE,scr1,electricity,dem,41.1043886941868
h2279,DE,scr1,electricity,dem,37.6398763315494
h2280,DE,scr1,electricity,dem,35.3484683645165
h2281,DE,scr1,electricity,dem,45.964034767722
h2282,DE,scr1,electricity,dem,45.9349015259637
h2283,DE,scr1,electricity,dem,46.8449193831066
h2284,DE,scr1,electricity,dem,48.8020430094802
h2285,DE,scr1,electricity,dem,53.1348822951945
h2286,DE,scr1,electricity,dem,57.8669743281615
h2287,DE,scr1,electricity,dem,61.3790443831066
h2288,DE,scr1,electricity,dem,63.3544344929967
h2289,DE,scr1,electricity,dem,64.846828723766
h2290,DE,scr1,electricity,dem,66.2432215809088
h2291,DE,scr1,electricity,dem,66.2220855918978
h2292,DE,scr1,electricity,dem,65.1910333940956
h2293,DE,scr1,electricity,dem,63.7845443831066
h2294,DE,scr1,electricity,dem,62.6018561962934
h2295,DE,scr1,electricity,dem,61.5406391633264
h2296,DE,scr1,electricity,dem,61.1833974050846
h2297,DE,scr1,electricity,dem,61.497523778711
h2298,DE,scr1,electricity,dem,62.0297559215682
h2299,DE,scr1,electricity,dem,61.4277669105791
h2300,DE,scr1,electricity,dem,59.2034344929967
h2301,DE,scr1,electricity,dem,56.4543191083813
h2302,DE,scr1,electricity,dem,52.8926996028868
h2303,DE,scr1,electricity,dem,49.4281872402494
h2304,DE,scr1,electricity,dem,47.1367792732165
h2305,DE,scr1,electricity,dem,48.034922176022
h2306,DE,scr1,electricity,dem,48.0057889342637
h2307,DE,scr1,electricity,dem,48.9158067914066
h2308,DE,scr1,electricity,dem,50.8729304177802
h2309,DE,scr1,electricity,dem,55.2057697034945
h2310,DE,scr1,electricity,dem,59.9378617364615
h2311,DE,scr1,electricity,dem,63.4499317914066
h2312,DE,scr1,electricity,dem,65.4253219012967
h2313,DE,scr1,electricity,dem,66.917716132066
h2314,DE,scr1,electricity,dem,68.3141089892088
h2315,DE,scr1,electricity,dem,68.2929730001978
h2316,DE,scr1,electricity,dem,67.2619208023956
h2317,DE,scr1,electricity,dem,65.8554317914066
h2318,DE,scr1,electricity,dem,64.6727436045934
h2319,DE,scr1,electricity,dem,63.6115265716264
h2320,DE,scr1,electricity,dem,63.2542848133846
h2321,DE,scr1,electricity,dem,63.568411187011
h2322,DE,scr1,electricity,dem,64.1006433298682
h2323,DE,scr1,electricity,dem,63.4986543188791
h2324,DE,scr1,electricity,dem,61.2743219012967
h2325,DE,scr1,electricity,dem,58.5252065166813
h2326,DE,scr1,electricity,dem,54.9635870111868
h2327,DE,scr1,electricity,dem,51.4990746485495
h2328,DE,scr1,electricity,dem,49.2076666815165
h2329,DE,scr1,electricity,dem,48.770699156122
h2330,DE,scr1,electricity,dem,48.7415659143637
h2331,DE,scr1,electricity,dem,49.6515837715066
h2332,DE,scr1,electricity,dem,51.6087073978802
h2333,DE,scr1,electricity,dem,55.9415466835945
h2334,DE,scr1,electricity,dem,60.6736387165615
h2335,DE,scr1,electricity,dem,64.1857087715066
h2336,DE,scr1,electricity,dem,66.1610988813967
h2337,DE,scr1,electricity,dem,67.653493112166
h2338,DE,scr1,electricity,dem,69.0498859693088
h2339,DE,scr1,electricity,dem,69.0287499802978
h2340,DE,scr1,electricity,dem,67.9976977824956
h2341,DE,scr1,electricity,dem,66.5912087715066
h2342,DE,scr1,electricity,dem,65.4085205846934
h2343,DE,scr1,electricity,dem,64.3473035517264
h2344,DE,scr1,electricity,dem,63.9900617934846
h2345,DE,scr1,electricity,dem,64.304188167111
h2346,DE,scr1,electricity,dem,64.8364203099682
h2347,DE,scr1,electricity,dem,64.2344312989791
h2348,DE,scr1,electricity,dem,62.0100988813967
h2349,DE,scr1,electricity,dem,59.2609834967813
