timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,AT,scr1,electricity,dem,7.68393095623729
h0002,AT,scr1,electricity,dem,7.53967134085267
h0003,AT,scr1,electricity,dem,7.38873864854498
h0004,AT,scr1,electricity,dem,7.480227659534
h0005,AT,scr1,electricity,dem,7.97836364854498
h0006,AT,scr1,electricity,dem,8.7261960661274
h0007,AT,scr1,electricity,dem,9.57966172546806
h0008,AT,scr1,electricity,dem,9.93371254964388
h0009,AT,scr1,electricity,dem,10.0920161210725
h0010,AT,scr1,electricity,dem,10.1744130990944
h0011,AT,scr1,electricity,dem,10.1804501870065
h0012,AT,scr1,electricity,dem,9.97332381338015
h0013,AT,scr1,electricity,dem,9.84715897821531
h0014,AT,scr1,electricity,dem,9.7475243628307
h0015,AT,scr1,electricity,dem,9.74726062656696
h0016,AT,scr1,electricity,dem,9.93430732986366
h0017,AT,scr1,electricity,dem,10.2780257364571
h0018,AT,scr1,electricity,dem,10.2589323298637
h0019,AT,scr1,electricity,dem,9.7705971650285
h0020,AT,scr1,electricity,dem,9.27639249469883
h0021,AT,scr1,electricity,dem,8.76480183535817
h0022,AT,scr1,electricity,dem,8.7068677694241
h0023,AT,scr1,electricity,dem,8.26213013206146
h0024,AT,scr1,electricity,dem,7.94058342876476
h0025,AT,scr1,electricity,dem,7.07918086563729
h0026,AT,scr1,electricity,dem,6.93492125025267
h0027,AT,scr1,electricity,dem,6.78398855794498
h0028,AT,scr1,electricity,dem,6.87547756893399
h0029,AT,scr1,electricity,dem,7.37361355794498
h0030,AT,scr1,electricity,dem,8.1214459755274
h0031,AT,scr1,electricity,dem,8.97491163486806
h0032,AT,scr1,electricity,dem,9.32896245904388
h0033,AT,scr1,electricity,dem,9.48726603047245
h0034,AT,scr1,electricity,dem,9.56966300849443
h0035,AT,scr1,electricity,dem,9.57570009640652
h0036,AT,scr1,electricity,dem,9.36857372278015
h0037,AT,scr1,electricity,dem,9.24240888761531
h0038,AT,scr1,electricity,dem,9.14277427223069
h0039,AT,scr1,electricity,dem,9.14251053596696
h0040,AT,scr1,electricity,dem,9.32955723926366
h0041,AT,scr1,electricity,dem,9.67327564585707
h0042,AT,scr1,electricity,dem,9.65418223926366
h0043,AT,scr1,electricity,dem,9.1658470744285
h0044,AT,scr1,electricity,dem,8.67164240409883
h0045,AT,scr1,electricity,dem,8.16005174475817
h0046,AT,scr1,electricity,dem,8.1021176788241
h0047,AT,scr1,electricity,dem,7.65738004146146
h0048,AT,scr1,electricity,dem,7.33583333816476
h0049,AT,scr1,electricity,dem,6.51871170652729
h0050,AT,scr1,electricity,dem,6.37445209114267
h0051,AT,scr1,electricity,dem,6.22351939883498
h0052,AT,scr1,electricity,dem,6.31500840982399
h0053,AT,scr1,electricity,dem,6.81314439883498
h0054,AT,scr1,electricity,dem,7.5609768164174
h0055,AT,scr1,electricity,dem,8.41444247575806
h0056,AT,scr1,electricity,dem,8.76849329993388
h0057,AT,scr1,electricity,dem,8.92679687136246
h0058,AT,scr1,electricity,dem,9.00919384938443
h0059,AT,scr1,electricity,dem,9.01523093729652
h0060,AT,scr1,electricity,dem,8.80810456367015
h0061,AT,scr1,electricity,dem,8.68193972850531
h0062,AT,scr1,electricity,dem,8.5823051131207
h0063,AT,scr1,electricity,dem,8.58204137685696
h0064,AT,scr1,electricity,dem,8.76908808015366
h0065,AT,scr1,electricity,dem,9.11280648674707
h0066,AT,scr1,electricity,dem,9.09371308015366
h0067,AT,scr1,electricity,dem,8.6053779153185
h0068,AT,scr1,electricity,dem,8.11117324498883
h0069,AT,scr1,electricity,dem,7.59958258564817
h0070,AT,scr1,electricity,dem,7.5416485197141
h0071,AT,scr1,electricity,dem,7.09691088235146
h0072,AT,scr1,electricity,dem,6.77536417905476
h0073,AT,scr1,electricity,dem,7.68230875664729
h0074,AT,scr1,electricity,dem,7.53804914126267
h0075,AT,scr1,electricity,dem,7.38711644895498
h0076,AT,scr1,electricity,dem,7.47860545994399
h0077,AT,scr1,electricity,dem,7.97674144895498
h0078,AT,scr1,electricity,dem,8.7245738665374
h0079,AT,scr1,electricity,dem,9.57803952587806
h0080,AT,scr1,electricity,dem,9.93209035005388
h0081,AT,scr1,electricity,dem,10.0903939214825
h0082,AT,scr1,electricity,dem,10.1727908995044
h0083,AT,scr1,electricity,dem,10.1788279874165
h0084,AT,scr1,electricity,dem,9.97170161379015
h0085,AT,scr1,electricity,dem,9.84553677862531
h0086,AT,scr1,electricity,dem,9.74590216324069
h0087,AT,scr1,electricity,dem,9.74563842697696
h0088,AT,scr1,electricity,dem,9.93268513027366
h0089,AT,scr1,electricity,dem,10.2764035368671
h0090,AT,scr1,electricity,dem,10.2573101302737
h0091,AT,scr1,electricity,dem,9.7689749654385
h0092,AT,scr1,electricity,dem,9.27477029510883
h0093,AT,scr1,electricity,dem,8.76317963576817
h0094,AT,scr1,electricity,dem,8.7052455698341
h0095,AT,scr1,electricity,dem,8.26050793247146
h0096,AT,scr1,electricity,dem,7.93896122917476
h0097,AT,scr1,electricity,dem,7.57306720507729
h0098,AT,scr1,electricity,dem,7.42880758969267
h0099,AT,scr1,electricity,dem,7.27787489738498
h0100,AT,scr1,electricity,dem,7.369363908374
h0101,AT,scr1,electricity,dem,7.86749989738498
h0102,AT,scr1,electricity,dem,8.6153323149674
h0103,AT,scr1,electricity,dem,9.46879797430806
h0104,AT,scr1,electricity,dem,9.82284879848388
h0105,AT,scr1,electricity,dem,9.98115236991246
h0106,AT,scr1,electricity,dem,10.0635493479344
h0107,AT,scr1,electricity,dem,10.0695864358465
h0108,AT,scr1,electricity,dem,9.86246006222015
h0109,AT,scr1,electricity,dem,9.73629522705531
h0110,AT,scr1,electricity,dem,9.6366606116707
h0111,AT,scr1,electricity,dem,9.63639687540696
h0112,AT,scr1,electricity,dem,9.82344357870366
h0113,AT,scr1,electricity,dem,10.1671619852971
h0114,AT,scr1,electricity,dem,10.1480685787037
h0115,AT,scr1,electricity,dem,9.6597334138685
h0116,AT,scr1,electricity,dem,9.16552874353883
h0117,AT,scr1,electricity,dem,8.65393808419817
h0118,AT,scr1,electricity,dem,8.5960040182641
h0119,AT,scr1,electricity,dem,8.15126638090146
h0120,AT,scr1,electricity,dem,7.82971967760476
h0121,AT,scr1,electricity,dem,7.16544779624729
h0122,AT,scr1,electricity,dem,7.02118818086268
h0123,AT,scr1,electricity,dem,6.87025548855498
h0124,AT,scr1,electricity,dem,6.961744499544
h0125,AT,scr1,electricity,dem,7.45988048855498
h0126,AT,scr1,electricity,dem,8.2077129061374
h0127,AT,scr1,electricity,dem,9.06117856547806
h0128,AT,scr1,electricity,dem,9.41522938965388
h0129,AT,scr1,electricity,dem,9.57353296108246
h0130,AT,scr1,electricity,dem,9.65592993910443
h0131,AT,scr1,electricity,dem,9.66196702701652
h0132,AT,scr1,electricity,dem,9.45484065339015
h0133,AT,scr1,electricity,dem,9.32867581822531
h0134,AT,scr1,electricity,dem,9.2290412028407
h0135,AT,scr1,electricity,dem,9.22877746657696
h0136,AT,scr1,electricity,dem,9.41582416987366
h0137,AT,scr1,electricity,dem,9.75954257646707
h0138,AT,scr1,electricity,dem,9.74044916987366
h0139,AT,scr1,electricity,dem,9.2521140050385
h0140,AT,scr1,electricity,dem,8.75790933470883
h0141,AT,scr1,electricity,dem,8.24631867536817
h0142,AT,scr1,electricity,dem,8.1883846094341
h0143,AT,scr1,electricity,dem,7.74364697207146
h0144,AT,scr1,electricity,dem,7.42210026877476
h0145,AT,scr1,electricity,dem,6.71610202392729
h0146,AT,scr1,electricity,dem,6.57184240854267
h0147,AT,scr1,electricity,dem,6.42090971623498
h0148,AT,scr1,electricity,dem,6.51239872722399
h0149,AT,scr1,electricity,dem,7.01053471623498
h0150,AT,scr1,electricity,dem,7.7583671338174
h0151,AT,scr1,electricity,dem,8.61183279315806
h0152,AT,scr1,electricity,dem,8.96588361733388
h0153,AT,scr1,electricity,dem,9.12418718876246
