timestep_4,region_1,scenario_1,carrier_1,parameter,value
h6577,BE,scr2,electricity,dem,8.24213743587716
h6578,BE,scr2,electricity,dem,8.08785669817224
h6579,BE,scr2,electricity,dem,8.07934337850011
h6580,BE,scr2,electricity,dem,8.3198607965329
h6581,BE,scr2,electricity,dem,8.94346325554929
h6582,BE,scr2,electricity,dem,9.70235567358207
h6583,BE,scr2,electricity,dem,10.2031497309591
h6584,BE,scr2,electricity,dem,10.5192142801395
h6585,BE,scr2,electricity,dem,10.713386411287
h6586,BE,scr2,electricity,dem,10.8464571080083
h6587,BE,scr2,electricity,dem,10.7533966571886
h6588,BE,scr2,electricity,dem,10.6248935834181
h6589,BE,scr2,electricity,dem,10.4865370260411
h6590,BE,scr2,electricity,dem,10.382705058828
h6591,BE,scr2,electricity,dem,10.348624116205
h6592,BE,scr2,electricity,dem,10.4464386653854
h6593,BE,scr2,electricity,dem,10.6599888703034
h6594,BE,scr2,electricity,dem,10.6733556735821
h6595,BE,scr2,electricity,dem,10.4424263703034
h6596,BE,scr2,electricity,dem,10.0835954276804
h6597,BE,scr2,electricity,dem,9.80862411620503
h6598,BE,scr2,electricity,dem,9.51057186210667
h6599,BE,scr2,electricity,dem,9.04067841948371
h6600,BE,scr2,electricity,dem,8.58878907522142
h6601,BE,scr2,electricity,dem,8.44944683313716
h6602,BE,scr2,electricity,dem,8.29516609543224
h6603,BE,scr2,electricity,dem,8.28665277576011
h6604,BE,scr2,electricity,dem,8.5271701937929
h6605,BE,scr2,electricity,dem,9.15077265280929
h6606,BE,scr2,electricity,dem,9.90966507084208
h6607,BE,scr2,electricity,dem,10.4104591282191
h6608,BE,scr2,electricity,dem,10.7265236773995
h6609,BE,scr2,electricity,dem,10.920695808547
h6610,BE,scr2,electricity,dem,11.0537665052683
h6611,BE,scr2,electricity,dem,10.9607060544486
h6612,BE,scr2,electricity,dem,10.8322029806781
h6613,BE,scr2,electricity,dem,10.6938464233011
h6614,BE,scr2,electricity,dem,10.590014456088
h6615,BE,scr2,electricity,dem,10.555933513465
h6616,BE,scr2,electricity,dem,10.6537480626454
h6617,BE,scr2,electricity,dem,10.8672982675634
h6618,BE,scr2,electricity,dem,10.8806650708421
h6619,BE,scr2,electricity,dem,10.6497357675634
h6620,BE,scr2,electricity,dem,10.2909048249404
h6621,BE,scr2,electricity,dem,10.015933513465
h6622,BE,scr2,electricity,dem,9.71788125936667
h6623,BE,scr2,electricity,dem,9.24798781674371
h6624,BE,scr2,electricity,dem,8.79609847248142
h6625,BE,scr2,electricity,dem,8.45111121293716
h6626,BE,scr2,electricity,dem,8.29683047523224
h6627,BE,scr2,electricity,dem,8.28831715556011
h6628,BE,scr2,electricity,dem,8.5288345735929
h6629,BE,scr2,electricity,dem,9.15243703260929
h6630,BE,scr2,electricity,dem,9.91132945064208
h6631,BE,scr2,electricity,dem,10.4121235080191
h6632,BE,scr2,electricity,dem,10.7281880571995
h6633,BE,scr2,electricity,dem,10.922360188347
h6634,BE,scr2,electricity,dem,11.0554308850683
h6635,BE,scr2,electricity,dem,10.9623704342486
h6636,BE,scr2,electricity,dem,10.8338673604781
h6637,BE,scr2,electricity,dem,10.6955108031011
h6638,BE,scr2,electricity,dem,10.591678835888
h6639,BE,scr2,electricity,dem,10.557597893265
h6640,BE,scr2,electricity,dem,10.6554124424454
h6641,BE,scr2,electricity,dem,10.8689626473634
h6642,BE,scr2,electricity,dem,10.8823294506421
h6643,BE,scr2,electricity,dem,10.6514001473634
h6644,BE,scr2,electricity,dem,10.2925692047404
h6645,BE,scr2,electricity,dem,10.017597893265
h6646,BE,scr2,electricity,dem,9.71954563916667
h6647,BE,scr2,electricity,dem,9.24965219654371
h6648,BE,scr2,electricity,dem,8.79776285228142
h6649,BE,scr2,electricity,dem,8.50710897203716
h6650,BE,scr2,electricity,dem,8.35282823433224
h6651,BE,scr2,electricity,dem,8.34431491466011
h6652,BE,scr2,electricity,dem,8.5848323326929
h6653,BE,scr2,electricity,dem,9.20843479170929
h6654,BE,scr2,electricity,dem,9.96732720974208
h6655,BE,scr2,electricity,dem,10.4681212671191
h6656,BE,scr2,electricity,dem,10.7841858162995
h6657,BE,scr2,electricity,dem,10.978357947447
h6658,BE,scr2,electricity,dem,11.1114286441683
h6659,BE,scr2,electricity,dem,11.0183681933486
h6660,BE,scr2,electricity,dem,10.8898651195781
h6661,BE,scr2,electricity,dem,10.7515085622011
h6662,BE,scr2,electricity,dem,10.647676594988
h6663,BE,scr2,electricity,dem,10.613595652365
h6664,BE,scr2,electricity,dem,10.7114102015454
h6665,BE,scr2,electricity,dem,10.9249604064634
h6666,BE,scr2,electricity,dem,10.9383272097421
h6667,BE,scr2,electricity,dem,10.7073979064634
h6668,BE,scr2,electricity,dem,10.3485669638404
h6669,BE,scr2,electricity,dem,10.073595652365
h6670,BE,scr2,electricity,dem,9.77554339826667
h6671,BE,scr2,electricity,dem,9.30564995564371
h6672,BE,scr2,electricity,dem,8.85376061138142
h6673,BE,scr2,electricity,dem,8.70797561993716
h6674,BE,scr2,electricity,dem,8.55369488223224
h6675,BE,scr2,electricity,dem,8.54518156256011
h6676,BE,scr2,electricity,dem,8.7856989805929
h6677,BE,scr2,electricity,dem,9.40930143960929
h6678,BE,scr2,electricity,dem,10.1681938576421
h6679,BE,scr2,electricity,dem,10.6689879150191
h6680,BE,scr2,electricity,dem,10.9850524641995
h6681,BE,scr2,electricity,dem,11.179224595347
h6682,BE,scr2,electricity,dem,11.3122952920683
h6683,BE,scr2,electricity,dem,11.2192348412486
h6684,BE,scr2,electricity,dem,11.0907317674781
h6685,BE,scr2,electricity,dem,10.9523752101011
h6686,BE,scr2,electricity,dem,10.848543242888
h6687,BE,scr2,electricity,dem,10.814462300265
h6688,BE,scr2,electricity,dem,10.9122768494454
h6689,BE,scr2,electricity,dem,11.1258270543634
h6690,BE,scr2,electricity,dem,11.1391938576421
h6691,BE,scr2,electricity,dem,10.9082645543634
h6692,BE,scr2,electricity,dem,10.5494336117404
h6693,BE,scr2,electricity,dem,10.274462300265
h6694,BE,scr2,electricity,dem,9.97641004616667
h6695,BE,scr2,electricity,dem,9.50651660354371
h6696,BE,scr2,electricity,dem,9.05462725928142
h6697,BE,scr2,electricity,dem,7.84180888777716
h6698,BE,scr2,electricity,dem,7.68752815007224
h6699,BE,scr2,electricity,dem,7.67901483040011
h6700,BE,scr2,electricity,dem,7.9195322484329
h6701,BE,scr2,electricity,dem,8.54313470744929
h6702,BE,scr2,electricity,dem,9.30202712548208
h6703,BE,scr2,electricity,dem,9.80282118285912
h6704,BE,scr2,electricity,dem,10.1188857320395
h6705,BE,scr2,electricity,dem,10.313057863187
h6706,BE,scr2,electricity,dem,10.4461285599083
h6707,BE,scr2,electricity,dem,10.3530681090886
h6708,BE,scr2,electricity,dem,10.2245650353181
h6709,BE,scr2,electricity,dem,10.0862084779411
h6710,BE,scr2,electricity,dem,9.98237651072798
h6711,BE,scr2,electricity,dem,9.94829556810503
h6712,BE,scr2,electricity,dem,10.0461101172854
h6713,BE,scr2,electricity,dem,10.2596603222034
h6714,BE,scr2,electricity,dem,10.2730271254821
h6715,BE,scr2,electricity,dem,10.0420978222034
h6716,BE,scr2,electricity,dem,9.68326687958043
h6717,BE,scr2,electricity,dem,9.40829556810503
h6718,BE,scr2,electricity,dem,9.11024331400667
h6719,BE,scr2,electricity,dem,8.64034987138371
h6720,BE,scr2,electricity,dem,8.18846052712142
h6721,BE,scr2,electricity,dem,7.26351659694716
h6722,BE,scr2,electricity,dem,7.10923585924224
h6723,BE,scr2,electricity,dem,7.10072253957011
h6724,BE,scr2,electricity,dem,7.3412399576029
h6725,BE,scr2,electricity,dem,7.96484241661929
h6726,BE,scr2,electricity,dem,8.72373483465208
h6727,BE,scr2,electricity,dem,9.22452889202913
h6728,BE,scr2,electricity,dem,9.54059344120946
h6729,BE,scr2,electricity,dem,9.734765572357
h6730,BE,scr2,electricity,dem,9.86783626907831
h6731,BE,scr2,electricity,dem,9.77477581825864
h6732,BE,scr2,electricity,dem,9.64627274448815
h6733,BE,scr2,electricity,dem,9.5079161871111
h6734,BE,scr2,electricity,dem,9.40408421989798
h6735,BE,scr2,electricity,dem,9.37000327727503
h6736,BE,scr2,electricity,dem,9.46781782645535
h6737,BE,scr2,electricity,dem,9.68136803137339
h6738,BE,scr2,electricity,dem,9.69473483465207
h6739,BE,scr2,electricity,dem,9.46380553137339
h6740,BE,scr2,electricity,dem,9.10497458875044
h6741,BE,scr2,electricity,dem,8.83000327727503
h6742,BE,scr2,electricity,dem,8.53195102317667
h6743,BE,scr2,electricity,dem,8.06205758055372
h6744,BE,scr2,electricity,dem,7.61016823629142
h6745,BE,scr2,electricity,dem,8.65794527933716
h6746,BE,scr2,electricity,dem,8.50366454163224
h6747,BE,scr2,electricity,dem,8.49515122196011
h6748,BE,scr2,electricity,dem,8.7356686399929
h6749,BE,scr2,electricity,dem,9.35927109900929
h6750,BE,scr2,electricity,dem,10.1181635170421
h6751,BE,scr2,electricity,dem,10.6189575744191
h6752,BE,scr2,electricity,dem,10.9350221235995
h6753,BE,scr2,electricity,dem,11.129194254747
h6754,BE,scr2,electricity,dem,11.2622649514683
h6755,BE,scr2,electricity,dem,11.1692045006486
h6756,BE,scr2,electricity,dem,11.0407014268781
h6757,BE,scr2,electricity,dem,10.9023448695011
h6758,BE,scr2,electricity,dem,10.798512902288
h6759,BE,scr2,electricity,dem,10.764431959665
h6760,BE,scr2,electricity,dem,10.8622465088454
h6761,BE,scr2,electricity,dem,11.0757967137634
h6762,BE,scr2,electricity,dem,11.0891635170421
h6763,BE,scr2,electricity,dem,10.8582342137634
h6764,BE,scr2,electricity,dem,10.4994032711404
h6765,BE,scr2,electricity,dem,10.224431959665
h6766,BE,scr2,electricity,dem,9.92637970556667
h6767,BE,scr2,electricity,dem,9.45648626294371
h6768,BE,scr2,electricity,dem,9.00459691868142
h6769,BE,scr2,electricity,dem,8.86326596483716
h6770,BE,scr2,electricity,dem,8.70898522713224
h6771,BE,scr2,electricity,dem,8.70047190746011
h6772,BE,scr2,electricity,dem,8.9409893254929
h6773,BE,scr2,electricity,dem,9.56459178450929
h6774,BE,scr2,electricity,dem,10.3234842025421
h6775,BE,scr2,electricity,dem,10.8242782599191
h6776,BE,scr2,electricity,dem,11.1403428090995
h6777,BE,scr2,electricity,dem,11.334514940247
h6778,BE,scr2,electricity,dem,11.4675856369683
h6779,BE,scr2,electricity,dem,11.3745251861486
h6780,BE,scr2,electricity,dem,11.2460221123781
h6781,BE,scr2,electricity,dem,11.1076655550011
h6782,BE,scr2,electricity,dem,11.003833587788
h6783,BE,scr2,electricity,dem,10.969752645165
h6784,BE,scr2,electricity,dem,11.0675671943454
h6785,BE,scr2,electricity,dem,11.2811173992634
h6786,BE,scr2,electricity,dem,11.2944842025421
h6787,BE,scr2,electricity,dem,11.0635548992634
h6788,BE,scr2,electricity,dem,10.7047239566404
h6789,BE,scr2,electricity,dem,10.429752645165
h6790,BE,scr2,electricity,dem,10.1317003910667
h6791,BE,scr2,electricity,dem,9.66180694844372
h6792,BE,scr2,electricity,dem,9.20991760418142
h6793,BE,scr2,electricity,dem,8.71461888343716
h6794,BE,scr2,electricity,dem,8.56033814573224
h6795,BE,scr2,electricity,dem,8.55182482606011
h6796,BE,scr2,electricity,dem,8.7923422440929
h6797,BE,scr2,electricity,dem,9.41594470310929
h6798,BE,scr2,electricity,dem,10.1748371211421
h6799,BE,scr2,electricity,dem,10.6756311785191
h6800,BE,scr2,electricity,dem,10.9916957276995
h6801,BE,scr2,electricity,dem,11.185867858847
h6802,BE,scr2,electricity,dem,11.3189385555683
h6803,BE,scr2,electricity,dem,11.2258781047486
h6804,BE,scr2,electricity,dem,11.0973750309781
h6805,BE,scr2,electricity,dem,10.9590184736011
h6806,BE,scr2,electricity,dem,10.855186506388
h6807,BE,scr2,electricity,dem,10.821105563765
h6808,BE,scr2,electricity,dem,10.9189201129454
h6809,BE,scr2,electricity,dem,11.1324703178634
h6810,BE,scr2,electricity,dem,11.1458371211421
h6811,BE,scr2,electricity,dem,10.9149078178634
h6812,BE,scr2,electricity,dem,10.5560768752404
h6813,BE,scr2,electricity,dem,10.281105563765
h6814,BE,scr2,electricity,dem,9.98305330966667
h6815,BE,scr2,electricity,dem,9.51315986704371
h6816,BE,scr2,electricity,dem,9.06127052278142
h6817,BE,scr2,electricity,dem,8.68455059553716
h6818,BE,scr2,electricity,dem,8.53026985783224
h6819,BE,scr2,electricity,dem,8.52175653816011
h6820,BE,scr2,electricity,dem,8.7622739561929
h6821,BE,scr2,electricity,dem,9.38587641520929
h6822,BE,scr2,electricity,dem,10.1447688332421
h6823,BE,scr2,electricity,dem,10.6455628906191
h6824,BE,scr2,electricity,dem,10.9616274397995
h6825,BE,scr2,electricity,dem,11.155799570947
h6826,BE,scr2,electricity,dem,11.2888702676683
h6827,BE,scr2,electricity,dem,11.1958098168486
h6828,BE,scr2,electricity,dem,11.0673067430781
h6829,BE,scr2,electricity,dem,10.9289501857011
h6830,BE,scr2,electricity,dem,10.825118218488
h6831,BE,scr2,electricity,dem,10.791037275865
h6832,BE,scr2,electricity,dem,10.8888518250454
h6833,BE,scr2,electricity,dem,11.1024020299634
h6834,BE,scr2,electricity,dem,11.1157688332421
h6835,BE,scr2,electricity,dem,10.8848395299634
h6836,BE,scr2,electricity,dem,10.5260085873404
h6837,BE,scr2,electricity,dem,10.251037275865
h6838,BE,scr2,electricity,dem,9.95298502176667
h6839,BE,scr2,electricity,dem,9.48309157914371
h6840,BE,scr2,electricity,dem,9.03120223488142
h6841,BE,scr2,electricity,dem,8.55696646873716
h6842,BE,scr2,electricity,dem,8.40268573103224
h6843,BE,scr2,electricity,dem,8.39417241136011
h6844,BE,scr2,electricity,dem,8.6346898293929
h6845,BE,scr2,electricity,dem,9.25829228840929
h6846,BE,scr2,electricity,dem,10.0171847064421
h6847,BE,scr2,electricity,dem,10.5179787638191
h6848,BE,scr2,electricity,dem,10.8340433129995
h6849,BE,scr2,electricity,dem,11.028215444147
h6850,BE,scr2,electricity,dem,11.1612861408683
h6851,BE,scr2,electricity,dem,11.0682256900486
h6852,BE,scr2,electricity,dem,10.9397226162781
h6853,BE,scr2,electricity,dem,10.8013660589011
h6854,BE,scr2,electricity,dem,10.697534091688
h6855,BE,scr2,electricity,dem,10.663453149065
h6856,BE,scr2,electricity,dem,10.7612676982454
h6857,BE,scr2,electricity,dem,10.9748179031634
h6858,BE,scr2,electricity,dem,10.9881847064421
h6859,BE,scr2,electricity,dem,10.7572554031634
h6860,BE,scr2,electricity,dem,10.3984244605404
h6861,BE,scr2,electricity,dem,10.123453149065
h6862,BE,scr2,electricity,dem,9.82540089496667
h6863,BE,scr2,electricity,dem,9.35550745234371
h6864,BE,scr2,electricity,dem,8.90361810808142
h6865,BE,scr2,electricity,dem,7.66975141523716
h6866,BE,scr2,electricity,dem,7.51547067753224
h6867,BE,scr2,electricity,dem,7.50695735786011
h6868,BE,scr2,electricity,dem,7.7474747758929
h6869,BE,scr2,electricity,dem,8.37107723490929
h6870,BE,scr2,electricity,dem,9.12996965294207
h6871,BE,scr2,electricity,dem,9.63076371031912
h6872,BE,scr2,electricity,dem,9.94682825949946
h6873,BE,scr2,electricity,dem,10.141000390647
h6874,BE,scr2,electricity,dem,10.2740710873683
h6875,BE,scr2,electricity,dem,10.1810106365486
h6876,BE,scr2,electricity,dem,10.0525075627781
h6877,BE,scr2,electricity,dem,9.9141510054011
h6878,BE,scr2,electricity,dem,9.81031903818798
h6879,BE,scr2,electricity,dem,9.77623809556503
h6880,BE,scr2,electricity,dem,9.87405264474535
h6881,BE,scr2,electricity,dem,10.0876028496634
h6882,BE,scr2,electricity,dem,10.1009696529421
h6883,BE,scr2,electricity,dem,9.87004034966339
h6884,BE,scr2,electricity,dem,9.51120940704043
h6885,BE,scr2,electricity,dem,9.23623809556503
h6886,BE,scr2,electricity,dem,8.93818584146667
h6887,BE,scr2,electricity,dem,8.46829239884371
h6888,BE,scr2,electricity,dem,8.01640305458142
h6889,BE,scr2,electricity,dem,7.19355052938716
h6890,BE,scr2,electricity,dem,7.03926979168224
h6891,BE,scr2,electricity,dem,7.03075647201011
h6892,BE,scr2,electricity,dem,7.2712738900429
h6893,BE,scr2,electricity,dem,7.89487634905929
h6894,BE,scr2,electricity,dem,8.65376876709208
h6895,BE,scr2,electricity,dem,9.15456282446912
h6896,BE,scr2,electricity,dem,9.47062737364946
h6897,BE,scr2,electricity,dem,9.664799504797
h6898,BE,scr2,electricity,dem,9.79787020151831
h6899,BE,scr2,electricity,dem,9.70480975069863
h6900,BE,scr2,electricity,dem,9.57630667692814
h6901,BE,scr2,electricity,dem,9.4379501195511
h6902,BE,scr2,electricity,dem,9.33411815233798
h6903,BE,scr2,electricity,dem,9.30003720971503
h6904,BE,scr2,electricity,dem,9.39785175889535
h6905,BE,scr2,electricity,dem,9.61140196381339
h6906,BE,scr2,electricity,dem,9.62476876709207
h6907,BE,scr2,electricity,dem,9.39383946381339
h6908,BE,scr2,electricity,dem,9.03500852119043
h6909,BE,scr2,electricity,dem,8.76003720971503
h6910,BE,scr2,electricity,dem,8.46198495561667
h6911,BE,scr2,electricity,dem,7.99209151299371
h6912,BE,scr2,electricity,dem,7.54020216873142
h6913,BE,scr2,electricity,dem,8.33413187922716
h6914,BE,scr2,electricity,dem,8.17985114152224
h6915,BE,scr2,electricity,dem,8.17133782185011
h6916,BE,scr2,electricity,dem,8.4118552398829
h6917,BE,scr2,electricity,dem,9.03545769889929
h6918,BE,scr2,electricity,dem,9.79435011693208
h6919,BE,scr2,electricity,dem,10.2951441743091
h6920,BE,scr2,electricity,dem,10.6112087234895
h6921,BE,scr2,electricity,dem,10.805380854637
h6922,BE,scr2,electricity,dem,10.9384515513583
h6923,BE,scr2,electricity,dem,10.8453911005386
h6924,BE,scr2,electricity,dem,10.7168880267681
h6925,BE,scr2,electricity,dem,10.5785314693911
h6926,BE,scr2,electricity,dem,10.474699502178
h6927,BE,scr2,electricity,dem,10.440618559555
h6928,BE,scr2,electricity,dem,10.5384331087354
h6929,BE,scr2,electricity,dem,10.7519833136534
h6930,BE,scr2,electricity,dem,10.7653501169321
h6931,BE,scr2,electricity,dem,10.5344208136534
h6932,BE,scr2,electricity,dem,10.1755898710304
h6933,BE,scr2,electricity,dem,9.90061855955503
h6934,BE,scr2,electricity,dem,9.60256630545667
h6935,BE,scr2,electricity,dem,9.13267286283372
h6936,BE,scr2,electricity,dem,8.68078351857142
h6937,BE,scr2,electricity,dem,8.78749501863716
h6938,BE,scr2,electricity,dem,8.63321428093224
h6939,BE,scr2,electricity,dem,8.62470096126011
h6940,BE,scr2,electricity,dem,8.8652183792929
h6941,BE,scr2,electricity,dem,9.48882083830929
h6942,BE,scr2,electricity,dem,10.2477132563421
h6943,BE,scr2,electricity,dem,10.7485073137191
h6944,BE,scr2,electricity,dem,11.0645718628995
h6945,BE,scr2,electricity,dem,11.258743994047
h6946,BE,scr2,electricity,dem,11.3918146907683
h6947,BE,scr2,electricity,dem,11.2987542399486
h6948,BE,scr2,electricity,dem,11.1702511661781
h6949,BE,scr2,electricity,dem,11.0318946088011
h6950,BE,scr2,electricity,dem,10.928062641588
h6951,BE,scr2,electricity,dem,10.893981698965
h6952,BE,scr2,electricity,dem,10.9917962481454
h6953,BE,scr2,electricity,dem,11.2053464530634
h6954,BE,scr2,electricity,dem,11.2187132563421
h6955,BE,scr2,electricity,dem,10.9877839530634
h6956,BE,scr2,electricity,dem,10.6289530104404
h6957,BE,scr2,electricity,dem,10.353981698965
h6958,BE,scr2,electricity,dem,10.0559294448667
h6959,BE,scr2,electricity,dem,9.58603600224371
h6960,BE,scr2,electricity,dem,9.13414665798142
h6961,BE,scr2,electricity,dem,8.89435248563716
h6962,BE,scr2,electricity,dem,8.74007174793224
h6963,BE,scr2,electricity,dem,8.73155842826011
h6964,BE,scr2,electricity,dem,8.9720758462929
h6965,BE,scr2,electricity,dem,9.59567830530929
h6966,BE,scr2,electricity,dem,10.3545707233421
h6967,BE,scr2,electricity,dem,10.8553647807191
h6968,BE,scr2,electricity,dem,11.1714293298995
h6969,BE,scr2,electricity,dem,11.365601461047
h6970,BE,scr2,electricity,dem,11.4986721577683
h6971,BE,scr2,electricity,dem,11.4056117069486
h6972,BE,scr2,electricity,dem,11.2771086331781
h6973,BE,scr2,electricity,dem,11.1387520758011
h6974,BE,scr2,electricity,dem,11.034920108588
h6975,BE,scr2,electricity,dem,11.000839165965
h6976,BE,scr2,electricity,dem,11.0986537151454
h6977,BE,scr2,electricity,dem,11.3122039200634
h6978,BE,scr2,electricity,dem,11.3255707233421
h6979,BE,scr2,electricity,dem,11.0946414200634
h6980,BE,scr2,electricity,dem,10.7358104774404
h6981,BE,scr2,electricity,dem,10.460839165965
h6982,BE,scr2,electricity,dem,10.1627869118667
h6983,BE,scr2,electricity,dem,9.69289346924371
h6984,BE,scr2,electricity,dem,9.24100412498142
h6985,BE,scr2,electricity,dem,8.55741027943716
h6986,BE,scr2,electricity,dem,8.40312954173224
h6987,BE,scr2,electricity,dem,8.39461622206011
h6988,BE,scr2,electricity,dem,8.6351336400929
h6989,BE,scr2,electricity,dem,9.25873609910929
h6990,BE,scr2,electricity,dem,10.0176285171421
h6991,BE,scr2,electricity,dem,10.5184225745191
h6992,BE,scr2,electricity,dem,10.8344871236995
h6993,BE,scr2,electricity,dem,11.028659254847
h6994,BE,scr2,electricity,dem,11.1617299515683
h6995,BE,scr2,electricity,dem,11.0686695007486
h6996,BE,scr2,electricity,dem,10.9401664269781
h6997,BE,scr2,electricity,dem,10.8018098696011
h6998,BE,scr2,electricity,dem,10.697977902388
h6999,BE,scr2,electricity,dem,10.663896959765
h7000,BE,scr2,electricity,dem,10.7617115089454
h7001,BE,scr2,electricity,dem,10.9752617138634
h7002,BE,scr2,electricity,dem,10.9886285171421
h7003,BE,scr2,electricity,dem,10.7576992138634
h7004,BE,scr2,electricity,dem,10.3988682712404
h7005,BE,scr2,electricity,dem,10.123896959765
h7006,BE,scr2,electricity,dem,9.82584470566667
h7007,BE,scr2,electricity,dem,9.35595126304371
h7008,BE,scr2,electricity,dem,8.90406191878142
h7009,BE,scr2,electricity,dem,8.45755761943716
h7010,BE,scr2,electricity,dem,8.30327688173224
h7011,BE,scr2,electricity,dem,8.29476356206011
h7012,BE,scr2,electricity,dem,8.5352809800929
h7013,BE,scr2,electricity,dem,9.15888343910929
h7014,BE,scr2,electricity,dem,9.91777585714208
h7015,BE,scr2,electricity,dem,10.4185699145191
h7016,BE,scr2,electricity,dem,10.7346344636995
h7017,BE,scr2,electricity,dem,10.928806594847
h7018,BE,scr2,electricity,dem,11.0618772915683
h7019,BE,scr2,electricity,dem,10.9688168407486
h7020,BE,scr2,electricity,dem,10.8403137669781
h7021,BE,scr2,electricity,dem,10.7019572096011
h7022,BE,scr2,electricity,dem,10.598125242388
h7023,BE,scr2,electricity,dem,10.564044299765
h7024,BE,scr2,electricity,dem,10.6618588489454
h7025,BE,scr2,electricity,dem,10.8754090538634
h7026,BE,scr2,electricity,dem,10.8887758571421
h7027,BE,scr2,electricity,dem,10.6578465538634
h7028,BE,scr2,electricity,dem,10.2990156112404
h7029,BE,scr2,electricity,dem,10.024044299765
h7030,BE,scr2,electricity,dem,9.72599204566667
h7031,BE,scr2,electricity,dem,9.25609860304371
h7032,BE,scr2,electricity,dem,8.80420925878142
h7033,BE,scr2,electricity,dem,7.16316180834716
h7034,BE,scr2,electricity,dem,7.00888107064224
h7035,BE,scr2,electricity,dem,7.00036775097011
h7036,BE,scr2,electricity,dem,7.2408851690029
h7037,BE,scr2,electricity,dem,7.86448762801929
h7038,BE,scr2,electricity,dem,8.62338004605208
h7039,BE,scr2,electricity,dem,9.12417410342912
h7040,BE,scr2,electricity,dem,9.44023865260946
h7041,BE,scr2,electricity,dem,9.634410783757
h7042,BE,scr2,electricity,dem,9.76748148047831
h7043,BE,scr2,electricity,dem,9.67442102965864
h7044,BE,scr2,electricity,dem,9.54591795588814
h7045,BE,scr2,electricity,dem,9.4075613985111
h7046,BE,scr2,electricity,dem,9.30372943129798
h7047,BE,scr2,electricity,dem,9.26964848867503
h7048,BE,scr2,electricity,dem,9.36746303785535
h7049,BE,scr2,electricity,dem,9.58101324277339
h7050,BE,scr2,electricity,dem,9.59438004605207
h7051,BE,scr2,electricity,dem,9.36345074277339
h7052,BE,scr2,electricity,dem,9.00461980015044
h7053,BE,scr2,electricity,dem,8.72964848867503
h7054,BE,scr2,electricity,dem,8.43159623457667
h7055,BE,scr2,electricity,dem,7.96170279195371
h7056,BE,scr2,electricity,dem,7.50981344769142
h7057,BE,scr2,electricity,dem,6.77836840735716
h7058,BE,scr2,electricity,dem,6.62408766965224
h7059,BE,scr2,electricity,dem,6.61557434998011
h7060,BE,scr2,electricity,dem,6.8560917680129
h7061,BE,scr2,electricity,dem,7.47969422702929
h7062,BE,scr2,electricity,dem,8.23858664506208
h7063,BE,scr2,electricity,dem,8.73938070243912
h7064,BE,scr2,electricity,dem,9.05544525161946
h7065,BE,scr2,electricity,dem,9.249617382767
h7066,BE,scr2,electricity,dem,9.38268807948831
h7067,BE,scr2,electricity,dem,9.28962762866863
h7068,BE,scr2,electricity,dem,9.16112455489814
h7069,BE,scr2,electricity,dem,9.0227679975211
h7070,BE,scr2,electricity,dem,8.91893603030798
h7071,BE,scr2,electricity,dem,8.88485508768503
h7072,BE,scr2,electricity,dem,8.98266963686535
h7073,BE,scr2,electricity,dem,9.19621984178339
h7074,BE,scr2,electricity,dem,9.20958664506207
h7075,BE,scr2,electricity,dem,8.97865734178339
h7076,BE,scr2,electricity,dem,8.61982639916043
h7077,BE,scr2,electricity,dem,8.34485508768503
h7078,BE,scr2,electricity,dem,8.04680283358667
h7079,BE,scr2,electricity,dem,7.57690939096371
h7080,BE,scr2,electricity,dem,7.12502004670142
h7081,BE,scr2,electricity,dem,8.05664033373716
h7082,BE,scr2,electricity,dem,7.90235959603224
h7083,BE,scr2,electricity,dem,7.89384627636011
h7084,BE,scr2,electricity,dem,8.1343636943929
