timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,FR,scr4,electricity,dem,39.4109717161454
h4394,FR,scr4,electricity,dem,37.1084143390962
h4395,FR,scr4,electricity,dem,36.3400864702437
h4396,FR,scr4,electricity,dem,37.2336274538503
h4397,FR,scr4,electricity,dem,39.225881552211
h4398,FR,scr4,electricity,dem,42.6777340112273
h4399,FR,scr4,electricity,dem,45.9538241751618
h4400,FR,scr4,electricity,dem,48.4047176177847
h4401,FR,scr4,electricity,dem,49.8179963063093
h4402,FR,scr4,electricity,dem,50.8657831915552
h4403,FR,scr4,electricity,dem,51.8635618800798
h4404,FR,scr4,electricity,dem,50.9107094210634
h4405,FR,scr4,electricity,dem,50.179619257129
h4406,FR,scr4,electricity,dem,48.9144963063093
h4407,FR,scr4,electricity,dem,47.6715126997519
h4408,FR,scr4,electricity,dem,46.9901274538503
h4409,FR,scr4,electricity,dem,47.5276766341781
h4410,FR,scr4,electricity,dem,47.6596438472929
h4411,FR,scr4,electricity,dem,45.6761602407355
h4412,FR,scr4,electricity,dem,44.6332995849978
h4413,FR,scr4,electricity,dem,47.3219389292601
h4414,FR,scr4,electricity,dem,48.373988109588
h4415,FR,scr4,electricity,dem,44.3447667981126
h4416,FR,scr4,electricity,dem,41.1369799128666
h4417,FR,scr4,electricity,dem,34.2988556704454
h4418,FR,scr4,electricity,dem,31.9962982933962
h4419,FR,scr4,electricity,dem,31.2279704245437
h4420,FR,scr4,electricity,dem,32.1215114081503
h4421,FR,scr4,electricity,dem,34.113765506511
h4422,FR,scr4,electricity,dem,37.5656179655273
h4423,FR,scr4,electricity,dem,40.8417081294618
h4424,FR,scr4,electricity,dem,43.2926015720847
h4425,FR,scr4,electricity,dem,44.7058802606093
h4426,FR,scr4,electricity,dem,45.7536671458552
h4427,FR,scr4,electricity,dem,46.7514458343798
h4428,FR,scr4,electricity,dem,45.7985933753634
h4429,FR,scr4,electricity,dem,45.067503211429
h4430,FR,scr4,electricity,dem,43.8023802606093
h4431,FR,scr4,electricity,dem,42.5593966540519
h4432,FR,scr4,electricity,dem,41.8780114081503
h4433,FR,scr4,electricity,dem,42.4155605884781
h4434,FR,scr4,electricity,dem,42.5475278015929
h4435,FR,scr4,electricity,dem,40.5640441950355
h4436,FR,scr4,electricity,dem,39.5211835392978
h4437,FR,scr4,electricity,dem,42.2098228835601
h4438,FR,scr4,electricity,dem,43.261872063888
h4439,FR,scr4,electricity,dem,39.2326507524126
h4440,FR,scr4,electricity,dem,36.0248638671667
h4441,FR,scr4,electricity,dem,33.0590575708454
h4442,FR,scr4,electricity,dem,30.7565001937962
h4443,FR,scr4,electricity,dem,29.9881723249437
h4444,FR,scr4,electricity,dem,30.8817133085503
h4445,FR,scr4,electricity,dem,32.873967406911
h4446,FR,scr4,electricity,dem,36.3258198659273
h4447,FR,scr4,electricity,dem,39.6019100298618
h4448,FR,scr4,electricity,dem,42.0528034724847
h4449,FR,scr4,electricity,dem,43.4660821610093
h4450,FR,scr4,electricity,dem,44.5138690462552
h4451,FR,scr4,electricity,dem,45.5116477347798
h4452,FR,scr4,electricity,dem,44.5587952757634
h4453,FR,scr4,electricity,dem,43.827705111829
h4454,FR,scr4,electricity,dem,42.5625821610093
h4455,FR,scr4,electricity,dem,41.3195985544519
h4456,FR,scr4,electricity,dem,40.6382133085503
h4457,FR,scr4,electricity,dem,41.1757624888781
h4458,FR,scr4,electricity,dem,41.3077297019929
h4459,FR,scr4,electricity,dem,39.3242460954355
h4460,FR,scr4,electricity,dem,38.2813854396978
h4461,FR,scr4,electricity,dem,40.9700247839601
h4462,FR,scr4,electricity,dem,42.022073964288
h4463,FR,scr4,electricity,dem,37.9928526528126
h4464,FR,scr4,electricity,dem,34.7850657675666
h4465,FR,scr4,electricity,dem,40.7172183368454
h4466,FR,scr4,electricity,dem,38.4146609597962
h4467,FR,scr4,electricity,dem,37.6463330909437
h4468,FR,scr4,electricity,dem,38.5398740745503
h4469,FR,scr4,electricity,dem,40.532128172911
h4470,FR,scr4,electricity,dem,43.9839806319273
h4471,FR,scr4,electricity,dem,47.2600707958618
h4472,FR,scr4,electricity,dem,49.7109642384847
h4473,FR,scr4,electricity,dem,51.1242429270093
h4474,FR,scr4,electricity,dem,52.1720298122552
h4475,FR,scr4,electricity,dem,53.1698085007798
h4476,FR,scr4,electricity,dem,52.2169560417634
h4477,FR,scr4,electricity,dem,51.485865877829
h4478,FR,scr4,electricity,dem,50.2207429270093
h4479,FR,scr4,electricity,dem,48.9777593204519
h4480,FR,scr4,electricity,dem,48.2963740745503
h4481,FR,scr4,electricity,dem,48.8339232548782
h4482,FR,scr4,electricity,dem,48.9658904679929
h4483,FR,scr4,electricity,dem,46.9824068614355
h4484,FR,scr4,electricity,dem,45.9395462056978
h4485,FR,scr4,electricity,dem,48.6281855499601
h4486,FR,scr4,electricity,dem,49.680234730288
h4487,FR,scr4,electricity,dem,45.6510134188126
h4488,FR,scr4,electricity,dem,42.4432265335666
h4489,FR,scr4,electricity,dem,39.7458331490454
