timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,AT,scr5,electricity,dem,4.32877321908295
h4394,AT,scr5,electricity,dem,4.17786133383705
h4395,AT,scr5,electricity,dem,4.23710723547639
h4396,AT,scr5,electricity,dem,4.58882035023049
h4397,AT,scr5,electricity,dem,5.35484698957476
h4398,AT,scr5,electricity,dem,6.13336338301738
h4399,AT,scr5,electricity,dem,6.51401502236164
h4400,AT,scr5,electricity,dem,6.67177936662394
h4401,AT,scr5,electricity,dem,6.81691051416492
h4402,AT,scr5,electricity,dem,6.95446994039443
h4403,AT,scr5,electricity,dem,6.75808469449279
h4404,AT,scr5,electricity,dem,6.67037772727967
h4405,AT,scr5,electricity,dem,6.56215436662394
h4406,AT,scr5,electricity,dem,6.49583674367312
h4407,AT,scr5,electricity,dem,6.42522608793541
h4408,AT,scr5,electricity,dem,6.43466871088623
h4409,AT,scr5,electricity,dem,6.3784166617059
h4410,AT,scr5,electricity,dem,6.10634698957475
h4411,AT,scr5,electricity,dem,5.91217690760754
h4412,AT,scr5,electricity,dem,5.74744739941082
h4413,AT,scr5,electricity,dem,5.57248018629607
h4414,AT,scr5,electricity,dem,5.07161748137803
h4415,AT,scr5,electricity,dem,4.7611810059682
h4416,AT,scr5,electricity,dem,4.44177731744361
h4417,AT,scr5,electricity,dem,3.93540005277295
h4418,AT,scr5,electricity,dem,3.78448816752705
h4419,AT,scr5,electricity,dem,3.84373406916639
h4420,AT,scr5,electricity,dem,4.19544718392049
h4421,AT,scr5,electricity,dem,4.96147382326476
h4422,AT,scr5,electricity,dem,5.73999021670738
h4423,AT,scr5,electricity,dem,6.12064185605164
h4424,AT,scr5,electricity,dem,6.27840620031394
h4425,AT,scr5,electricity,dem,6.42353734785492
h4426,AT,scr5,electricity,dem,6.56109677408443
h4427,AT,scr5,electricity,dem,6.36471152818279
h4428,AT,scr5,electricity,dem,6.27700456096967
h4429,AT,scr5,electricity,dem,6.16878120031394
h4430,AT,scr5,electricity,dem,6.10246357736312
h4431,AT,scr5,electricity,dem,6.03185292162541
h4432,AT,scr5,electricity,dem,6.04129554457623
h4433,AT,scr5,electricity,dem,5.9850434953959
h4434,AT,scr5,electricity,dem,5.71297382326475
h4435,AT,scr5,electricity,dem,5.51880374129754
h4436,AT,scr5,electricity,dem,5.35407423310082
h4437,AT,scr5,electricity,dem,5.17910701998607
h4438,AT,scr5,electricity,dem,4.67824431506803
h4439,AT,scr5,electricity,dem,4.3678078396582
h4440,AT,scr5,electricity,dem,4.04840415113361
h4441,AT,scr5,electricity,dem,5.35874284421295
h4442,AT,scr5,electricity,dem,5.20783095896705
h4443,AT,scr5,electricity,dem,5.26707686060639
h4444,AT,scr5,electricity,dem,5.61878997536049
h4445,AT,scr5,electricity,dem,6.38481661470476
h4446,AT,scr5,electricity,dem,7.16333300814738
h4447,AT,scr5,electricity,dem,7.54398464749164
h4448,AT,scr5,electricity,dem,7.70174899175394
h4449,AT,scr5,electricity,dem,7.84688013929492
h4450,AT,scr5,electricity,dem,7.98443956552443
h4451,AT,scr5,electricity,dem,7.78805431962279
h4452,AT,scr5,electricity,dem,7.70034735240967
h4453,AT,scr5,electricity,dem,7.59212399175394
h4454,AT,scr5,electricity,dem,7.52580636880312
h4455,AT,scr5,electricity,dem,7.45519571306541
h4456,AT,scr5,electricity,dem,7.46463833601623
h4457,AT,scr5,electricity,dem,7.4083862868359
h4458,AT,scr5,electricity,dem,7.13631661470475
h4459,AT,scr5,electricity,dem,6.94214653273754
h4460,AT,scr5,electricity,dem,6.77741702454082
h4461,AT,scr5,electricity,dem,6.60244981142607
h4462,AT,scr5,electricity,dem,6.10158710650803
h4463,AT,scr5,electricity,dem,5.7911506310982
h4464,AT,scr5,electricity,dem,5.47174694257361
h4465,AT,scr5,electricity,dem,5.43796719696295
h4466,AT,scr5,electricity,dem,5.28705531171705
h4467,AT,scr5,electricity,dem,5.34630121335639
h4468,AT,scr5,electricity,dem,5.69801432811049
h4469,AT,scr5,electricity,dem,6.46404096745476
h4470,AT,scr5,electricity,dem,7.24255736089738
h4471,AT,scr5,electricity,dem,7.62320900024164
h4472,AT,scr5,electricity,dem,7.78097334450394
h4473,AT,scr5,electricity,dem,7.92610449204492
h4474,AT,scr5,electricity,dem,8.06366391827443
h4475,AT,scr5,electricity,dem,7.86727867237279
h4476,AT,scr5,electricity,dem,7.77957170515967
h4477,AT,scr5,electricity,dem,7.67134834450394
h4478,AT,scr5,electricity,dem,7.60503072155312
h4479,AT,scr5,electricity,dem,7.53442006581541
h4480,AT,scr5,electricity,dem,7.54386268876623
h4481,AT,scr5,electricity,dem,7.4876106395859
h4482,AT,scr5,electricity,dem,7.21554096745475
h4483,AT,scr5,electricity,dem,7.02137088548754
h4484,AT,scr5,electricity,dem,6.85664137729082
h4485,AT,scr5,electricity,dem,6.68167416417607
h4486,AT,scr5,electricity,dem,6.18081145925803
h4487,AT,scr5,electricity,dem,5.8703749838482
h4488,AT,scr5,electricity,dem,5.55097129532361
h4489,AT,scr5,electricity,dem,5.43796719696295
