timestep_4,region_1,scenario_1,technology_1,parameter,value
h4393,CH,scr4,solar,avaConv,0.0
h4394,CH,scr4,solar,avaConv,0.0
h4395,CH,scr4,solar,avaConv,0.0
h4396,CH,scr4,solar,avaConv,0.00118032680113935
h4397,CH,scr4,solar,avaConv,0.0433838375325241
h4398,CH,scr4,solar,avaConv,0.141435346778149
h4399,CH,scr4,solar,avaConv,0.261090945667832
h4400,CH,scr4,solar,avaConv,0.366393954036994
h4401,CH,scr4,solar,avaConv,0.442537068044266
h4402,CH,scr4,solar,avaConv,0.535339608056216
h4403,CH,scr4,solar,avaConv,0.582158503814849
h4404,CH,scr4,solar,avaConv,0.559539263515192
h4405,CH,scr4,solar,avaConv,0.503047482603808
h4406,CH,scr4,solar,avaConv,0.430210979816454
h4407,CH,scr4,solar,avaConv,0.337957549593439
h4408,CH,scr4,solar,avaConv,0.25562492371607
h4409,CH,scr4,solar,avaConv,0.165242042271044
h4410,CH,scr4,solar,avaConv,0.0810557999561908
h4411,CH,scr4,solar,avaConv,0.0222907996969885
h4412,CH,scr4,solar,avaConv,0.000315260495097923
h4413,CH,scr4,solar,avaConv,0.0
h4414,CH,scr4,solar,avaConv,0.0
h4415,CH,scr4,solar,avaConv,0.0
h4416,CH,scr4,solar,avaConv,0.0
h4417,CH,scr4,solar,avaConv,0.0
h4418,CH,scr4,solar,avaConv,0.0
h4419,CH,scr4,solar,avaConv,0.0
h4420,CH,scr4,solar,avaConv,0.00074022502848797
h4421,CH,scr4,solar,avaConv,0.0319931770527081
h4422,CH,scr4,solar,avaConv,0.111523161539573
h4423,CH,scr4,solar,avaConv,0.226460492241072
h4424,CH,scr4,solar,avaConv,0.351511901754888
h4425,CH,scr4,solar,avaConv,0.454653105587312
h4426,CH,scr4,solar,avaConv,0.53518234892495
h4427,CH,scr4,solar,avaConv,0.591431227925018
h4428,CH,scr4,solar,avaConv,0.611446194318894
h4429,CH,scr4,solar,avaConv,0.581715187960021
h4430,CH,scr4,solar,avaConv,0.536731675262398
h4431,CH,scr4,solar,avaConv,0.455677174430947
h4432,CH,scr4,solar,avaConv,0.36085601454719
h4433,CH,scr4,solar,avaConv,0.24572668765047
h4434,CH,scr4,solar,avaConv,0.129486095547678
h4435,CH,scr4,solar,avaConv,0.0406415909269402
h4436,CH,scr4,solar,avaConv,0.000669062428130612
h4437,CH,scr4,solar,avaConv,0.0
h4438,CH,scr4,solar,avaConv,0.0
h4439,CH,scr4,solar,avaConv,0.0
h4440,CH,scr4,solar,avaConv,0.0
h4441,CH,scr4,solar,avaConv,0.0
h4442,CH,scr4,solar,avaConv,0.0
h4443,CH,scr4,solar,avaConv,0.0
h4444,CH,scr4,solar,avaConv,0.00136812889239373
h4445,CH,scr4,solar,avaConv,0.0526044321621729
h4446,CH,scr4,solar,avaConv,0.173767118025907
h4447,CH,scr4,solar,avaConv,0.353781802391663
h4448,CH,scr4,solar,avaConv,0.524149105662816
h4449,CH,scr4,solar,avaConv,0.66740073822875
h4450,CH,scr4,solar,avaConv,0.77479471864337
h4451,CH,scr4,solar,avaConv,0.843083619764547
h4452,CH,scr4,solar,avaConv,0.850449217356814
h4453,CH,scr4,solar,avaConv,0.81205490717434
h4454,CH,scr4,solar,avaConv,0.726269274651417
h4455,CH,scr4,solar,avaConv,0.614739947401481
h4456,CH,scr4,solar,avaConv,0.477645787953324
h4457,CH,scr4,solar,avaConv,0.324503331926191
h4458,CH,scr4,solar,avaConv,0.171017298934385
h4459,CH,scr4,solar,avaConv,0.0527551509261527
h4460,CH,scr4,solar,avaConv,0.000739025269995334
h4461,CH,scr4,solar,avaConv,0.0
h4462,CH,scr4,solar,avaConv,0.0
h4463,CH,scr4,solar,avaConv,0.0
h4464,CH,scr4,solar,avaConv,0.0
h4465,CH,scr4,solar,avaConv,0.0
h4466,CH,scr4,solar,avaConv,0.0
h4467,CH,scr4,solar,avaConv,0.0
h4468,CH,scr4,solar,avaConv,0.00146777884002289
h4469,CH,scr4,solar,avaConv,0.0562239864645531
h4470,CH,scr4,solar,avaConv,0.178868143882571
h4471,CH,scr4,solar,avaConv,0.332533212096529
h4472,CH,scr4,solar,avaConv,0.479751507658468
h4473,CH,scr4,solar,avaConv,0.616635023958184
h4474,CH,scr4,solar,avaConv,0.720874537148636
h4475,CH,scr4,solar,avaConv,0.782266249066542
h4476,CH,scr4,solar,avaConv,0.798044656525391
h4477,CH,scr4,solar,avaConv,0.758663249756677
h4478,CH,scr4,solar,avaConv,0.667527132145924
h4479,CH,scr4,solar,avaConv,0.552105005970749
h4480,CH,scr4,solar,avaConv,0.409837954002302
h4481,CH,scr4,solar,avaConv,0.256346056222991
h4482,CH,scr4,solar,avaConv,0.123266879471751
h4483,CH,scr4,solar,avaConv,0.0318483333076795
h4484,CH,scr4,solar,avaConv,0.000284802818644755
h4485,CH,scr4,solar,avaConv,0.0
h4486,CH,scr4,solar,avaConv,0.0
h4487,CH,scr4,solar,avaConv,0.0
h4488,CH,scr4,solar,avaConv,0.0
h4489,CH,scr4,solar,avaConv,0.0
h4490,CH,scr4,solar,avaConv,0.0
h4491,CH,scr4,solar,avaConv,0.0
h4492,CH,scr4,solar,avaConv,0.000532515395902746
h4493,CH,scr4,solar,avaConv,0.02941115325226
h4494,CH,scr4,solar,avaConv,0.102338272549605
h4495,CH,scr4,solar,avaConv,0.206721272836394
h4496,CH,scr4,solar,avaConv,0.309153340541989
h4497,CH,scr4,solar,avaConv,0.414469955402906
h4498,CH,scr4,solar,avaConv,0.54084640028055
h4499,CH,scr4,solar,avaConv,0.644908122704883
h4500,CH,scr4,solar,avaConv,0.647923974300259
h4501,CH,scr4,solar,avaConv,0.589013520462187
h4502,CH,scr4,solar,avaConv,0.496535491250421
h4503,CH,scr4,solar,avaConv,0.380639627433484
h4504,CH,scr4,solar,avaConv,0.268139493650028
h4505,CH,scr4,solar,avaConv,0.156672636285697
h4506,CH,scr4,solar,avaConv,0.0731306827999304
h4507,CH,scr4,solar,avaConv,0.0193348366761543
h4508,CH,scr4,solar,avaConv,0.000161366095741465
h4509,CH,scr4,solar,avaConv,0.0
h4510,CH,scr4,solar,avaConv,0.0
h4511,CH,scr4,solar,avaConv,0.0
h4512,CH,scr4,solar,avaConv,0.0
h4513,CH,scr4,solar,avaConv,0.0
h4514,CH,scr4,solar,avaConv,0.0
h4515,CH,scr4,solar,avaConv,0.0
h4516,CH,scr4,solar,avaConv,0.000194122737635216
h4517,CH,scr4,solar,avaConv,0.0194476603632903
h4518,CH,scr4,solar,avaConv,0.0748423479105
h4519,CH,scr4,solar,avaConv,0.156083891907573
h4520,CH,scr4,solar,avaConv,0.248174676245085
