timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,DE,scr7,electricity,dem,42.6015654827552
h4394,DE,scr7,electricity,dem,42.5176822860339
h4395,DE,scr7,electricity,dem,43.1659773680011
h4396,DE,scr7,electricity,dem,45.105401548329
h4397,DE,scr7,electricity,dem,50.9651658925913
h4398,DE,scr7,electricity,dem,56.301008105706
h4399,DE,scr7,electricity,dem,59.6658011384929
h4400,DE,scr7,electricity,dem,61.3688380237388
h4401,DE,scr7,electricity,dem,63.1878380237388
h4402,DE,scr7,electricity,dem,64.7028605647224
h4403,DE,scr7,electricity,dem,64.25465769587
h4404,DE,scr7,electricity,dem,63.1889507286568
h4405,DE,scr7,electricity,dem,61.8766474499683
h4406,DE,scr7,electricity,dem,60.9230921220995
h4407,DE,scr7,electricity,dem,59.8222171220995
h4408,DE,scr7,electricity,dem,59.521751958165
h4409,DE,scr7,electricity,dem,59.1741720401322
h4410,DE,scr7,electricity,dem,58.3060470401323
h4411,DE,scr7,electricity,dem,55.9897007286569
h4412,DE,scr7,electricity,dem,53.900395400788
h4413,DE,scr7,electricity,dem,52.1338257286569
h4414,DE,scr7,electricity,dem,48.3448687614437
h4415,DE,scr7,electricity,dem,45.3540593352142
h4416,DE,scr7,electricity,dem,43.5276433516077
h4417,DE,scr7,electricity,dem,44.5196504812552
h4418,DE,scr7,electricity,dem,44.4357672845339
h4419,DE,scr7,electricity,dem,45.0840623665011
h4420,DE,scr7,electricity,dem,47.023486546829
h4421,DE,scr7,electricity,dem,52.8832508910913
h4422,DE,scr7,electricity,dem,58.219093104206
h4423,DE,scr7,electricity,dem,61.5838861369929
h4424,DE,scr7,electricity,dem,63.2869230222388
h4425,DE,scr7,electricity,dem,65.1059230222388
h4426,DE,scr7,electricity,dem,66.6209455632224
h4427,DE,scr7,electricity,dem,66.17274269437
h4428,DE,scr7,electricity,dem,65.1070357271568
h4429,DE,scr7,electricity,dem,63.7947324484683
h4430,DE,scr7,electricity,dem,62.8411771205995
h4431,DE,scr7,electricity,dem,61.7403021205995
h4432,DE,scr7,electricity,dem,61.439836956665
h4433,DE,scr7,electricity,dem,61.0922570386322
h4434,DE,scr7,electricity,dem,60.2241320386323
h4435,DE,scr7,electricity,dem,57.9077857271568
h4436,DE,scr7,electricity,dem,55.818480399288
h4437,DE,scr7,electricity,dem,54.0519107271568
h4438,DE,scr7,electricity,dem,50.2629537599437
h4439,DE,scr7,electricity,dem,47.2721443337142
h4440,DE,scr7,electricity,dem,45.4457283501077
h4441,DE,scr7,electricity,dem,44.8179948256552
h4442,DE,scr7,electricity,dem,44.7341116289339
h4443,DE,scr7,electricity,dem,45.3824067109011
h4444,DE,scr7,electricity,dem,47.321830891229
h4445,DE,scr7,electricity,dem,53.1815952354913
h4446,DE,scr7,electricity,dem,58.517437448606
h4447,DE,scr7,electricity,dem,61.8822304813929
h4448,DE,scr7,electricity,dem,63.5852673666388
h4449,DE,scr7,electricity,dem,65.4042673666388
h4450,DE,scr7,electricity,dem,66.9192899076224
h4451,DE,scr7,electricity,dem,66.47108703877
h4452,DE,scr7,electricity,dem,65.4053800715568
h4453,DE,scr7,electricity,dem,64.0930767928683
h4454,DE,scr7,electricity,dem,63.1395214649995
h4455,DE,scr7,electricity,dem,62.0386464649995
h4456,DE,scr7,electricity,dem,61.738181301065
h4457,DE,scr7,electricity,dem,61.3906013830322
h4458,DE,scr7,electricity,dem,60.5224763830323
h4459,DE,scr7,electricity,dem,58.2061300715569
h4460,DE,scr7,electricity,dem,56.116824743688
