timestep_4,region_1,scenario_1,carrier_1,parameter,value
h6577,LU,scr3,electricity,dem,0.44399471534282
h6578,LU,scr3,electricity,dem,0.434555166162492
h6579,LU,scr3,electricity,dem,0.432711928457574
h6580,LU,scr3,electricity,dem,0.43864328091659
h6581,LU,scr3,electricity,dem,0.449826682555934
h6582,LU,scr3,electricity,dem,0.47579696944118
h6583,LU,scr3,electricity,dem,0.508953731736262
h6584,LU,scr3,electricity,dem,0.538818485834623
h6585,LU,scr3,electricity,dem,0.556164797310033
h6586,LU,scr3,electricity,dem,0.56816684649036
h6587,LU,scr3,electricity,dem,0.573850248129705
h6588,LU,scr3,electricity,dem,0.569230371080525
h6589,LU,scr3,electricity,dem,0.560791846490361
h6590,LU,scr3,electricity,dem,0.548326682555935
h6591,LU,scr3,electricity,dem,0.541379961244459
h6592,LU,scr3,electricity,dem,0.543180166162492
h6593,LU,scr3,electricity,dem,0.555875862883803
h6594,LU,scr3,electricity,dem,0.568130985834623
h6595,LU,scr3,electricity,dem,0.564995739932984
h6596,LU,scr3,electricity,dem,0.551340002228066
h6597,LU,scr3,electricity,dem,0.533100248129705
h6598,LU,scr3,electricity,dem,0.511333854687082
h6599,LU,scr3,electricity,dem,0.487597174359213
h6600,LU,scr3,electricity,dem,0.46279696944118
h6601,LU,scr3,electricity,dem,0.38325221587682
h6602,LU,scr3,electricity,dem,0.373812666696492
h6603,LU,scr3,electricity,dem,0.371969428991574
h6604,LU,scr3,electricity,dem,0.37790078145059
h6605,LU,scr3,electricity,dem,0.389084183089934
h6606,LU,scr3,electricity,dem,0.41505446997518
h6607,LU,scr3,electricity,dem,0.448211232270262
h6608,LU,scr3,electricity,dem,0.478075986368623
h6609,LU,scr3,electricity,dem,0.495422297844033
h6610,LU,scr3,electricity,dem,0.507424347024361
h6611,LU,scr3,electricity,dem,0.513107748663705
h6612,LU,scr3,electricity,dem,0.508487871614525
h6613,LU,scr3,electricity,dem,0.500049347024361
