timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,LU,scr2,electricity,dem,0.435082609592803
h4394,LU,scr2,electricity,dem,0.425178921068213
h4395,LU,scr2,electricity,dem,0.421527281723951
h4396,LU,scr2,electricity,dem,0.427000642379689
h4397,LU,scr2,electricity,dem,0.429744494838705
h4398,LU,scr2,electricity,dem,0.454291625986246
h4399,LU,scr2,electricity,dem,0.480322363691164
h4400,LU,scr2,electricity,dem,0.511422773527229
h4401,LU,scr2,electricity,dem,0.535930970248541
h4402,LU,scr2,electricity,dem,0.553742445658377
h4403,LU,scr2,electricity,dem,0.558346953855098
h4404,LU,scr2,electricity,dem,0.552869494838705
h4405,LU,scr2,electricity,dem,0.544947363691164
h4406,LU,scr2,electricity,dem,0.532131789920672
h4407,LU,scr2,electricity,dem,0.522933019428869
h4408,LU,scr2,electricity,dem,0.520928921068213
h4409,LU,scr2,electricity,dem,0.522928921068213
h4410,LU,scr2,electricity,dem,0.524996544019033
h4411,LU,scr2,electricity,dem,0.523887937461656
h4412,LU,scr2,electricity,dem,0.516693265330508
h4413,LU,scr2,electricity,dem,0.514012937461656
h4414,LU,scr2,electricity,dem,0.493010888281328
h4415,LU,scr2,electricity,dem,0.477248593199361
h4416,LU,scr2,electricity,dem,0.455031380084607
h4417,LU,scr2,electricity,dem,0.435082609592803
h4418,LU,scr2,electricity,dem,0.425178921068213
h4419,LU,scr2,electricity,dem,0.421527281723951
h4420,LU,scr2,electricity,dem,0.427000642379689
h4421,LU,scr2,electricity,dem,0.429744494838705
h4422,LU,scr2,electricity,dem,0.454291625986246
h4423,LU,scr2,electricity,dem,0.480322363691164
h4424,LU,scr2,electricity,dem,0.511422773527229
h4425,LU,scr2,electricity,dem,0.535930970248541
h4426,LU,scr2,electricity,dem,0.553742445658377
h4427,LU,scr2,electricity,dem,0.558346953855098
h4428,LU,scr2,electricity,dem,0.552869494838705
h4429,LU,scr2,electricity,dem,0.544947363691164
h4430,LU,scr2,electricity,dem,0.532131789920672
h4431,LU,scr2,electricity,dem,0.522933019428869
h4432,LU,scr2,electricity,dem,0.520928921068213
h4433,LU,scr2,electricity,dem,0.522928921068213
h4434,LU,scr2,electricity,dem,0.524996544019033
h4435,LU,scr2,electricity,dem,0.523887937461656
h4436,LU,scr2,electricity,dem,0.516693265330508
h4437,LU,scr2,electricity,dem,0.514012937461656
h4438,LU,scr2,electricity,dem,0.493010888281328
h4439,LU,scr2,electricity,dem,0.477248593199361
h4440,LU,scr2,electricity,dem,0.455031380084607
h4441,LU,scr2,electricity,dem,0.435082609592803
h4442,LU,scr2,electricity,dem,0.425178921068213
h4443,LU,scr2,electricity,dem,0.421527281723951
h4444,LU,scr2,electricity,dem,0.427000642379689
h4445,LU,scr2,electricity,dem,0.429744494838705
h4446,LU,scr2,electricity,dem,0.454291625986246
h4447,LU,scr2,electricity,dem,0.480322363691164
h4448,LU,scr2,electricity,dem,0.511422773527229
h4449,LU,scr2,electricity,dem,0.535930970248541
h4450,LU,scr2,electricity,dem,0.553742445658377
h4451,LU,scr2,electricity,dem,0.558346953855098
h4452,LU,scr2,electricity,dem,0.552869494838705
h4453,LU,scr2,electricity,dem,0.544947363691164
h4454,LU,scr2,electricity,dem,0.532131789920672
h4455,LU,scr2,electricity,dem,0.522933019428869
h4456,LU,scr2,electricity,dem,0.520928921068213
h4457,LU,scr2,electricity,dem,0.522928921068213
h4458,LU,scr2,electricity,dem,0.524996544019033
h4459,LU,scr2,electricity,dem,0.523887937461656
h4460,LU,scr2,electricity,dem,0.516693265330508
h4461,LU,scr2,electricity,dem,0.514012937461656
h4462,LU,scr2,electricity,dem,0.493010888281328
h4463,LU,scr2,electricity,dem,0.477248593199361
h4464,LU,scr2,electricity,dem,0.455031380084607
h4465,LU,scr2,electricity,dem,0.362526596730803
h4466,LU,scr2,electricity,dem,0.352622908206213
h4467,LU,scr2,electricity,dem,0.348971268861951
h4468,LU,scr2,electricity,dem,0.354444629517689
h4469,LU,scr2,electricity,dem,0.357188481976705
