timestep_4,region_1,scenario_1,technology_1,parameter,value
h2209,FR,scr3,wind,avaConv,0.534613253647486
h2210,FR,scr3,wind,avaConv,0.52254775193508
h2211,FR,scr3,wind,avaConv,0.524942596918376
h2212,FR,scr3,wind,avaConv,0.493872828334884
h2213,FR,scr3,wind,avaConv,0.467562628663018
h2214,FR,scr3,wind,avaConv,0.426061211931784
h2215,FR,scr3,wind,avaConv,0.392513804693855
h2216,FR,scr3,wind,avaConv,0.460791332387142
h2217,FR,scr3,wind,avaConv,0.545650476135523
h2218,FR,scr3,wind,avaConv,0.561652569275845
h2219,FR,scr3,wind,avaConv,0.565844020353583
h2220,FR,scr3,wind,avaConv,0.583034288534532
h2221,FR,scr3,wind,avaConv,0.594339556089946
h2222,FR,scr3,wind,avaConv,0.588666566695114
h2223,FR,scr3,wind,avaConv,0.572707269964924
h2224,FR,scr3,wind,avaConv,0.541444993610794
h2225,FR,scr3,wind,avaConv,0.472876088404726
h2226,FR,scr3,wind,avaConv,0.26837444270532
h2227,FR,scr3,wind,avaConv,0.0462170029225
h2228,FR,scr3,wind,avaConv,0.0432239144326372
h2229,FR,scr3,wind,avaConv,0.0469444902937451
h2230,FR,scr3,wind,avaConv,0.0584719858931745
h2231,FR,scr3,wind,avaConv,0.0746695672640214
h2232,FR,scr3,wind,avaConv,0.102423856695336
h2233,FR,scr3,wind,avaConv,0.112604789398298
h2234,FR,scr3,wind,avaConv,0.11915574402842
h2235,FR,scr3,wind,avaConv,0.124013134304613
h2236,FR,scr3,wind,avaConv,0.123463429339047
h2237,FR,scr3,wind,avaConv,0.129171954895688
h2238,FR,scr3,wind,avaConv,0.128479577119932
h2239,FR,scr3,wind,avaConv,0.13479356034788
h2240,FR,scr3,wind,avaConv,0.192802434762624
h2241,FR,scr3,wind,avaConv,0.248312905924807
h2242,FR,scr3,wind,avaConv,0.300930088429472
h2243,FR,scr3,wind,avaConv,0.315638959126348
h2244,FR,scr3,wind,avaConv,0.34314467542033
h2245,FR,scr3,wind,avaConv,0.388391392713553
h2246,FR,scr3,wind,avaConv,0.443631498562722
h2247,FR,scr3,wind,avaConv,0.519836817392464
h2248,FR,scr3,wind,avaConv,0.584994767837093
h2249,FR,scr3,wind,avaConv,0.626090746126012
h2250,FR,scr3,wind,avaConv,0.597824957323176
h2251,FR,scr3,wind,avaConv,0.519297283350985
h2252,FR,scr3,wind,avaConv,0.587634212477105
h2253,FR,scr3,wind,avaConv,0.628039989288051
h2254,FR,scr3,wind,avaConv,0.632228144538706
h2255,FR,scr3,wind,avaConv,0.665188411742483
h2256,FR,scr3,wind,avaConv,0.692484768095851
h2257,FR,scr3,wind,avaConv,0.654505745714244
h2258,FR,scr3,wind,avaConv,0.675737636681474
h2259,FR,scr3,wind,avaConv,0.706391246762789
h2260,FR,scr3,wind,avaConv,0.734945984859808
h2261,FR,scr3,wind,avaConv,0.721167159403867
h2262,FR,scr3,wind,avaConv,0.74044127451334
h2263,FR,scr3,wind,avaConv,0.77395291335264
h2264,FR,scr3,wind,avaConv,0.822954969706576
h2265,FR,scr3,wind,avaConv,0.870562410258134
h2266,FR,scr3,wind,avaConv,0.889290808382769
h2267,FR,scr3,wind,avaConv,0.893048137696496
h2268,FR,scr3,wind,avaConv,0.896841261934692
h2269,FR,scr3,wind,avaConv,0.902719477516382
h2270,FR,scr3,wind,avaConv,0.902477916205551
h2271,FR,scr3,wind,avaConv,0.894704928962119
h2272,FR,scr3,wind,avaConv,0.873452901293446
h2273,FR,scr3,wind,avaConv,0.834100524724382
h2274,FR,scr3,wind,avaConv,0.673797937949808
h2275,FR,scr3,wind,avaConv,0.250250356603187
h2276,FR,scr3,wind,avaConv,0.217698352059863
h2277,FR,scr3,wind,avaConv,0.247506658521383
h2278,FR,scr3,wind,avaConv,0.235295305880992
h2279,FR,scr3,wind,avaConv,0.21042653250982
h2280,FR,scr3,wind,avaConv,0.199026652039334
h2281,FR,scr3,wind,avaConv,0.173845769182105
h2282,FR,scr3,wind,avaConv,0.148470371418883
h2283,FR,scr3,wind,avaConv,0.121080036744922
h2284,FR,scr3,wind,avaConv,0.109043454778026
h2285,FR,scr3,wind,avaConv,0.101539043662955
h2286,FR,scr3,wind,avaConv,0.0959831542359325
h2287,FR,scr3,wind,avaConv,0.112998496772279
h2288,FR,scr3,wind,avaConv,0.145870875715161
h2289,FR,scr3,wind,avaConv,0.163986285459619
h2290,FR,scr3,wind,avaConv,0.245898225143116
h2291,FR,scr3,wind,avaConv,0.256376817684322
h2292,FR,scr3,wind,avaConv,0.246058361256748
h2293,FR,scr3,wind,avaConv,0.229751192364854
h2294,FR,scr3,wind,avaConv,0.213047899110542
h2295,FR,scr3,wind,avaConv,0.200784077371998
h2296,FR,scr3,wind,avaConv,0.192465642279459
h2297,FR,scr3,wind,avaConv,0.176331283785833
h2298,FR,scr3,wind,avaConv,0.121637478176025
h2299,FR,scr3,wind,avaConv,0.0353217807257341
h2300,FR,scr3,wind,avaConv,0.0542234896441839
h2301,FR,scr3,wind,avaConv,0.0721116714015138
h2302,FR,scr3,wind,avaConv,0.0781382647613727
h2303,FR,scr3,wind,avaConv,0.0789313117993844
h2304,FR,scr3,wind,avaConv,0.0781273145219809
h2305,FR,scr3,wind,avaConv,0.0785373905815025
h2306,FR,scr3,wind,avaConv,0.0765522101557126
h2307,FR,scr3,wind,avaConv,0.076917725301249
h2308,FR,scr3,wind,avaConv,0.0726210119703883
h2309,FR,scr3,wind,avaConv,0.0672452426060911
h2310,FR,scr3,wind,avaConv,0.0589833112293513
h2311,FR,scr3,wind,avaConv,0.0516772545231813
h2312,FR,scr3,wind,avaConv,0.0731396794301904
h2313,FR,scr3,wind,avaConv,0.0621378847005919
h2314,FR,scr3,wind,avaConv,0.0952967827913574
h2315,FR,scr3,wind,avaConv,0.100352292223445
h2316,FR,scr3,wind,avaConv,0.105534020938254
h2317,FR,scr3,wind,avaConv,0.119643087561066
h2318,FR,scr3,wind,avaConv,0.14121212250146
h2319,FR,scr3,wind,avaConv,0.166761411425985
h2320,FR,scr3,wind,avaConv,0.1871349780773
h2321,FR,scr3,wind,avaConv,0.189614713511818
h2322,FR,scr3,wind,avaConv,0.11804403924184
h2323,FR,scr3,wind,avaConv,0.041038882303933
