timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,AT,scr2,electricity,dem,6.52129685071729
h0002,AT,scr2,electricity,dem,6.37703723533267
h0003,AT,scr2,electricity,dem,6.22610454302498
h0004,AT,scr2,electricity,dem,6.31759355401399
h0005,AT,scr2,electricity,dem,6.81572954302498
h0006,AT,scr2,electricity,dem,7.5635619606074
h0007,AT,scr2,electricity,dem,8.41702761994806
h0008,AT,scr2,electricity,dem,8.77107844412388
h0009,AT,scr2,electricity,dem,8.92938201555246
h0010,AT,scr2,electricity,dem,9.01177899357443
h0011,AT,scr2,electricity,dem,9.01781608148652
h0012,AT,scr2,electricity,dem,8.81068970786015
h0013,AT,scr2,electricity,dem,8.68452487269531
h0014,AT,scr2,electricity,dem,8.5848902573107
h0015,AT,scr2,electricity,dem,8.58462652104696
h0016,AT,scr2,electricity,dem,8.77167322434366
h0017,AT,scr2,electricity,dem,9.11539163093707
h0018,AT,scr2,electricity,dem,9.09629822434366
h0019,AT,scr2,electricity,dem,8.6079630595085
h0020,AT,scr2,electricity,dem,8.11375838917883
h0021,AT,scr2,electricity,dem,7.60216772983817
h0022,AT,scr2,electricity,dem,7.5442336639041
h0023,AT,scr2,electricity,dem,7.09949602654146
h0024,AT,scr2,electricity,dem,6.77794932324476
h0025,AT,scr2,electricity,dem,5.54029979757729
h0026,AT,scr2,electricity,dem,5.39604018219267
h0027,AT,scr2,electricity,dem,5.24510748988498
h0028,AT,scr2,electricity,dem,5.33659650087399
h0029,AT,scr2,electricity,dem,5.83473248988498
h0030,AT,scr2,electricity,dem,6.5825649074674
h0031,AT,scr2,electricity,dem,7.43603056680806
h0032,AT,scr2,electricity,dem,7.79008139098388
h0033,AT,scr2,electricity,dem,7.94838496241246
h0034,AT,scr2,electricity,dem,8.03078194043443
h0035,AT,scr2,electricity,dem,8.03681902834652
h0036,AT,scr2,electricity,dem,7.82969265472015
h0037,AT,scr2,electricity,dem,7.70352781955531
h0038,AT,scr2,electricity,dem,7.6038932041707
h0039,AT,scr2,electricity,dem,7.60362946790696
h0040,AT,scr2,electricity,dem,7.79067617120366
h0041,AT,scr2,electricity,dem,8.13439457779707
h0042,AT,scr2,electricity,dem,8.11530117120366
h0043,AT,scr2,electricity,dem,7.6269660063685
h0044,AT,scr2,electricity,dem,7.13276133603883
h0045,AT,scr2,electricity,dem,6.62117067669817
h0046,AT,scr2,electricity,dem,6.5632366107641
h0047,AT,scr2,electricity,dem,6.11849897340146
h0048,AT,scr2,electricity,dem,5.79695227010476
h0049,AT,scr2,electricity,dem,4.99784315431729
h0050,AT,scr2,electricity,dem,4.85358353893267
h0051,AT,scr2,electricity,dem,4.70265084662498
h0052,AT,scr2,electricity,dem,4.79413985761399
h0053,AT,scr2,electricity,dem,5.29227584662498
h0054,AT,scr2,electricity,dem,6.0401082642074
h0055,AT,scr2,electricity,dem,6.89357392354806
h0056,AT,scr2,electricity,dem,7.24762474772388
h0057,AT,scr2,electricity,dem,7.40592831915246
h0058,AT,scr2,electricity,dem,7.48832529717443
h0059,AT,scr2,electricity,dem,7.49436238508652
h0060,AT,scr2,electricity,dem,7.28723601146015
h0061,AT,scr2,electricity,dem,7.16107117629531
h0062,AT,scr2,electricity,dem,7.0614365609107
h0063,AT,scr2,electricity,dem,7.06117282464696
h0064,AT,scr2,electricity,dem,7.24821952794366
h0065,AT,scr2,electricity,dem,7.59193793453707
h0066,AT,scr2,electricity,dem,7.57284452794366
h0067,AT,scr2,electricity,dem,7.0845093631085
h0068,AT,scr2,electricity,dem,6.59030469277883
h0069,AT,scr2,electricity,dem,6.07871403343817
h0070,AT,scr2,electricity,dem,6.0207799675041
h0071,AT,scr2,electricity,dem,5.57604233014146
