timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,scr2,electricity,dem,9.47713799703736
h0002,BE,scr2,electricity,dem,9.11417645857583
h0003,BE,scr2,electricity,dem,8.9020789311033
h0004,BE,scr2,electricity,dem,8.88430008494945
h0005,BE,scr2,electricity,dem,9.19452261242198
h0006,BE,scr2,electricity,dem,10.0133069530813
h0007,BE,scr2,electricity,dem,10.6922410190154
h0008,BE,scr2,electricity,dem,11.0887712387956
h0009,BE,scr2,electricity,dem,11.3401874475868
h0010,BE,scr2,electricity,dem,11.4597423926418
h0011,BE,scr2,electricity,dem,11.573228656378
h0012,BE,scr2,electricity,dem,11.4055528322022
h0013,BE,scr2,electricity,dem,11.3128605245099
h0014,BE,scr2,electricity,dem,11.1566792058286
h0015,BE,scr2,electricity,dem,11.1095390959385
h0016,BE,scr2,electricity,dem,11.1627025574769
h0017,BE,scr2,electricity,dem,11.632658601433
h0018,BE,scr2,electricity,dem,11.8601833267077
h0019,BE,scr2,electricity,dem,11.4947204146198
h0020,BE,scr2,electricity,dem,10.9717533816527
h0021,BE,scr2,electricity,dem,10.4438921179165
h0022,BE,scr2,electricity,dem,10.5557272827516
h0023,BE,scr2,electricity,dem,10.5181750849495
h0024,BE,scr2,electricity,dem,9.94112700802637
h0025,BE,scr2,electricity,dem,7.99815216409736
h0026,BE,scr2,electricity,dem,7.63519062563583
h0027,BE,scr2,electricity,dem,7.4230930981633
h0028,BE,scr2,electricity,dem,7.40531425200945
h0029,BE,scr2,electricity,dem,7.71553677948198
h0030,BE,scr2,electricity,dem,8.53432112014131
h0031,BE,scr2,electricity,dem,9.21325518607538
h0032,BE,scr2,electricity,dem,9.6097854058556
h0033,BE,scr2,electricity,dem,9.86120161464681
h0034,BE,scr2,electricity,dem,9.98075655970176
h0035,BE,scr2,electricity,dem,10.094242823438
h0036,BE,scr2,electricity,dem,9.9265669992622
h0037,BE,scr2,electricity,dem,9.83387469156989
h0038,BE,scr2,electricity,dem,9.67769337288857
h0039,BE,scr2,electricity,dem,9.63055326299846
h0040,BE,scr2,electricity,dem,9.68371672453693
h0041,BE,scr2,electricity,dem,10.153672768493
h0042,BE,scr2,electricity,dem,10.3811974937677
h0043,BE,scr2,electricity,dem,10.0157345816798
h0044,BE,scr2,electricity,dem,9.49276754871274
h0045,BE,scr2,electricity,dem,8.96490628497648
h0046,BE,scr2,electricity,dem,9.07674144981165
h0047,BE,scr2,electricity,dem,9.03918925200945
h0048,BE,scr2,electricity,dem,8.46214117508637
h0049,BE,scr2,electricity,dem,7.96717236237736
h0050,BE,scr2,electricity,dem,7.60421082391583
h0051,BE,scr2,electricity,dem,7.3921132964433
h0052,BE,scr2,electricity,dem,7.37433445028945
h0053,BE,scr2,electricity,dem,7.68455697776198
h0054,BE,scr2,electricity,dem,8.50334131842132
h0055,BE,scr2,electricity,dem,9.18227538435538
h0056,BE,scr2,electricity,dem,9.5788056041356
h0057,BE,scr2,electricity,dem,9.83022181292681
h0058,BE,scr2,electricity,dem,9.94977675798176
h0059,BE,scr2,electricity,dem,10.063263021718
h0060,BE,scr2,electricity,dem,9.8955871975422
h0061,BE,scr2,electricity,dem,9.80289488984989
h0062,BE,scr2,electricity,dem,9.64671357116857
h0063,BE,scr2,electricity,dem,9.59957346127846
h0064,BE,scr2,electricity,dem,9.65273692281693
h0065,BE,scr2,electricity,dem,10.122692966773
h0066,BE,scr2,electricity,dem,10.3502176920477
h0067,BE,scr2,electricity,dem,9.98475477995978
h0068,BE,scr2,electricity,dem,9.46178774699274
h0069,BE,scr2,electricity,dem,8.93392648325648
h0070,BE,scr2,electricity,dem,9.04576164809165
h0071,BE,scr2,electricity,dem,9.00820945028945
h0072,BE,scr2,electricity,dem,8.43116137336637
h0073,BE,scr2,electricity,dem,9.21543628023736
h0074,BE,scr2,electricity,dem,8.85247474177583
h0075,BE,scr2,electricity,dem,8.6403772143033
h0076,BE,scr2,electricity,dem,8.62259836814945
h0077,BE,scr2,electricity,dem,8.93282089562198
h0078,BE,scr2,electricity,dem,9.75160523628131
h0079,BE,scr2,electricity,dem,10.4305393022154
h0080,BE,scr2,electricity,dem,10.8270695219956
h0081,BE,scr2,electricity,dem,11.0784857307868
h0082,BE,scr2,electricity,dem,11.1980406758418
h0083,BE,scr2,electricity,dem,11.311526939578
h0084,BE,scr2,electricity,dem,11.1438511154022
h0085,BE,scr2,electricity,dem,11.0511588077099
h0086,BE,scr2,electricity,dem,10.8949774890286
h0087,BE,scr2,electricity,dem,10.8478373791385
h0088,BE,scr2,electricity,dem,10.9010008406769
h0089,BE,scr2,electricity,dem,11.370956884633
