timestep_4,region_1,scenario_1,carrier_1,parameter,value
h2209,NL,scr4,electricity,dem,9.52686685676887
h2210,NL,scr4,electricity,dem,9.36920614248315
h2211,NL,scr4,electricity,dem,9.36491356006557
h2212,NL,scr4,electricity,dem,9.56363746116446
h2213,NL,scr4,electricity,dem,10.2654149336919
h2214,NL,scr4,electricity,dem,11.5571264721535
h2215,NL,scr4,electricity,dem,12.7609726259996
h2216,NL,scr4,electricity,dem,13.4356965270985
h2217,NL,scr4,electricity,dem,13.6135893842414
h2218,NL,scr4,electricity,dem,13.5979396589667
h2219,NL,scr4,electricity,dem,13.4368256479777
h2220,NL,scr4,electricity,dem,13.3092954281974
h2221,NL,scr4,electricity,dem,13.1751553183073
h2222,NL,scr4,electricity,dem,13.0690825161095
h2223,NL,scr4,electricity,dem,13.1216594391864
h2224,NL,scr4,electricity,dem,13.4214506479777
h2225,NL,scr4,electricity,dem,13.4164547688568
h2226,NL,scr4,electricity,dem,13.2964053183073
h2227,NL,scr4,electricity,dem,13.3691718018238
h2228,NL,scr4,electricity,dem,13.1314671314941
h2229,NL,scr4,electricity,dem,12.4270000985271
h2230,NL,scr4,electricity,dem,11.5119190545711
h2231,NL,scr4,electricity,dem,10.5811649336919
h2232,NL,scr4,electricity,dem,9.8880110875381
h2233,NL,scr4,electricity,dem,8.73853308996887
h2234,NL,scr4,electricity,dem,8.58087237568315
h2235,NL,scr4,electricity,dem,8.57657979326557
h2236,NL,scr4,electricity,dem,8.77530369436446
h2237,NL,scr4,electricity,dem,9.47708116689194
h2238,NL,scr4,electricity,dem,10.7687927053535
h2239,NL,scr4,electricity,dem,11.9726388591996
h2240,NL,scr4,electricity,dem,12.6473627602985
h2241,NL,scr4,electricity,dem,12.8252556174414
h2242,NL,scr4,electricity,dem,12.8096058921667
h2243,NL,scr4,electricity,dem,12.6484918811777
h2244,NL,scr4,electricity,dem,12.5209616613974
h2245,NL,scr4,electricity,dem,12.3868215515073
h2246,NL,scr4,electricity,dem,12.2807487493095
h2247,NL,scr4,electricity,dem,12.3333256723864
h2248,NL,scr4,electricity,dem,12.6331168811776
h2249,NL,scr4,electricity,dem,12.6281210020568
h2250,NL,scr4,electricity,dem,12.5080715515073
h2251,NL,scr4,electricity,dem,12.5808380350238
h2252,NL,scr4,electricity,dem,12.3431333646941
h2253,NL,scr4,electricity,dem,11.6386663317271
h2254,NL,scr4,electricity,dem,10.7235852877711
h2255,NL,scr4,electricity,dem,9.79283116689194
h2256,NL,scr4,electricity,dem,9.0996773207381
h2257,NL,scr4,electricity,dem,10.7273380108689
h2258,NL,scr4,electricity,dem,10.5696772965832
h2259,NL,scr4,electricity,dem,10.5653847141656
h2260,NL,scr4,electricity,dem,10.7641086152645
h2261,NL,scr4,electricity,dem,11.4658860877919
h2262,NL,scr4,electricity,dem,12.7575976262535
h2263,NL,scr4,electricity,dem,13.9614437800996
h2264,NL,scr4,electricity,dem,14.6361676811985
h2265,NL,scr4,electricity,dem,14.8140605383414
h2266,NL,scr4,electricity,dem,14.7984108130667
h2267,NL,scr4,electricity,dem,14.6372968020777
h2268,NL,scr4,electricity,dem,14.5097665822974
h2269,NL,scr4,electricity,dem,14.3756264724073
h2270,NL,scr4,electricity,dem,14.2695536702095
h2271,NL,scr4,electricity,dem,14.3221305932864
h2272,NL,scr4,electricity,dem,14.6219218020776
h2273,NL,scr4,electricity,dem,14.6169259229568
h2274,NL,scr4,electricity,dem,14.4968764724073
h2275,NL,scr4,electricity,dem,14.5696429559238
h2276,NL,scr4,electricity,dem,14.3319382855941
h2277,NL,scr4,electricity,dem,13.6274712526271
h2278,NL,scr4,electricity,dem,12.7123902086711
h2279,NL,scr4,electricity,dem,11.7816360877919
h2280,NL,scr4,electricity,dem,11.0884822416381
h2281,NL,scr4,electricity,dem,10.9711033023689
h2282,NL,scr4,electricity,dem,10.8134425880832
h2283,NL,scr4,electricity,dem,10.8091500056656
h2284,NL,scr4,electricity,dem,11.0078739067645
h2285,NL,scr4,electricity,dem,11.7096513792919
h2286,NL,scr4,electricity,dem,13.0013629177535
h2287,NL,scr4,electricity,dem,14.2052090715996
h2288,NL,scr4,electricity,dem,14.8799329726985
h2289,NL,scr4,electricity,dem,15.0578258298414
h2290,NL,scr4,electricity,dem,15.0421761045667
h2291,NL,scr4,electricity,dem,14.8810620935777
h2292,NL,scr4,electricity,dem,14.7535318737974
h2293,NL,scr4,electricity,dem,14.6193917639073
h2294,NL,scr4,electricity,dem,14.5133189617095
h2295,NL,scr4,electricity,dem,14.5658958847864
h2296,NL,scr4,electricity,dem,14.8656870935777
h2297,NL,scr4,electricity,dem,14.8606912144568
h2298,NL,scr4,electricity,dem,14.7406417639073
h2299,NL,scr4,electricity,dem,14.8134082474238
h2300,NL,scr4,electricity,dem,14.5757035770941
h2301,NL,scr4,electricity,dem,13.8712365441271
h2302,NL,scr4,electricity,dem,12.9561555001711
h2303,NL,scr4,electricity,dem,12.0254013792919
h2304,NL,scr4,electricity,dem,11.3322475331381
h2305,NL,scr4,electricity,dem,11.0177761780689
h2306,NL,scr4,electricity,dem,10.8601154637832
h2307,NL,scr4,electricity,dem,10.8558228813656
h2308,NL,scr4,electricity,dem,11.0545467824645
h2309,NL,scr4,electricity,dem,11.7563242549919
h2310,NL,scr4,electricity,dem,13.0480357934535
h2311,NL,scr4,electricity,dem,14.2518819472996
h2312,NL,scr4,electricity,dem,14.9266058483985
h2313,NL,scr4,electricity,dem,15.1044987055414
h2314,NL,scr4,electricity,dem,15.0888489802667
h2315,NL,scr4,electricity,dem,14.9277349692777
h2316,NL,scr4,electricity,dem,14.8002047494974
h2317,NL,scr4,electricity,dem,14.6660646396073
h2318,NL,scr4,electricity,dem,14.5599918374095
h2319,NL,scr4,electricity,dem,14.6125687604864
h2320,NL,scr4,electricity,dem,14.9123599692777
h2321,NL,scr4,electricity,dem,14.9073640901568
h2322,NL,scr4,electricity,dem,14.7873146396073
h2323,NL,scr4,electricity,dem,14.8600811231238
h2324,NL,scr4,electricity,dem,14.6223764527941
h2325,NL,scr4,electricity,dem,13.9179094198271
h2326,NL,scr4,electricity,dem,13.0028283758711
h2327,NL,scr4,electricity,dem,12.0720742549919
h2328,NL,scr4,electricity,dem,11.3789204088381
h2329,NL,scr4,electricity,dem,11.5165588063689
h2330,NL,scr4,electricity,dem,11.3588980920832
h2331,NL,scr4,electricity,dem,11.3546055096656
h2332,NL,scr4,electricity,dem,11.5533294107645
h2333,NL,scr4,electricity,dem,12.2551068832919
h2334,NL,scr4,electricity,dem,13.5468184217535
h2335,NL,scr4,electricity,dem,14.7506645755996
h2336,NL,scr4,electricity,dem,15.4253884766985
h2337,NL,scr4,electricity,dem,15.6032813338414
h2338,NL,scr4,electricity,dem,15.5876316085667
h2339,NL,scr4,electricity,dem,15.4265175975777
h2340,NL,scr4,electricity,dem,15.2989873777974
h2341,NL,scr4,electricity,dem,15.1648472679073
h2342,NL,scr4,electricity,dem,15.0587744657095
h2343,NL,scr4,electricity,dem,15.1113513887864
h2344,NL,scr4,electricity,dem,15.4111425975777
h2345,NL,scr4,electricity,dem,15.4061467184568
h2346,NL,scr4,electricity,dem,15.2860972679073
h2347,NL,scr4,electricity,dem,15.3588637514238
h2348,NL,scr4,electricity,dem,15.1211590810941
h2349,NL,scr4,electricity,dem,14.4166920481271
h2350,NL,scr4,electricity,dem,13.5016110041711
h2351,NL,scr4,electricity,dem,12.5708568832919
h2352,NL,scr4,electricity,dem,11.8777030371381
h2353,NL,scr4,electricity,dem,11.6574023083689
h2354,NL,scr4,electricity,dem,11.4997415940832
h2355,NL,scr4,electricity,dem,11.4954490116656
h2356,NL,scr4,electricity,dem,11.6941729127645
h2357,NL,scr4,electricity,dem,12.3959503852919
h2358,NL,scr4,electricity,dem,13.6876619237535
h2359,NL,scr4,electricity,dem,14.8915080775996
h2360,NL,scr4,electricity,dem,15.5662319786985
h2361,NL,scr4,electricity,dem,15.7441248358414
h2362,NL,scr4,electricity,dem,15.7284751105667
h2363,NL,scr4,electricity,dem,15.5673610995777
h2364,NL,scr4,electricity,dem,15.4398308797974
h2365,NL,scr4,electricity,dem,15.3056907699073
h2366,NL,scr4,electricity,dem,15.1996179677095
h2367,NL,scr4,electricity,dem,15.2521948907864
h2368,NL,scr4,electricity,dem,15.5519860995777
h2369,NL,scr4,electricity,dem,15.5469902204568
h2370,NL,scr4,electricity,dem,15.4269407699073
h2371,NL,scr4,electricity,dem,15.4997072534238
h2372,NL,scr4,electricity,dem,15.2620025830941
h2373,NL,scr4,electricity,dem,14.5575355501271
h2374,NL,scr4,electricity,dem,13.6424545061711
h2375,NL,scr4,electricity,dem,12.7117003852919
h2376,NL,scr4,electricity,dem,12.0185465391381
h2377,NL,scr4,electricity,dem,9.95839686196887
h2378,NL,scr4,electricity,dem,9.80073614768315
h2379,NL,scr4,electricity,dem,9.79644356526557
h2380,NL,scr4,electricity,dem,9.99516746636446
h2381,NL,scr4,electricity,dem,10.6969449388919
h2382,NL,scr4,electricity,dem,11.9886564773535
h2383,NL,scr4,electricity,dem,13.1925026311996
h2384,NL,scr4,electricity,dem,13.8672265322985
h2385,NL,scr4,electricity,dem,14.0451193894414
h2386,NL,scr4,electricity,dem,14.0294696641667
h2387,NL,scr4,electricity,dem,13.8683556531777
h2388,NL,scr4,electricity,dem,13.7408254333974
h2389,NL,scr4,electricity,dem,13.6066853235073
h2390,NL,scr4,electricity,dem,13.5006125213095
h2391,NL,scr4,electricity,dem,13.5531894443864
h2392,NL,scr4,electricity,dem,13.8529806531777
h2393,NL,scr4,electricity,dem,13.8479847740568
h2394,NL,scr4,electricity,dem,13.7279353235073
h2395,NL,scr4,electricity,dem,13.8007018070238
h2396,NL,scr4,electricity,dem,13.5629971366941
h2397,NL,scr4,electricity,dem,12.8585301037271
h2398,NL,scr4,electricity,dem,11.9434490597711
h2399,NL,scr4,electricity,dem,11.0126949388919
h2400,NL,scr4,electricity,dem,10.3195410927381
h2401,NL,scr4,electricity,dem,9.34651932906887
h2402,NL,scr4,electricity,dem,9.18885861478315
h2403,NL,scr4,electricity,dem,9.18456603236557
h2404,NL,scr4,electricity,dem,9.38328993346446
h2405,NL,scr4,electricity,dem,10.0850674059919
h2406,NL,scr4,electricity,dem,11.3767789444535
h2407,NL,scr4,electricity,dem,12.5806250982996
h2408,NL,scr4,electricity,dem,13.2553489993985
h2409,NL,scr4,electricity,dem,13.4332418565414
h2410,NL,scr4,electricity,dem,13.4175921312667
h2411,NL,scr4,electricity,dem,13.2564781202777
h2412,NL,scr4,electricity,dem,13.1289479004974
h2413,NL,scr4,electricity,dem,12.9948077906073
h2414,NL,scr4,electricity,dem,12.8887349884095
h2415,NL,scr4,electricity,dem,12.9413119114864
h2416,NL,scr4,electricity,dem,13.2411031202777
h2417,NL,scr4,electricity,dem,13.2361072411568
h2418,NL,scr4,electricity,dem,13.1160577906073
h2419,NL,scr4,electricity,dem,13.1888242741238
h2420,NL,scr4,electricity,dem,12.9511196037941
h2421,NL,scr4,electricity,dem,12.2466525708271
h2422,NL,scr4,electricity,dem,11.3315715268711
h2423,NL,scr4,electricity,dem,10.4008174059919
h2424,NL,scr4,electricity,dem,9.7076635598381
h2425,NL,scr4,electricity,dem,11.5499820808689
h2426,NL,scr4,electricity,dem,11.3923213665832
h2427,NL,scr4,electricity,dem,11.3880287841656
h2428,NL,scr4,electricity,dem,11.5867526852645
h2429,NL,scr4,electricity,dem,12.2885301577919
h2430,NL,scr4,electricity,dem,13.5802416962535
h2431,NL,scr4,electricity,dem,14.7840878500996
h2432,NL,scr4,electricity,dem,15.4588117511985
