timestep_4,region_1,scenario_1,technology_1,parameter,value
h4393,BE,scr2,wind,avaConv,0.241683066964376
h4394,BE,scr2,wind,avaConv,0.248566530790026
h4395,BE,scr2,wind,avaConv,0.249840127681551
h4396,BE,scr2,wind,avaConv,0.252502084615801
h4397,BE,scr2,wind,avaConv,0.284819265199043
h4398,BE,scr2,wind,avaConv,0.340756608436549
h4399,BE,scr2,wind,avaConv,0.393947248034134
h4400,BE,scr2,wind,avaConv,0.497273568009655
h4401,BE,scr2,wind,avaConv,0.544357795586022
h4402,BE,scr2,wind,avaConv,0.554257150307502
h4403,BE,scr2,wind,avaConv,0.547414339707959
h4404,BE,scr2,wind,avaConv,0.560717891902038
h4405,BE,scr2,wind,avaConv,0.576200429655028
h4406,BE,scr2,wind,avaConv,0.555488679852149
h4407,BE,scr2,wind,avaConv,0.509482323482189
h4408,BE,scr2,wind,avaConv,0.467963923020414
h4409,BE,scr2,wind,avaConv,0.377528236008597
h4410,BE,scr2,wind,avaConv,0.273105939975695
h4411,BE,scr2,wind,avaConv,0.171616967048002
h4412,BE,scr2,wind,avaConv,0.0891150172708111
h4413,BE,scr2,wind,avaConv,0.0535929017602551
h4414,BE,scr2,wind,avaConv,0.0794588917588862
h4415,BE,scr2,wind,avaConv,0.0919818149858693
h4416,BE,scr2,wind,avaConv,0.0840979489438505
h4417,BE,scr2,wind,avaConv,0.080029062298929
h4418,BE,scr2,wind,avaConv,0.0729754834157926
h4419,BE,scr2,wind,avaConv,0.0649467795566463
h4420,BE,scr2,wind,avaConv,0.0648281799694335
h4421,BE,scr2,wind,avaConv,0.0704855683392858
h4422,BE,scr2,wind,avaConv,0.160701566225312
h4423,BE,scr2,wind,avaConv,0.199464014941408
h4424,BE,scr2,wind,avaConv,0.269912018444853
h4425,BE,scr2,wind,avaConv,0.353757074924195
h4426,BE,scr2,wind,avaConv,0.431869062053587
h4427,BE,scr2,wind,avaConv,0.461472332522523
h4428,BE,scr2,wind,avaConv,0.469475973470083
h4429,BE,scr2,wind,avaConv,0.501776652137362
h4430,BE,scr2,wind,avaConv,0.536685802056748
h4431,BE,scr2,wind,avaConv,0.541647497828707
h4432,BE,scr2,wind,avaConv,0.513314868209674
h4433,BE,scr2,wind,avaConv,0.522968654609278
h4434,BE,scr2,wind,avaConv,0.496809236007817
h4435,BE,scr2,wind,avaConv,0.437444435831473
h4436,BE,scr2,wind,avaConv,0.342243540182903
h4437,BE,scr2,wind,avaConv,0.316975246833053
h4438,BE,scr2,wind,avaConv,0.326938814052588
h4439,BE,scr2,wind,avaConv,0.317215352123485
h4440,BE,scr2,wind,avaConv,0.250235850499988
h4441,BE,scr2,wind,avaConv,0.189902008394883
