timestep_4,region_1,scenario_1,technology_1,parameter,value
h6577,CH,scr4,solar,avaConv,0.0
h6578,CH,scr4,solar,avaConv,0.0
h6579,CH,scr4,solar,avaConv,0.0
h6580,CH,scr4,solar,avaConv,0.0
h6581,CH,scr4,solar,avaConv,0.0
h6582,CH,scr4,solar,avaConv,0.00131299220835932
h6583,CH,scr4,solar,avaConv,0.0725283728800557
h6584,CH,scr4,solar,avaConv,0.22753867858421
h6585,CH,scr4,solar,avaConv,0.40349409312834
h6586,CH,scr4,solar,avaConv,0.530728106798805
h6587,CH,scr4,solar,avaConv,0.603176711111698
h6588,CH,scr4,solar,avaConv,0.603535481191654
h6589,CH,scr4,solar,avaConv,0.582176090405071
h6590,CH,scr4,solar,avaConv,0.511646429630881
h6591,CH,scr4,solar,avaConv,0.357907069732833
h6592,CH,scr4,solar,avaConv,0.188476692391568
h6593,CH,scr4,solar,avaConv,0.0592792093220792
h6594,CH,scr4,solar,avaConv,0.000704496501169629
h6595,CH,scr4,solar,avaConv,0.0
h6596,CH,scr4,solar,avaConv,0.0
h6597,CH,scr4,solar,avaConv,0.0
h6598,CH,scr4,solar,avaConv,0.0
h6599,CH,scr4,solar,avaConv,0.0
h6600,CH,scr4,solar,avaConv,0.0
h6601,CH,scr4,solar,avaConv,0.0
h6602,CH,scr4,solar,avaConv,0.0
h6603,CH,scr4,solar,avaConv,0.0
h6604,CH,scr4,solar,avaConv,0.0
h6605,CH,scr4,solar,avaConv,0.0
h6606,CH,scr4,solar,avaConv,0.00160279158489228
h6607,CH,scr4,solar,avaConv,0.0871109428214582
h6608,CH,scr4,solar,avaConv,0.245459291832801
h6609,CH,scr4,solar,avaConv,0.392584895351132
h6610,CH,scr4,solar,avaConv,0.48855618656453
h6611,CH,scr4,solar,avaConv,0.523394611316424
h6612,CH,scr4,solar,avaConv,0.567884110599333
h6613,CH,scr4,solar,avaConv,0.581836060929119
h6614,CH,scr4,solar,avaConv,0.521747813545793
