timestep_4,region_1,scenario_1,carrier_1,parameter,value
h2209,DE,scr4,electricity,dem,38.267794629422
h2210,DE,scr4,electricity,dem,38.2386613876637
h2211,DE,scr4,electricity,dem,39.1486792448066
h2212,DE,scr4,electricity,dem,41.1058028711802
h2213,DE,scr4,electricity,dem,45.4386421568945
h2214,DE,scr4,electricity,dem,50.1707341898615
h2215,DE,scr4,electricity,dem,53.6828042448066
h2216,DE,scr4,electricity,dem,55.6581943546967
h2217,DE,scr4,electricity,dem,57.150588585466
h2218,DE,scr4,electricity,dem,58.5469814426088
h2219,DE,scr4,electricity,dem,58.5258454535978
h2220,DE,scr4,electricity,dem,57.4947932557956
h2221,DE,scr4,electricity,dem,56.0883042448066
h2222,DE,scr4,electricity,dem,54.9056160579934
h2223,DE,scr4,electricity,dem,53.8443990250264
h2224,DE,scr4,electricity,dem,53.4871572667846
h2225,DE,scr4,electricity,dem,53.801283640411
h2226,DE,scr4,electricity,dem,54.3335157832682
h2227,DE,scr4,electricity,dem,53.7315267722791
h2228,DE,scr4,electricity,dem,51.5071943546967
h2229,DE,scr4,electricity,dem,48.7580789700813
h2230,DE,scr4,electricity,dem,45.1964594645868
h2231,DE,scr4,electricity,dem,41.7319471019494
h2232,DE,scr4,electricity,dem,39.4405391349165
h2233,DE,scr4,electricity,dem,34.466343846322
h2234,DE,scr4,electricity,dem,34.4372106045637
h2235,DE,scr4,electricity,dem,35.3472284617066
h2236,DE,scr4,electricity,dem,37.3043520880802
h2237,DE,scr4,electricity,dem,41.6371913737945
h2238,DE,scr4,electricity,dem,46.3692834067615
h2239,DE,scr4,electricity,dem,49.8813534617066
h2240,DE,scr4,electricity,dem,51.8567435715967
h2241,DE,scr4,electricity,dem,53.349137802366
h2242,DE,scr4,electricity,dem,54.7455306595088
h2243,DE,scr4,electricity,dem,54.7243946704978
h2244,DE,scr4,electricity,dem,53.6933424726956
h2245,DE,scr4,electricity,dem,52.2868534617066
h2246,DE,scr4,electricity,dem,51.1041652748934
h2247,DE,scr4,electricity,dem,50.0429482419264
h2248,DE,scr4,electricity,dem,49.6857064836846
h2249,DE,scr4,electricity,dem,49.999832857311
h2250,DE,scr4,electricity,dem,50.5320650001682
h2251,DE,scr4,electricity,dem,49.9300759891791
h2252,DE,scr4,electricity,dem,47.7057435715967
h2253,DE,scr4,electricity,dem,44.9566281869813
h2254,DE,scr4,electricity,dem,41.3950086814868
h2255,DE,scr4,electricity,dem,37.9304963188494
h2256,DE,scr4,electricity,dem,35.6390883518165
h2257,DE,scr4,electricity,dem,45.458168496822
h2258,DE,scr4,electricity,dem,45.4290352550637
h2259,DE,scr4,electricity,dem,46.3390531122066
h2260,DE,scr4,electricity,dem,48.2961767385802
h2261,DE,scr4,electricity,dem,52.6290160242945
h2262,DE,scr4,electricity,dem,57.3611080572615
h2263,DE,scr4,electricity,dem,60.8731781122066
h2264,DE,scr4,electricity,dem,62.8485682220967
h2265,DE,scr4,electricity,dem,64.3409624528659
h2266,DE,scr4,electricity,dem,65.7373553100088
h2267,DE,scr4,electricity,dem,65.7162193209978
h2268,DE,scr4,electricity,dem,64.6851671231956
h2269,DE,scr4,electricity,dem,63.2786781122066
h2270,DE,scr4,electricity,dem,62.0959899253934
h2271,DE,scr4,electricity,dem,61.0347728924264
h2272,DE,scr4,electricity,dem,60.6775311341846
h2273,DE,scr4,electricity,dem,60.991657507811
h2274,DE,scr4,electricity,dem,61.5238896506682
h2275,DE,scr4,electricity,dem,60.9219006396791
h2276,DE,scr4,electricity,dem,58.6975682220967
h2277,DE,scr4,electricity,dem,55.9484528374813
h2278,DE,scr4,electricity,dem,52.3868333319868
h2279,DE,scr4,electricity,dem,48.9223209693494
h2280,DE,scr4,electricity,dem,46.6309130023165
h2281,DE,scr4,electricity,dem,46.599416702922
h2282,DE,scr4,electricity,dem,46.5702834611637
h2283,DE,scr4,electricity,dem,47.4803013183066
h2284,DE,scr4,electricity,dem,49.4374249446802
h2285,DE,scr4,electricity,dem,53.7702642303945
h2286,DE,scr4,electricity,dem,58.5023562633615
h2287,DE,scr4,electricity,dem,62.0144263183066
h2288,DE,scr4,electricity,dem,63.9898164281967
h2289,DE,scr4,electricity,dem,65.482210658966
h2290,DE,scr4,electricity,dem,66.8786035161088
h2291,DE,scr4,electricity,dem,66.8574675270978
h2292,DE,scr4,electricity,dem,65.8264153292956
h2293,DE,scr4,electricity,dem,64.4199263183066
h2294,DE,scr4,electricity,dem,63.2372381314934
h2295,DE,scr4,electricity,dem,62.1760210985264
h2296,DE,scr4,electricity,dem,61.8187793402846
h2297,DE,scr4,electricity,dem,62.132905713911
h2298,DE,scr4,electricity,dem,62.6651378567682
h2299,DE,scr4,electricity,dem,62.0631488457791
h2300,DE,scr4,electricity,dem,59.8388164281967
h2301,DE,scr4,electricity,dem,57.0897010435813
h2302,DE,scr4,electricity,dem,53.5280815380868
h2303,DE,scr4,electricity,dem,50.0635691754494
h2304,DE,scr4,electricity,dem,47.7721612084165
h2305,DE,scr4,electricity,dem,47.515961490222
h2306,DE,scr4,electricity,dem,47.4868282484637
h2307,DE,scr4,electricity,dem,48.3968461056066
h2308,DE,scr4,electricity,dem,50.3539697319802
h2309,DE,scr4,electricity,dem,54.6868090176945
h2310,DE,scr4,electricity,dem,59.4189010506615
h2311,DE,scr4,electricity,dem,62.9309711056066
h2312,DE,scr4,electricity,dem,64.9063612154967
h2313,DE,scr4,electricity,dem,66.3987554462659
h2314,DE,scr4,electricity,dem,67.7951483034088
h2315,DE,scr4,electricity,dem,67.7740123143978
h2316,DE,scr4,electricity,dem,66.7429601165956
h2317,DE,scr4,electricity,dem,65.3364711056066
h2318,DE,scr4,electricity,dem,64.1537829187934
h2319,DE,scr4,electricity,dem,63.0925658858264
h2320,DE,scr4,electricity,dem,62.7353241275846
h2321,DE,scr4,electricity,dem,63.049450501211
h2322,DE,scr4,electricity,dem,63.5816826440682
h2323,DE,scr4,electricity,dem,62.9796936330791
h2324,DE,scr4,electricity,dem,60.7553612154967
h2325,DE,scr4,electricity,dem,58.0062458308813
h2326,DE,scr4,electricity,dem,54.4446263253868
h2327,DE,scr4,electricity,dem,50.9801139627494
h2328,DE,scr4,electricity,dem,48.6887059957165
