timestep_4,region_1,scenario_1,technology_1,parameter,value
h4393,NL,scr6,solar,avaConv,0.0
h4394,NL,scr6,solar,avaConv,0.0
h4395,NL,scr6,solar,avaConv,0.0
h4396,NL,scr6,solar,avaConv,0.00454336973439324
h4397,NL,scr6,solar,avaConv,0.0684855944319528
h4398,NL,scr6,solar,avaConv,0.191090564669967
h4399,NL,scr6,solar,avaConv,0.340007085446513
h4400,NL,scr6,solar,avaConv,0.480181698829331
h4401,NL,scr6,solar,avaConv,0.594681614027138
h4402,NL,scr6,solar,avaConv,0.661009124518078
h4403,NL,scr6,solar,avaConv,0.702344715484043
h4404,NL,scr6,solar,avaConv,0.69085415258151
h4405,NL,scr6,solar,avaConv,0.631990412609851
h4406,NL,scr6,solar,avaConv,0.535866369407443
h4407,NL,scr6,solar,avaConv,0.429238012815505
h4408,NL,scr6,solar,avaConv,0.341399147149513
h4409,NL,scr6,solar,avaConv,0.249085066839486
h4410,NL,scr6,solar,avaConv,0.15269421828833
h4411,NL,scr6,solar,avaConv,0.0622491990225635
h4412,NL,scr6,solar,avaConv,0.0102302408868493
h4413,NL,scr6,solar,avaConv,0.0
h4414,NL,scr6,solar,avaConv,0.0
h4415,NL,scr6,solar,avaConv,0.0
h4416,NL,scr6,solar,avaConv,0.0
h4417,NL,scr6,solar,avaConv,0.0
h4418,NL,scr6,solar,avaConv,0.0
h4419,NL,scr6,solar,avaConv,0.0
h4420,NL,scr6,solar,avaConv,0.0039532123864104
h4421,NL,scr6,solar,avaConv,0.0605536500661866
h4422,NL,scr6,solar,avaConv,0.176436375038567
h4423,NL,scr6,solar,avaConv,0.316037947233636
h4424,NL,scr6,solar,avaConv,0.462246271338518
h4425,NL,scr6,solar,avaConv,0.613594097610871
h4426,NL,scr6,solar,avaConv,0.734235687267228
h4427,NL,scr6,solar,avaConv,0.796676166069832
h4428,NL,scr6,solar,avaConv,0.793346433803267
h4429,NL,scr6,solar,avaConv,0.776976913483117
h4430,NL,scr6,solar,avaConv,0.740533233687618
h4431,NL,scr6,solar,avaConv,0.673187388885474
h4432,NL,scr6,solar,avaConv,0.553617129616112
h4433,NL,scr6,solar,avaConv,0.404301568439416
h4434,NL,scr6,solar,avaConv,0.249636222481197
h4435,NL,scr6,solar,avaConv,0.110679997594322
h4436,NL,scr6,solar,avaConv,0.0167013276835571
h4437,NL,scr6,solar,avaConv,0.0
h4438,NL,scr6,solar,avaConv,0.0
h4439,NL,scr6,solar,avaConv,0.0
h4440,NL,scr6,solar,avaConv,0.0
h4441,NL,scr6,solar,avaConv,0.0
h4442,NL,scr6,solar,avaConv,0.0
h4443,NL,scr6,solar,avaConv,0.0
h4444,NL,scr6,solar,avaConv,0.00480515630166697
h4445,NL,scr6,solar,avaConv,0.0738491623463551
h4446,NL,scr6,solar,avaConv,0.198043293543255
h4447,NL,scr6,solar,avaConv,0.340409657773484
h4448,NL,scr6,solar,avaConv,0.481751885039317
h4449,NL,scr6,solar,avaConv,0.604288562711414
h4450,NL,scr6,solar,avaConv,0.681931242921507
h4451,NL,scr6,solar,avaConv,0.713584399106277
h4452,NL,scr6,solar,avaConv,0.666315279135921
h4453,NL,scr6,solar,avaConv,0.586078320169896
h4454,NL,scr6,solar,avaConv,0.444528093697163
h4455,NL,scr6,solar,avaConv,0.344796896132595
h4456,NL,scr6,solar,avaConv,0.282904171278237
h4457,NL,scr6,solar,avaConv,0.228859777898713
h4458,NL,scr6,solar,avaConv,0.151393694317273
h4459,NL,scr6,solar,avaConv,0.0635634759959602
h4460,NL,scr6,solar,avaConv,0.00820788226915863
h4461,NL,scr6,solar,avaConv,0.0
h4462,NL,scr6,solar,avaConv,0.0
h4463,NL,scr6,solar,avaConv,0.0
h4464,NL,scr6,solar,avaConv,0.0
h4465,NL,scr6,solar,avaConv,0.0
h4466,NL,scr6,solar,avaConv,0.0
h4467,NL,scr6,solar,avaConv,0.0
h4468,NL,scr6,solar,avaConv,0.00445468386987514
h4469,NL,scr6,solar,avaConv,0.0796725482280294
h4470,NL,scr6,solar,avaConv,0.219262895093964
h4471,NL,scr6,solar,avaConv,0.3747540948381
h4472,NL,scr6,solar,avaConv,0.519947976749561
h4473,NL,scr6,solar,avaConv,0.655370574188582
h4474,NL,scr6,solar,avaConv,0.753694925316942
h4475,NL,scr6,solar,avaConv,0.807351652723568
h4476,NL,scr6,solar,avaConv,0.791577227467119
