timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,LU,scr1,wind,avaConv,0.00112344120856769
h0002,LU,scr1,wind,avaConv,0.00122762432406709
h0003,LU,scr1,wind,avaConv,0.0126161011653161
h0004,LU,scr1,wind,avaConv,0.0226467248865301
h0005,LU,scr1,wind,avaConv,0.0222386743993381
h0006,LU,scr1,wind,avaConv,0.0276949886461707
h0007,LU,scr1,wind,avaConv,0.0364653913330386
h0008,LU,scr1,wind,avaConv,0.0504515793560567
h0009,LU,scr1,wind,avaConv,0.0846441214438988
h0010,LU,scr1,wind,avaConv,0.185494912343966
h0011,LU,scr1,wind,avaConv,0.221988914332329
h0012,LU,scr1,wind,avaConv,0.257926168320106
h0013,LU,scr1,wind,avaConv,0.289733745937721
h0014,LU,scr1,wind,avaConv,0.388213186718461
h0015,LU,scr1,wind,avaConv,0.460422146155636
h0016,LU,scr1,wind,avaConv,0.211033113200687
h0017,LU,scr1,wind,avaConv,0.233910777487461
h0018,LU,scr1,wind,avaConv,0.466063780814061
h0019,LU,scr1,wind,avaConv,0.595188329646707
h0020,LU,scr1,wind,avaConv,0.638176176169274
h0021,LU,scr1,wind,avaConv,0.597718243550069
h0022,LU,scr1,wind,avaConv,0.535555337901934
h0023,LU,scr1,wind,avaConv,0.426458769116866
h0024,LU,scr1,wind,avaConv,0.367399138913713
h0025,LU,scr1,wind,avaConv,0.346287851942816
h0026,LU,scr1,wind,avaConv,0.358589667373344
h0027,LU,scr1,wind,avaConv,0.360231340593816
h0028,LU,scr1,wind,avaConv,0.341056281045219
h0029,LU,scr1,wind,avaConv,0.392066660844522
h0030,LU,scr1,wind,avaConv,0.424184419926391
h0031,LU,scr1,wind,avaConv,0.46172609388413
h0032,LU,scr1,wind,avaConv,0.484290774719661
h0033,LU,scr1,wind,avaConv,0.556069150053952
h0034,LU,scr1,wind,avaConv,0.649079885867208
h0035,LU,scr1,wind,avaConv,0.566330081407462
h0036,LU,scr1,wind,avaConv,0.690004076384333
h0037,LU,scr1,wind,avaConv,0.683616428997848
h0038,LU,scr1,wind,avaConv,0.573357073684901
h0039,LU,scr1,wind,avaConv,0.386909832770041
h0040,LU,scr1,wind,avaConv,0.120984295635898
h0041,LU,scr1,wind,avaConv,0.159276916638444
h0042,LU,scr1,wind,avaConv,0.35680635966792
h0043,LU,scr1,wind,avaConv,0.510880672241779
h0044,LU,scr1,wind,avaConv,0.612799853569095
h0045,LU,scr1,wind,avaConv,0.704099618641136
h0046,LU,scr1,wind,avaConv,0.692545711687223
