timestep_4,region_1,scenario_1,carrier_1,parameter,value
h2209,LU,scr1,electricity,dem,0.459694898314842
h2210,LU,scr1,electricity,dem,0.449075392820337
h2211,LU,scr1,electricity,dem,0.446210008204952
h2212,LU,scr1,electricity,dem,0.452131711501656
h2213,LU,scr1,electricity,dem,0.457101491721436
h2214,LU,scr1,electricity,dem,0.474649568644513
h2215,LU,scr1,electricity,dem,0.49932264556759
h2216,LU,scr1,electricity,dem,0.525839129084073
h2217,LU,scr1,electricity,dem,0.547973744468689
h2218,LU,scr1,electricity,dem,0.560376216996161
h2219,LU,scr1,electricity,dem,0.565170173040117
h2220,LU,scr1,electricity,dem,0.560306162051106
h2221,LU,scr1,electricity,dem,0.549889953259898
h2222,LU,scr1,electricity,dem,0.536520447765392
h2223,LU,scr1,electricity,dem,0.528502590622535
h2224,LU,scr1,electricity,dem,0.527345997215941
h2225,LU,scr1,electricity,dem,0.534918799413744
h2226,LU,scr1,electricity,dem,0.546065777435722
h2227,LU,scr1,electricity,dem,0.552703140073084
h2228,LU,scr1,electricity,dem,0.544093249963194
h2229,LU,scr1,electricity,dem,0.533193524688469
h2230,LU,scr1,electricity,dem,0.524896821391766
h2231,LU,scr1,electricity,dem,0.507435282930227
h2232,LU,scr1,electricity,dem,0.481855612600557
h2233,LU,scr1,electricity,dem,0.395946965643842
h2234,LU,scr1,electricity,dem,0.385327460149337
h2235,LU,scr1,electricity,dem,0.382462075533952
h2236,LU,scr1,electricity,dem,0.388383778830656
h2237,LU,scr1,electricity,dem,0.393353559050436
h2238,LU,scr1,electricity,dem,0.410901635973513
h2239,LU,scr1,electricity,dem,0.43557471289659
h2240,LU,scr1,electricity,dem,0.462091196413073
h2241,LU,scr1,electricity,dem,0.484225811797689
h2242,LU,scr1,electricity,dem,0.496628284325161
h2243,LU,scr1,electricity,dem,0.501422240369117
h2244,LU,scr1,electricity,dem,0.496558229380106
h2245,LU,scr1,electricity,dem,0.486142020588897
h2246,LU,scr1,electricity,dem,0.472772515094392
h2247,LU,scr1,electricity,dem,0.464754657951535
h2248,LU,scr1,electricity,dem,0.463598064544941
h2249,LU,scr1,electricity,dem,0.471170866742744
h2250,LU,scr1,electricity,dem,0.482317844764722
h2251,LU,scr1,electricity,dem,0.488955207402084
h2252,LU,scr1,electricity,dem,0.480345317292194
h2253,LU,scr1,electricity,dem,0.469445592017469
h2254,LU,scr1,electricity,dem,0.461148888720766
h2255,LU,scr1,electricity,dem,0.443687350259227
h2256,LU,scr1,electricity,dem,0.418107679929557
h2257,LU,scr1,electricity,dem,0.359539351907842
h2258,LU,scr1,electricity,dem,0.348919846413337
h2259,LU,scr1,electricity,dem,0.346054461797952
h2260,LU,scr1,electricity,dem,0.351976165094656
h2261,LU,scr1,electricity,dem,0.356945945314436
h2262,LU,scr1,electricity,dem,0.374494022237513
h2263,LU,scr1,electricity,dem,0.39916709916059
h2264,LU,scr1,electricity,dem,0.425683582677073
h2265,LU,scr1,electricity,dem,0.447818198061689
h2266,LU,scr1,electricity,dem,0.460220670589161
