timestep_4,region_1,scenario_1,carrier_1,parameter,value
h2209,CH,scr3,electricity,dem,6.61511296056964
h2210,CH,scr3,electricity,dem,6.656250323207
h2211,CH,scr3,electricity,dem,6.69848109243777
h2212,CH,scr3,electricity,dem,6.62606351002019
h2213,CH,scr3,electricity,dem,6.68803603749271
h2214,CH,scr3,electricity,dem,6.87130526826194
h2215,CH,scr3,electricity,dem,7.22649208144875
h2216,CH,scr3,electricity,dem,7.53311296056964
h2217,CH,scr3,electricity,dem,7.69859647705315
h2218,CH,scr3,electricity,dem,7.81016790562458
h2219,CH,scr3,electricity,dem,7.9317448287015
h2220,CH,scr3,electricity,dem,7.7590470265037
h2221,CH,scr3,electricity,dem,7.69090416936084
h2222,CH,scr3,electricity,dem,7.62712944408612
h2223,CH,scr3,electricity,dem,7.52413493859161
h2224,CH,scr3,electricity,dem,7.43700856496523
h2225,CH,scr3,electricity,dem,7.34278329023997
h2226,CH,scr3,electricity,dem,7.26709098254766
h2227,CH,scr3,electricity,dem,7.26047559793227
h2228,CH,scr3,electricity,dem,7.26739867485535
h2229,CH,scr3,electricity,dem,7.11871186166853
h2230,CH,scr3,electricity,dem,6.93449208144875
h2231,CH,scr3,electricity,dem,6.6910470265037
h2232,CH,scr3,electricity,dem,6.61083274078942
h2233,CH,scr3,electricity,dem,6.68305164048964
h2234,CH,scr3,electricity,dem,6.724189003127
h2235,CH,scr3,electricity,dem,6.76641977235777
h2236,CH,scr3,electricity,dem,6.69400218994019
h2237,CH,scr3,electricity,dem,6.75597471741271
h2238,CH,scr3,electricity,dem,6.93924394818194
h2239,CH,scr3,electricity,dem,7.29443076136875
h2240,CH,scr3,electricity,dem,7.60105164048964
h2241,CH,scr3,electricity,dem,7.76653515697315
h2242,CH,scr3,electricity,dem,7.87810658554458
h2243,CH,scr3,electricity,dem,7.9996835086215
h2244,CH,scr3,electricity,dem,7.8269857064237
h2245,CH,scr3,electricity,dem,7.75884284928084
h2246,CH,scr3,electricity,dem,7.69506812400612
h2247,CH,scr3,electricity,dem,7.59207361851161
h2248,CH,scr3,electricity,dem,7.50494724488523
h2249,CH,scr3,electricity,dem,7.41072197015997
h2250,CH,scr3,electricity,dem,7.33502966246766
h2251,CH,scr3,electricity,dem,7.32841427785227
h2252,CH,scr3,electricity,dem,7.33533735477535
h2253,CH,scr3,electricity,dem,7.18665054158853
h2254,CH,scr3,electricity,dem,7.00243076136875
h2255,CH,scr3,electricity,dem,6.7589857064237
h2256,CH,scr3,electricity,dem,6.67877142070942
h2257,CH,scr3,electricity,dem,6.96006682030964
h2258,CH,scr3,electricity,dem,7.001204182947
h2259,CH,scr3,electricity,dem,7.04343495217777
h2260,CH,scr3,electricity,dem,6.97101736976019
h2261,CH,scr3,electricity,dem,7.03298989723271
h2262,CH,scr3,electricity,dem,7.21625912800194
h2263,CH,scr3,electricity,dem,7.57144594118875
h2264,CH,scr3,electricity,dem,7.87806682030964
h2265,CH,scr3,electricity,dem,8.04355033679315
h2266,CH,scr3,electricity,dem,8.15512176536458
