timestep_4,region_1,scenario_1,technology_1,parameter,value
h4393,NL,scr7,wind,avaConv,0.236016532057874
h4394,NL,scr7,wind,avaConv,0.280582007025319
h4395,NL,scr7,wind,avaConv,0.364429637697169
h4396,NL,scr7,wind,avaConv,0.492116670816312
h4397,NL,scr7,wind,avaConv,0.55062513241061
h4398,NL,scr7,wind,avaConv,0.583047188499717
h4399,NL,scr7,wind,avaConv,0.584833695394016
h4400,NL,scr7,wind,avaConv,0.581520015341804
h4401,NL,scr7,wind,avaConv,0.565841726453939
h4402,NL,scr7,wind,avaConv,0.536799064227865
h4403,NL,scr7,wind,avaConv,0.595358353760186
h4404,NL,scr7,wind,avaConv,0.65424972723728
h4405,NL,scr7,wind,avaConv,0.695170201931755
h4406,NL,scr7,wind,avaConv,0.684494396413296
h4407,NL,scr7,wind,avaConv,0.655175083293469
h4408,NL,scr7,wind,avaConv,0.662818286937826
h4409,NL,scr7,wind,avaConv,0.701050869182108
h4410,NL,scr7,wind,avaConv,0.720919915037985
h4411,NL,scr7,wind,avaConv,0.641230534938236
h4412,NL,scr7,wind,avaConv,0.455013588279929
h4413,NL,scr7,wind,avaConv,0.292984543113277
h4414,NL,scr7,wind,avaConv,0.253176280166845
h4415,NL,scr7,wind,avaConv,0.236858568605498
h4416,NL,scr7,wind,avaConv,0.243757584086149
h4417,NL,scr7,wind,avaConv,0.262351526873057
h4418,NL,scr7,wind,avaConv,0.277673890406504
h4419,NL,scr7,wind,avaConv,0.279719383764369
h4420,NL,scr7,wind,avaConv,0.280068509961677
h4421,NL,scr7,wind,avaConv,0.280929857235469
h4422,NL,scr7,wind,avaConv,0.321633785570904
h4423,NL,scr7,wind,avaConv,0.481821842468733
h4424,NL,scr7,wind,avaConv,0.684269842316756
h4425,NL,scr7,wind,avaConv,0.850053266504205
h4426,NL,scr7,wind,avaConv,0.949055472031065
h4427,NL,scr7,wind,avaConv,0.981625500019456
h4428,NL,scr7,wind,avaConv,0.986455141859563
h4429,NL,scr7,wind,avaConv,0.983032384063685
h4430,NL,scr7,wind,avaConv,0.969995862097183
h4431,NL,scr7,wind,avaConv,0.942844340321447
h4432,NL,scr7,wind,avaConv,0.904383938576673
h4433,NL,scr7,wind,avaConv,0.87114954896875
h4434,NL,scr7,wind,avaConv,0.794562457662641
h4435,NL,scr7,wind,avaConv,0.640909026250919
h4436,NL,scr7,wind,avaConv,0.448204522239809
h4437,NL,scr7,wind,avaConv,0.392157126200496
h4438,NL,scr7,wind,avaConv,0.371868582254549
h4439,NL,scr7,wind,avaConv,0.275444747367608
h4440,NL,scr7,wind,avaConv,0.182987713708332
h4441,NL,scr7,wind,avaConv,0.135789569513807
h4442,NL,scr7,wind,avaConv,0.111948736043582
h4443,NL,scr7,wind,avaConv,0.0982944317811934
h4444,NL,scr7,wind,avaConv,0.0910067699482973
h4445,NL,scr7,wind,avaConv,0.0792954825377028
h4446,NL,scr7,wind,avaConv,0.0655310305230132
h4447,NL,scr7,wind,avaConv,0.0795016680578612
h4448,NL,scr7,wind,avaConv,0.0855292092674372
h4449,NL,scr7,wind,avaConv,0.0998771609262704
h4450,NL,scr7,wind,avaConv,0.121517693198706
h4451,NL,scr7,wind,avaConv,0.105407103104465
h4452,NL,scr7,wind,avaConv,0.0920659452170812
h4453,NL,scr7,wind,avaConv,0.0943436714093756
h4454,NL,scr7,wind,avaConv,0.108302316940433
h4455,NL,scr7,wind,avaConv,0.129975051577826
h4456,NL,scr7,wind,avaConv,0.145025210540699
h4457,NL,scr7,wind,avaConv,0.149775013002667
h4458,NL,scr7,wind,avaConv,0.113783964134678
h4459,NL,scr7,wind,avaConv,0.0751337729458371
h4460,NL,scr7,wind,avaConv,0.0711220329562863
h4461,NL,scr7,wind,avaConv,0.0877855776003413
h4462,NL,scr7,wind,avaConv,0.134824100163179
h4463,NL,scr7,wind,avaConv,0.218592209947057
h4464,NL,scr7,wind,avaConv,0.301700039328789
h4465,NL,scr7,wind,avaConv,0.355798495078111
h4466,NL,scr7,wind,avaConv,0.365965488538702
h4467,NL,scr7,wind,avaConv,0.361861413474658
h4468,NL,scr7,wind,avaConv,0.369597953541404
h4469,NL,scr7,wind,avaConv,0.361262748902662
h4470,NL,scr7,wind,avaConv,0.417269566409321
h4471,NL,scr7,wind,avaConv,0.383179159773659
h4472,NL,scr7,wind,avaConv,0.425392367655527
h4473,NL,scr7,wind,avaConv,0.488538153712599
h4474,NL,scr7,wind,avaConv,0.536695391694099
h4475,NL,scr7,wind,avaConv,0.562966390740439
h4476,NL,scr7,wind,avaConv,0.588072203989274
h4477,NL,scr7,wind,avaConv,0.592867948658074
h4478,NL,scr7,wind,avaConv,0.598840852008124
h4479,NL,scr7,wind,avaConv,0.60202417997778
h4480,NL,scr7,wind,avaConv,0.589102674478299
h4481,NL,scr7,wind,avaConv,0.537359569740202
h4482,NL,scr7,wind,avaConv,0.452502566368325
h4483,NL,scr7,wind,avaConv,0.337081201491458
h4484,NL,scr7,wind,avaConv,0.191005263973132
h4485,NL,scr7,wind,avaConv,0.151451049486519
h4486,NL,scr7,wind,avaConv,0.190602913161232
h4487,NL,scr7,wind,avaConv,0.228827540356346
h4488,NL,scr7,wind,avaConv,0.243177147632339
h4489,NL,scr7,wind,avaConv,0.243741231093232
h4490,NL,scr7,wind,avaConv,0.240677519810931
h4491,NL,scr7,wind,avaConv,0.238901182184234
h4492,NL,scr7,wind,avaConv,0.241150236682561
h4493,NL,scr7,wind,avaConv,0.264056089893851
h4494,NL,scr7,wind,avaConv,0.394840991823673
h4495,NL,scr7,wind,avaConv,0.385394165244182
h4496,NL,scr7,wind,avaConv,0.389250102178825
h4497,NL,scr7,wind,avaConv,0.374821335487514
h4498,NL,scr7,wind,avaConv,0.362566775818937
h4499,NL,scr7,wind,avaConv,0.315209522129216
h4500,NL,scr7,wind,avaConv,0.25798451408751
h4501,NL,scr7,wind,avaConv,0.195211519122373
h4502,NL,scr7,wind,avaConv,0.141359396931031
h4503,NL,scr7,wind,avaConv,0.0992765945022577
h4504,NL,scr7,wind,avaConv,0.0678128029366314
h4505,NL,scr7,wind,avaConv,0.0471787836651359
h4506,NL,scr7,wind,avaConv,0.0315691321086525
h4507,NL,scr7,wind,avaConv,0.0172486608225864
h4508,NL,scr7,wind,avaConv,0.0098209245524686
h4509,NL,scr7,wind,avaConv,0.00703989297995632
h4510,NL,scr7,wind,avaConv,0.00575901639143037
h4511,NL,scr7,wind,avaConv,0.00682199037203225
h4512,NL,scr7,wind,avaConv,0.0074268066374421
h4513,NL,scr7,wind,avaConv,0.00782693318294424
h4514,NL,scr7,wind,avaConv,0.00811148250391977
h4515,NL,scr7,wind,avaConv,0.00813763931683745
h4516,NL,scr7,wind,avaConv,0.00762224559154049
h4517,NL,scr7,wind,avaConv,0.00604440073751857
h4518,NL,scr7,wind,avaConv,0.0055463465716972
h4519,NL,scr7,wind,avaConv,0.00298016266649883
h4520,NL,scr7,wind,avaConv,0.00212500661503426
h4521,NL,scr7,wind,avaConv,0.00325898404700375
h4522,NL,scr7,wind,avaConv,0.00470641053327505
h4523,NL,scr7,wind,avaConv,0.00573063357553197
h4524,NL,scr7,wind,avaConv,0.00691320895376143
h4525,NL,scr7,wind,avaConv,0.00848956105823859
h4526,NL,scr7,wind,avaConv,0.0176380384291383
h4527,NL,scr7,wind,avaConv,0.0455599265630209
h4528,NL,scr7,wind,avaConv,0.110499861562429
h4529,NL,scr7,wind,avaConv,0.209161862375475
h4530,NL,scr7,wind,avaConv,0.368551465908955
h4531,NL,scr7,wind,avaConv,0.549415802606351
h4532,NL,scr7,wind,avaConv,0.656055129256758
h4533,NL,scr7,wind,avaConv,0.676681774333341
h4534,NL,scr7,wind,avaConv,0.685087352647703
h4535,NL,scr7,wind,avaConv,0.645594704897095
h4536,NL,scr7,wind,avaConv,0.614984736021162
h4537,NL,scr7,wind,avaConv,0.57153432723922
h4538,NL,scr7,wind,avaConv,0.55900997085002
h4539,NL,scr7,wind,avaConv,0.546663035333506
h4540,NL,scr7,wind,avaConv,0.551043176181172
h4541,NL,scr7,wind,avaConv,0.554056833558784
h4542,NL,scr7,wind,avaConv,0.568561139013477
h4543,NL,scr7,wind,avaConv,0.52919692877737
h4544,NL,scr7,wind,avaConv,0.540017507861904
h4545,NL,scr7,wind,avaConv,0.511938267040652
h4546,NL,scr7,wind,avaConv,0.476191301794031
h4547,NL,scr7,wind,avaConv,0.439934296796396
h4548,NL,scr7,wind,avaConv,0.403099730051026
h4549,NL,scr7,wind,avaConv,0.373764955362299
h4550,NL,scr7,wind,avaConv,0.352738475690597
h4551,NL,scr7,wind,avaConv,0.330569135449532
h4552,NL,scr7,wind,avaConv,0.309765332294653
h4553,NL,scr7,wind,avaConv,0.302728550839711
h4554,NL,scr7,wind,avaConv,0.283779962841151
h4555,NL,scr7,wind,avaConv,0.278769264103198
h4556,NL,scr7,wind,avaConv,0.280213530500067
h4557,NL,scr7,wind,avaConv,0.305525164414945
h4558,NL,scr7,wind,avaConv,0.361691818326303
h4559,NL,scr7,wind,avaConv,0.334520269663513
h4560,NL,scr7,wind,avaConv,0.31125132363378
h4561,NL,scr7,wind,avaConv,0.289303443388836
h4562,NL,scr7,wind,avaConv,0.27157107307289
h4563,NL,scr7,wind,avaConv,0.258473972340817
h4564,NL,scr7,wind,avaConv,0.247533447045642
h4565,NL,scr7,wind,avaConv,0.274740036996575
h4566,NL,scr7,wind,avaConv,0.333050389296108
h4567,NL,scr7,wind,avaConv,0.294070180895159
h4568,NL,scr7,wind,avaConv,0.293327286155552
h4569,NL,scr7,wind,avaConv,0.336699557490342
h4570,NL,scr7,wind,avaConv,0.371069369031965
h4571,NL,scr7,wind,avaConv,0.447658874015313
h4572,NL,scr7,wind,avaConv,0.503542057501177
h4573,NL,scr7,wind,avaConv,0.510285407374017
h4574,NL,scr7,wind,avaConv,0.495687058696502
h4575,NL,scr7,wind,avaConv,0.478221192277558
h4576,NL,scr7,wind,avaConv,0.442377066344976
h4577,NL,scr7,wind,avaConv,0.387424934848352
h4578,NL,scr7,wind,avaConv,0.338209573770639
h4579,NL,scr7,wind,avaConv,0.313970014641948
h4580,NL,scr7,wind,avaConv,0.306097023775756
h4581,NL,scr7,wind,avaConv,0.340321136705262
h4582,NL,scr7,wind,avaConv,0.423420419616105
h4583,NL,scr7,wind,avaConv,0.454263043210841
h4584,NL,scr7,wind,avaConv,0.458695533125629
h4585,NL,scr7,wind,avaConv,0.453728452924386
h4586,NL,scr7,wind,avaConv,0.458155781533842
h4587,NL,scr7,wind,avaConv,0.480701897368755
h4588,NL,scr7,wind,avaConv,0.507871943320438
h4589,NL,scr7,wind,avaConv,0.545244999080259
h4590,NL,scr7,wind,avaConv,0.572364336027906
h4591,NL,scr7,wind,avaConv,0.578295394028641
h4592,NL,scr7,wind,avaConv,0.562319640113587
h4593,NL,scr7,wind,avaConv,0.531880808748477
h4594,NL,scr7,wind,avaConv,0.53412337844806
h4595,NL,scr7,wind,avaConv,0.537507333983796
h4596,NL,scr7,wind,avaConv,0.54740589146585
h4597,NL,scr7,wind,avaConv,0.552723963125185
h4598,NL,scr7,wind,avaConv,0.539439842408856
h4599,NL,scr7,wind,avaConv,0.500645620973022
h4600,NL,scr7,wind,avaConv,0.451027198240347
h4601,NL,scr7,wind,avaConv,0.367763650061588
h4602,NL,scr7,wind,avaConv,0.262396875948602
h4603,NL,scr7,wind,avaConv,0.190599630853302
h4604,NL,scr7,wind,avaConv,0.16503289480422
h4605,NL,scr7,wind,avaConv,0.16229509151151
h4606,NL,scr7,wind,avaConv,0.166650525012983
h4607,NL,scr7,wind,avaConv,0.162746928555578
h4608,NL,scr7,wind,avaConv,0.142515714717092
h4609,NL,scr7,wind,avaConv,0.120556794307617
h4610,NL,scr7,wind,avaConv,0.100794828387582
h4611,NL,scr7,wind,avaConv,0.0844173514442278
h4612,NL,scr7,wind,avaConv,0.0688650329598549
h4613,NL,scr7,wind,avaConv,0.0538449602809853
h4614,NL,scr7,wind,avaConv,0.0707104715294689
h4615,NL,scr7,wind,avaConv,0.0565063329028765
h4616,NL,scr7,wind,avaConv,0.0486111420185191
h4617,NL,scr7,wind,avaConv,0.0541470980430365
h4618,NL,scr7,wind,avaConv,0.0646692929837776
h4619,NL,scr7,wind,avaConv,0.0698399328767192
h4620,NL,scr7,wind,avaConv,0.0723775644190869
h4621,NL,scr7,wind,avaConv,0.0714005984838647
h4622,NL,scr7,wind,avaConv,0.0696597865161906
h4623,NL,scr7,wind,avaConv,0.0701712323730547
h4624,NL,scr7,wind,avaConv,0.0725132972594768
h4625,NL,scr7,wind,avaConv,0.0976131544506801
h4626,NL,scr7,wind,avaConv,0.115126034841104
h4627,NL,scr7,wind,avaConv,0.108430432744593
h4628,NL,scr7,wind,avaConv,0.0713190383525697
h4629,NL,scr7,wind,avaConv,0.0443475039099401
h4630,NL,scr7,wind,avaConv,0.0552576537178892
h4631,NL,scr7,wind,avaConv,0.0425017491180468
h4632,NL,scr7,wind,avaConv,0.0516591138380591
h4633,NL,scr7,wind,avaConv,0.0745435777230586
h4634,NL,scr7,wind,avaConv,0.0938065183122142
h4635,NL,scr7,wind,avaConv,0.0937942145017363
h4636,NL,scr7,wind,avaConv,0.0772066212016763
h4637,NL,scr7,wind,avaConv,0.0604693618351815
h4638,NL,scr7,wind,avaConv,0.0638400265974663
h4639,NL,scr7,wind,avaConv,0.0471182013125277
h4640,NL,scr7,wind,avaConv,0.0331670015437949
h4641,NL,scr7,wind,avaConv,0.030480900516328
h4642,NL,scr7,wind,avaConv,0.0252711747453224
h4643,NL,scr7,wind,avaConv,0.0178282182890189
h4644,NL,scr7,wind,avaConv,0.0130572417346551
h4645,NL,scr7,wind,avaConv,0.00813706380547593
h4646,NL,scr7,wind,avaConv,0.00624020338416178
h4647,NL,scr7,wind,avaConv,0.011201948079022
h4648,NL,scr7,wind,avaConv,0.025629402853424
h4649,NL,scr7,wind,avaConv,0.0191930105730663
h4650,NL,scr7,wind,avaConv,0.00754341424955755
h4651,NL,scr7,wind,avaConv,0.00296727342813874
