timestep_4,region_1,scenario_1,technology_1,parameter,value
h2209,AT,scr1,wind,avaConv,0.00284041979075738
h2210,AT,scr1,wind,avaConv,0.00651318650511238
h2211,AT,scr1,wind,avaConv,0.0130730127280735
h2212,AT,scr1,wind,avaConv,0.0200252835589368
h2213,AT,scr1,wind,avaConv,0.0262392608750079
h2214,AT,scr1,wind,avaConv,0.0439164584638484
h2215,AT,scr1,wind,avaConv,0.101515777981366
h2216,AT,scr1,wind,avaConv,0.0667015367153427
h2217,AT,scr1,wind,avaConv,0.05666543511298
h2218,AT,scr1,wind,avaConv,0.0157777165300139
h2219,AT,scr1,wind,avaConv,0.0226170328701292
h2220,AT,scr1,wind,avaConv,0.101572146692277
h2221,AT,scr1,wind,avaConv,0.236975739953884
h2222,AT,scr1,wind,avaConv,0.395354935246414
h2223,AT,scr1,wind,avaConv,0.485705182731842
h2224,AT,scr1,wind,avaConv,0.426255841616206
h2225,AT,scr1,wind,avaConv,0.105087199013577
h2226,AT,scr1,wind,avaConv,0.0846896180510296
h2227,AT,scr1,wind,avaConv,0.205941154158576
h2228,AT,scr1,wind,avaConv,0.310168058369998
h2229,AT,scr1,wind,avaConv,0.344695761074381
h2230,AT,scr1,wind,avaConv,0.348099153977331
h2231,AT,scr1,wind,avaConv,0.385122316345098
h2232,AT,scr1,wind,avaConv,0.420624052196986
h2233,AT,scr1,wind,avaConv,0.445206037674797
h2234,AT,scr1,wind,avaConv,0.469331895752429
h2235,AT,scr1,wind,avaConv,0.506720864483484
h2236,AT,scr1,wind,avaConv,0.507821006199226
h2237,AT,scr1,wind,avaConv,0.483633629859926
h2238,AT,scr1,wind,avaConv,0.417566229868183
h2239,AT,scr1,wind,avaConv,0.456826249135857
h2240,AT,scr1,wind,avaConv,0.501416296299525
h2241,AT,scr1,wind,avaConv,0.564459693584505
h2242,AT,scr1,wind,avaConv,0.561930418294961
h2243,AT,scr1,wind,avaConv,0.585675959566763
h2244,AT,scr1,wind,avaConv,0.639861818007127
h2245,AT,scr1,wind,avaConv,0.758894528626166
h2246,AT,scr1,wind,avaConv,0.840003026103189
h2247,AT,scr1,wind,avaConv,0.839992416917408
h2248,AT,scr1,wind,avaConv,0.746574414151493
h2249,AT,scr1,wind,avaConv,0.675886357014779
h2250,AT,scr1,wind,avaConv,0.567471289157882
h2251,AT,scr1,wind,avaConv,0.447669327176305
h2252,AT,scr1,wind,avaConv,0.208316945878044
h2253,AT,scr1,wind,avaConv,0.0490161044039458
h2254,AT,scr1,wind,avaConv,0.0081009911219563
h2255,AT,scr1,wind,avaConv,0.000100218415614814
h2256,AT,scr1,wind,avaConv,7.69118073322993e-5
h2257,AT,scr1,wind,avaConv,8.54575637025548e-6
h2258,AT,scr1,wind,avaConv,0.0
h2259,AT,scr1,wind,avaConv,0.00356232271947894
h2260,AT,scr1,wind,avaConv,0.00764718691636108
h2261,AT,scr1,wind,avaConv,0.0106399223799548
h2262,AT,scr1,wind,avaConv,0.012687835763043
h2263,AT,scr1,wind,avaConv,0.0580976497941255
h2264,AT,scr1,wind,avaConv,0.0658219025660117
h2265,AT,scr1,wind,avaConv,0.139109097201758
h2266,AT,scr1,wind,avaConv,0.132455705688763
h2267,AT,scr1,wind,avaConv,0.111059481526566
h2268,AT,scr1,wind,avaConv,0.0804041468107043
h2269,AT,scr1,wind,avaConv,0.0452657266727318
h2270,AT,scr1,wind,avaConv,0.0317260971646059
h2271,AT,scr1,wind,avaConv,0.0333431793793157
h2272,AT,scr1,wind,avaConv,0.0601188461230042
h2273,AT,scr1,wind,avaConv,0.0268719289382429
h2274,AT,scr1,wind,avaConv,0.0280247077794817
h2275,AT,scr1,wind,avaConv,0.0384958301332757
h2276,AT,scr1,wind,avaConv,0.0369423695287413
h2277,AT,scr1,wind,avaConv,0.0292272920473233
h2278,AT,scr1,wind,avaConv,0.0338642012042151
h2279,AT,scr1,wind,avaConv,0.0347181890051958
h2280,AT,scr1,wind,avaConv,0.0209727049507253
h2281,AT,scr1,wind,avaConv,0.00750147801423067
h2282,AT,scr1,wind,avaConv,0.0061272962953232
h2283,AT,scr1,wind,avaConv,0.0103359442557472
h2284,AT,scr1,wind,avaConv,0.00798405274845145
h2285,AT,scr1,wind,avaConv,0.0174630037120811
h2286,AT,scr1,wind,avaConv,0.0382207259254896
h2287,AT,scr1,wind,avaConv,0.0576239547923504
h2288,AT,scr1,wind,avaConv,0.162739950514156
h2289,AT,scr1,wind,avaConv,0.332505033777108
h2290,AT,scr1,wind,avaConv,0.51953837519916
h2291,AT,scr1,wind,avaConv,0.637401364479002
h2292,AT,scr1,wind,avaConv,0.639780787781781
h2293,AT,scr1,wind,avaConv,0.605216263342701
h2294,AT,scr1,wind,avaConv,0.521921429583204
h2295,AT,scr1,wind,avaConv,0.437520959116333
h2296,AT,scr1,wind,avaConv,0.375879960292412
h2297,AT,scr1,wind,avaConv,0.260794489146277
h2298,AT,scr1,wind,avaConv,0.155837971813153
h2299,AT,scr1,wind,avaConv,0.162538198247315
h2300,AT,scr1,wind,avaConv,0.114654430156104
h2301,AT,scr1,wind,avaConv,0.0718059176205324
h2302,AT,scr1,wind,avaConv,0.0631057680731727
h2303,AT,scr1,wind,avaConv,0.0459203186618904
h2304,AT,scr1,wind,avaConv,0.0569657230688895
h2305,AT,scr1,wind,avaConv,0.0574182288875267
h2306,AT,scr1,wind,avaConv,0.0403315421723827
h2307,AT,scr1,wind,avaConv,0.0235354416156737
h2308,AT,scr1,wind,avaConv,0.00975041619604822
h2309,AT,scr1,wind,avaConv,0.00102738146333634
h2310,AT,scr1,wind,avaConv,0.00176540313492513
h2311,AT,scr1,wind,avaConv,0.0576147146052789
h2312,AT,scr1,wind,avaConv,0.237677187400896
h2313,AT,scr1,wind,avaConv,0.701471866873034
h2314,AT,scr1,wind,avaConv,0.826853305162324
h2315,AT,scr1,wind,avaConv,0.86641119486204
h2316,AT,scr1,wind,avaConv,0.899601352160375
h2317,AT,scr1,wind,avaConv,0.927632381006947
h2318,AT,scr1,wind,avaConv,0.928140354034097
h2319,AT,scr1,wind,avaConv,0.918681477972316
h2320,AT,scr1,wind,avaConv,0.885922054007426
h2321,AT,scr1,wind,avaConv,0.770808371640948
h2322,AT,scr1,wind,avaConv,0.687926041773963
h2323,AT,scr1,wind,avaConv,0.619966265546609
h2324,AT,scr1,wind,avaConv,0.542452652284423
h2325,AT,scr1,wind,avaConv,0.488401736569699
h2326,AT,scr1,wind,avaConv,0.46600601971063
h2327,AT,scr1,wind,avaConv,0.440721100455547
h2328,AT,scr1,wind,avaConv,0.235579764640314
h2329,AT,scr1,wind,avaConv,0.15089774206962
h2330,AT,scr1,wind,avaConv,0.0945636570831729
h2331,AT,scr1,wind,avaConv,0.0666827967868685
h2332,AT,scr1,wind,avaConv,0.040966545268062
h2333,AT,scr1,wind,avaConv,0.0338265590366739
h2334,AT,scr1,wind,avaConv,0.040228405393881
h2335,AT,scr1,wind,avaConv,0.0856292638212119
h2336,AT,scr1,wind,avaConv,0.314341792418242
h2337,AT,scr1,wind,avaConv,0.484857400087131
h2338,AT,scr1,wind,avaConv,0.533025082319016
h2339,AT,scr1,wind,avaConv,0.562360738860387
h2340,AT,scr1,wind,avaConv,0.621513073113751
h2341,AT,scr1,wind,avaConv,0.686431897575757
h2342,AT,scr1,wind,avaConv,0.634823696933442
h2343,AT,scr1,wind,avaConv,0.487001306139683
h2344,AT,scr1,wind,avaConv,0.326728362057536
h2345,AT,scr1,wind,avaConv,0.131482460834547
h2346,AT,scr1,wind,avaConv,0.00982262642143589
h2347,AT,scr1,wind,avaConv,0.00613376629498229
h2348,AT,scr1,wind,avaConv,0.00493268813385601
h2349,AT,scr1,wind,avaConv,0.00291106116209592
h2350,AT,scr1,wind,avaConv,0.0173725700754512
h2351,AT,scr1,wind,avaConv,0.0843796342702376
h2352,AT,scr1,wind,avaConv,0.0633291029585832
h2353,AT,scr1,wind,avaConv,0.0229887002331419
h2354,AT,scr1,wind,avaConv,0.000935955361653925
h2355,AT,scr1,wind,avaConv,0.0
h2356,AT,scr1,wind,avaConv,0.0
h2357,AT,scr1,wind,avaConv,0.0
h2358,AT,scr1,wind,avaConv,0.0
h2359,AT,scr1,wind,avaConv,0.0
h2360,AT,scr1,wind,avaConv,0.0
h2361,AT,scr1,wind,avaConv,0.00016636358243331
h2362,AT,scr1,wind,avaConv,0.00020951036078795
h2363,AT,scr1,wind,avaConv,0.000127731188115336
h2364,AT,scr1,wind,avaConv,6.81338275584507e-5
h2365,AT,scr1,wind,avaConv,1.39332987823838e-6
h2366,AT,scr1,wind,avaConv,4.17998963471514e-6
h2367,AT,scr1,wind,avaConv,1.40219651480783e-5
h2368,AT,scr1,wind,avaConv,0.0168555177461804
h2369,AT,scr1,wind,avaConv,0.0472846376795681
h2370,AT,scr1,wind,avaConv,0.0124637911252002
h2371,AT,scr1,wind,avaConv,0.0481070442655799
h2372,AT,scr1,wind,avaConv,0.0824498689289527
h2373,AT,scr1,wind,avaConv,0.0948538494333064
h2374,AT,scr1,wind,avaConv,0.111560363474359
h2375,AT,scr1,wind,avaConv,0.0880475725129097
h2376,AT,scr1,wind,avaConv,0.0700750468988349
h2377,AT,scr1,wind,avaConv,0.0674576500256441
h2378,AT,scr1,wind,avaConv,0.119056238605939
h2379,AT,scr1,wind,avaConv,0.209414919225197
h2380,AT,scr1,wind,avaConv,0.253033785017659
h2381,AT,scr1,wind,avaConv,0.340712851767913
h2382,AT,scr1,wind,avaConv,0.559291633476057
h2383,AT,scr1,wind,avaConv,0.727458133128089
h2384,AT,scr1,wind,avaConv,0.808360009004105
h2385,AT,scr1,wind,avaConv,0.86208271390147
h2386,AT,scr1,wind,avaConv,0.892528093734035
h2387,AT,scr1,wind,avaConv,0.905852015462554
h2388,AT,scr1,wind,avaConv,0.914141964290793
h2389,AT,scr1,wind,avaConv,0.918190649788865
h2390,AT,scr1,wind,avaConv,0.919729504178731
h2391,AT,scr1,wind,avaConv,0.918206313484531
h2392,AT,scr1,wind,avaConv,0.910577589117447
h2393,AT,scr1,wind,avaConv,0.899879687128604
h2394,AT,scr1,wind,avaConv,0.84559783558566
h2395,AT,scr1,wind,avaConv,0.760356459117884
h2396,AT,scr1,wind,avaConv,0.754815880743919
h2397,AT,scr1,wind,avaConv,0.726730508262673
h2398,AT,scr1,wind,avaConv,0.683428912796197
h2399,AT,scr1,wind,avaConv,0.628602161886128
h2400,AT,scr1,wind,avaConv,0.636413786730552
h2401,AT,scr1,wind,avaConv,0.627572888230244
h2402,AT,scr1,wind,avaConv,0.597827495692861
h2403,AT,scr1,wind,avaConv,0.533181936787978
h2404,AT,scr1,wind,avaConv,0.572620526321661
h2405,AT,scr1,wind,avaConv,0.517265619233187
h2406,AT,scr1,wind,avaConv,0.586431111313161
h2407,AT,scr1,wind,avaConv,0.579849848913556
h2408,AT,scr1,wind,avaConv,0.760113971241899
h2409,AT,scr1,wind,avaConv,0.67409463603904
h2410,AT,scr1,wind,avaConv,0.591597428342741
h2411,AT,scr1,wind,avaConv,0.475871680280867
h2412,AT,scr1,wind,avaConv,0.356681822878699
h2413,AT,scr1,wind,avaConv,0.264549666963708
h2414,AT,scr1,wind,avaConv,0.179399607867332
h2415,AT,scr1,wind,avaConv,0.190630178113877
h2416,AT,scr1,wind,avaConv,0.226546626889549
