timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,scr2,electricity,dem,10.7855913973901
h0002,NL,scr2,electricity,dem,10.4631353534341
h0003,NL,scr2,electricity,dem,10.3365213424451
h0004,NL,scr2,electricity,dem,10.3786477160714
h0005,NL,scr2,electricity,dem,10.7778400237637
h0006,NL,scr2,electricity,dem,11.9498400237637
h0007,NL,scr2,electricity,dem,13.755723265522
h0008,NL,scr2,electricity,dem,15.0195556831044
h0009,NL,scr2,electricity,dem,15.6153056831044
h0010,NL,scr2,electricity,dem,15.8002548589286
h0011,NL,scr2,electricity,dem,15.8066312325549
h0012,NL,scr2,electricity,dem,15.6484718918956
h0013,NL,scr2,electricity,dem,15.6062260127747
h0014,NL,scr2,electricity,dem,15.5199004633242
h0015,NL,scr2,electricity,dem,15.5128565072802
h0016,NL,scr2,electricity,dem,15.8399650237637
h0017,NL,scr2,electricity,dem,16.6117356281594
h0018,NL,scr2,electricity,dem,16.3383221666209
h0019,NL,scr2,electricity,dem,15.8165131006868
h0020,NL,scr2,electricity,dem,15.0405419468407
h0021,NL,scr2,electricity,dem,14.0992383754121
h0022,NL,scr2,electricity,dem,13.0843771116758
h0023,NL,scr2,electricity,dem,12.1601889248626
h0024,NL,scr2,electricity,dem,11.3479471666209
h0025,NL,scr2,electricity,dem,8.74767597609011
h0026,NL,scr2,electricity,dem,8.42521993213407
h0027,NL,scr2,electricity,dem,8.29860592114506
h0028,NL,scr2,electricity,dem,8.34073229477144
h0029,NL,scr2,electricity,dem,8.73992460246374
h0030,NL,scr2,electricity,dem,9.91192460246373
h0031,NL,scr2,electricity,dem,11.717807844222
h0032,NL,scr2,electricity,dem,12.9816402618044
h0033,NL,scr2,electricity,dem,13.5773902618044
h0034,NL,scr2,electricity,dem,13.7623394376286
h0035,NL,scr2,electricity,dem,13.7687158112549
h0036,NL,scr2,electricity,dem,13.6105564705956
h0037,NL,scr2,electricity,dem,13.5683105914747
h0038,NL,scr2,electricity,dem,13.4819850420242
h0039,NL,scr2,electricity,dem,13.4749410859802
h0040,NL,scr2,electricity,dem,13.8020496024637
h0041,NL,scr2,electricity,dem,14.5738202068593
h0042,NL,scr2,electricity,dem,14.3004067453209
h0043,NL,scr2,electricity,dem,13.7785976793868
h0044,NL,scr2,electricity,dem,13.0026265255407
h0045,NL,scr2,electricity,dem,12.0613229541121
h0046,NL,scr2,electricity,dem,11.0464616903758
h0047,NL,scr2,electricity,dem,10.1222735035626
h0048,NL,scr2,electricity,dem,9.31003174532087
h0049,NL,scr2,electricity,dem,8.37491708319011
h0050,NL,scr2,electricity,dem,8.05246103923407
h0051,NL,scr2,electricity,dem,7.92584702824506
h0052,NL,scr2,electricity,dem,7.96797340187144
h0053,NL,scr2,electricity,dem,8.36716570956374
h0054,NL,scr2,electricity,dem,9.53916570956373
h0055,NL,scr2,electricity,dem,11.345048951322
h0056,NL,scr2,electricity,dem,12.6088813689044
h0057,NL,scr2,electricity,dem,13.2046313689044
h0058,NL,scr2,electricity,dem,13.3895805447286
h0059,NL,scr2,electricity,dem,13.3959569183549
h0060,NL,scr2,electricity,dem,13.2377975776956
h0061,NL,scr2,electricity,dem,13.1955516985747
h0062,NL,scr2,electricity,dem,13.1092261491242
h0063,NL,scr2,electricity,dem,13.1021821930802
h0064,NL,scr2,electricity,dem,13.4292907095637
h0065,NL,scr2,electricity,dem,14.2010613139593
h0066,NL,scr2,electricity,dem,13.9276478524209
h0067,NL,scr2,electricity,dem,13.4058387864868
h0068,NL,scr2,electricity,dem,12.6298676326407
h0069,NL,scr2,electricity,dem,11.6885640612121
h0070,NL,scr2,electricity,dem,10.6737027974758
h0071,NL,scr2,electricity,dem,9.74951461066264
h0072,NL,scr2,electricity,dem,8.93727285242087
h0073,NL,scr2,electricity,dem,10.5949379604901
h0074,NL,scr2,electricity,dem,10.2724819165341
h0075,NL,scr2,electricity,dem,10.1458679055451
h0076,NL,scr2,electricity,dem,10.1879942791714
h0077,NL,scr2,electricity,dem,10.5871865868637
h0078,NL,scr2,electricity,dem,11.7591865868637
h0079,NL,scr2,electricity,dem,13.565069828622
h0080,NL,scr2,electricity,dem,14.8289022462044
h0081,NL,scr2,electricity,dem,15.4246522462044
h0082,NL,scr2,electricity,dem,15.6096014220286
h0083,NL,scr2,electricity,dem,15.6159777956549
h0084,NL,scr2,electricity,dem,15.4578184549956
h0085,NL,scr2,electricity,dem,15.4155725758747
h0086,NL,scr2,electricity,dem,15.3292470264242
h0087,NL,scr2,electricity,dem,15.3222030703802
h0088,NL,scr2,electricity,dem,15.6493115868637
h0089,NL,scr2,electricity,dem,16.4210821912593
h0090,NL,scr2,electricity,dem,16.1476687297209
h0091,NL,scr2,electricity,dem,15.6258596637868
h0092,NL,scr2,electricity,dem,14.8498885099407
h0093,NL,scr2,electricity,dem,13.9085849385121
h0094,NL,scr2,electricity,dem,12.8937236747758
h0095,NL,scr2,electricity,dem,11.9695354879626
h0096,NL,scr2,electricity,dem,11.1572937297209
h0097,NL,scr2,electricity,dem,10.6611389147901
h0098,NL,scr2,electricity,dem,10.3386828708341
h0099,NL,scr2,electricity,dem,10.2120688598451
h0100,NL,scr2,electricity,dem,10.2541952334714
h0101,NL,scr2,electricity,dem,10.6533875411637
h0102,NL,scr2,electricity,dem,11.8253875411637
h0103,NL,scr2,electricity,dem,13.631270782922
h0104,NL,scr2,electricity,dem,14.8951032005044
h0105,NL,scr2,electricity,dem,15.4908532005044
h0106,NL,scr2,electricity,dem,15.6758023763286
h0107,NL,scr2,electricity,dem,15.682178749955
h0108,NL,scr2,electricity,dem,15.5240194092956
h0109,NL,scr2,electricity,dem,15.4817735301747
h0110,NL,scr2,electricity,dem,15.3954479807242
h0111,NL,scr2,electricity,dem,15.3884040246802
h0112,NL,scr2,electricity,dem,15.7155125411637
h0113,NL,scr2,electricity,dem,16.4872831455593
h0114,NL,scr2,electricity,dem,16.2138696840209
h0115,NL,scr2,electricity,dem,15.6920606180868
h0116,NL,scr2,electricity,dem,14.9160894642407
h0117,NL,scr2,electricity,dem,13.9747858928121
h0118,NL,scr2,electricity,dem,12.9599246290758
h0119,NL,scr2,electricity,dem,12.0357364422626
h0120,NL,scr2,electricity,dem,11.2234946840209
h0121,NL,scr2,electricity,dem,10.7137706872901
h0122,NL,scr2,electricity,dem,10.3913146433341
h0123,NL,scr2,electricity,dem,10.2647006323451
h0124,NL,scr2,electricity,dem,10.3068270059714
h0125,NL,scr2,electricity,dem,10.7060193136637
h0126,NL,scr2,electricity,dem,11.8780193136637
h0127,NL,scr2,electricity,dem,13.683902555422
h0128,NL,scr2,electricity,dem,14.9477349730044
h0129,NL,scr2,electricity,dem,15.5434849730044
h0130,NL,scr2,electricity,dem,15.7284341488286
h0131,NL,scr2,electricity,dem,15.7348105224549
h0132,NL,scr2,electricity,dem,15.5766511817956
