timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,CH,scr6,electricity,dem,5.80612405569989
h4394,CH,scr6,electricity,dem,5.90647651471628
h4395,CH,scr6,electricity,dem,5.90845192455235
h4396,CH,scr6,electricity,dem,5.737706022913
h4397,CH,scr6,electricity,dem,5.76075520324087
h4398,CH,scr6,electricity,dem,5.85121421963432
h4399,CH,scr6,electricity,dem,6.26647651471629
h4400,CH,scr6,electricity,dem,6.61973061307694
h4401,CH,scr6,electricity,dem,6.77924700651956
h4402,CH,scr6,electricity,dem,6.98765684258514
h4403,CH,scr6,electricity,dem,7.18688635078186
h4404,CH,scr6,electricity,dem,6.91726339996219
h4405,CH,scr6,electricity,dem,6.98886176061792
h4406,CH,scr6,electricity,dem,6.94724700651956
h4407,CH,scr6,electricity,dem,6.87835356389661
h4408,CH,scr6,electricity,dem,6.76018962947038
h4409,CH,scr6,electricity,dem,6.57492733438842
h4410,CH,scr6,electricity,dem,6.41864044914252
h4411,CH,scr6,electricity,dem,6.19246012127366
h4412,CH,scr6,electricity,dem,5.97926339996219
h4413,CH,scr6,electricity,dem,5.99656667865071
h4414,CH,scr6,electricity,dem,6.01872241635563
h4415,CH,scr6,electricity,dem,5.72287815406054
h4416,CH,scr6,electricity,dem,5.70189454750317
h4417,CH,scr6,electricity,dem,5.25384140920989
h4418,CH,scr6,electricity,dem,5.35419386822628
h4419,CH,scr6,electricity,dem,5.35616927806235
h4420,CH,scr6,electricity,dem,5.185423376423
h4421,CH,scr6,electricity,dem,5.20847255675087
h4422,CH,scr6,electricity,dem,5.29893157314432
h4423,CH,scr6,electricity,dem,5.71419386822629
h4424,CH,scr6,electricity,dem,6.06744796658694
h4425,CH,scr6,electricity,dem,6.22696436002956
h4426,CH,scr6,electricity,dem,6.43537419609514
h4427,CH,scr6,electricity,dem,6.63460370429186
h4428,CH,scr6,electricity,dem,6.36498075347219
h4429,CH,scr6,electricity,dem,6.43657911412792
h4430,CH,scr6,electricity,dem,6.39496436002956
h4431,CH,scr6,electricity,dem,6.32607091740661
h4432,CH,scr6,electricity,dem,6.20790698298038
h4433,CH,scr6,electricity,dem,6.02264468789842
h4434,CH,scr6,electricity,dem,5.86635780265252
h4435,CH,scr6,electricity,dem,5.64017747478366
h4436,CH,scr6,electricity,dem,5.42698075347219
h4437,CH,scr6,electricity,dem,5.44428403216071
h4438,CH,scr6,electricity,dem,5.46643976986563
h4439,CH,scr6,electricity,dem,5.17059550757054
h4440,CH,scr6,electricity,dem,5.14961190101317
h4441,CH,scr6,electricity,dem,5.11366267400989
h4442,CH,scr6,electricity,dem,5.21401513302628
h4443,CH,scr6,electricity,dem,5.21599054286235
h4444,CH,scr6,electricity,dem,5.045244641223
h4445,CH,scr6,electricity,dem,5.06829382155087
h4446,CH,scr6,electricity,dem,5.15875283794432
h4447,CH,scr6,electricity,dem,5.57401513302629
h4448,CH,scr6,electricity,dem,5.92726923138694
h4449,CH,scr6,electricity,dem,6.08678562482956
h4450,CH,scr6,electricity,dem,6.29519546089514
h4451,CH,scr6,electricity,dem,6.49442496909186
h4452,CH,scr6,electricity,dem,6.22480201827219
h4453,CH,scr6,electricity,dem,6.29640037892792
h4454,CH,scr6,electricity,dem,6.25478562482956
h4455,CH,scr6,electricity,dem,6.18589218220661
h4456,CH,scr6,electricity,dem,6.06772824778038
h4457,CH,scr6,electricity,dem,5.88246595269842
h4458,CH,scr6,electricity,dem,5.72617906745252
h4459,CH,scr6,electricity,dem,5.49999873958366
h4460,CH,scr6,electricity,dem,5.28680201827219
h4461,CH,scr6,electricity,dem,5.30410529696071
h4462,CH,scr6,electricity,dem,5.32626103466563
h4463,CH,scr6,electricity,dem,5.03041677237054
h4464,CH,scr6,electricity,dem,5.00943316581317
h4465,CH,scr6,electricity,dem,5.80436238679989
h4466,CH,scr6,electricity,dem,5.90471484581628
h4467,CH,scr6,electricity,dem,5.90669025565235
h4468,CH,scr6,electricity,dem,5.735944354013
h4469,CH,scr6,electricity,dem,5.75899353434087
h4470,CH,scr6,electricity,dem,5.84945255073432
h4471,CH,scr6,electricity,dem,6.26471484581629
h4472,CH,scr6,electricity,dem,6.61796894417694
h4473,CH,scr6,electricity,dem,6.77748533761956
h4474,CH,scr6,electricity,dem,6.98589517368514
h4475,CH,scr6,electricity,dem,7.18512468188186
h4476,CH,scr6,electricity,dem,6.91550173106219
h4477,CH,scr6,electricity,dem,6.98710009171792
h4478,CH,scr6,electricity,dem,6.94548533761956
h4479,CH,scr6,electricity,dem,6.87659189499661
h4480,CH,scr6,electricity,dem,6.75842796057038
